,timestamp,ISCTR.E_price_change,AKBNK.E_price_change
0,2022-04-11 11:31:53.055926,0.665399239543718,-0.1129943502824915
1,2022-06-14 07:00:04.781329,0.5940594059405946,0.23391812865496409
2,2022-07-04 07:00:00.416931,0.6607929515418443,0.4872107186357999
3,2022-07-13 12:34:37.302191,0.6741573033707926,-0.12578616352201255
4,2022-08-23 07:06:49.641307,0.5277044854881341,0.09250693802034249
5,2022-08-24 12:07:01.039177,0.5102040816326481,0.35874439461882623
6,2022-08-24 12:07:01.040976,0.5108556832694733,0.35874439461882623
7,2022-08-24 12:07:01.054061,0.5095541401273884,0.35874439461882623
8,2022-09-06 08:21:12.420191,0.50761421319796,-0.27247956403269047
9,2022-09-06 08:52:13.123424,0.5045408678102881,0.205479452054802
10,2022-09-12 07:00:00.166374,0.5251312828207011,1.4580801944106936
11,2022-09-14 07:00:05.200579,0.5639097744360999,-0.7772020725388629
12,2022-09-14 07:00:06.403591,0.5649717514124353,-0.5829015544041471
13,2022-09-15 07:50:18.570006,0.5154639175257714,0.21897810218978186
14,2022-09-15 07:56:37.395060,0.5268703898840821,"Series([], dtype: float64)"
15,2022-09-15 07:56:37.397701,0.8403361344537785,"Series([], dtype: float64)"
16,2022-09-15 07:56:37.398330,0.7291666666666696,"Series([], dtype: float64)"
17,2022-09-15 07:56:37.399978,1.2552301255230214,"Series([], dtype: float64)"
18,2022-09-16 07:00:11.852851,1.7857142857142794,-0.7556675062972307
19,2022-09-16 07:00:14.592077,0.5988023952095745,-0.8410428931875602
20,2022-10-20 07:00:02.311708,0.6012024048096087,-0.25673940949935137
21,2022-10-20 07:00:02.356935,0.6012024048096087,-0.25673940949935137
22,2022-11-16 07:00:34.775364,0.5144032921810648,0.12315270935960854
23,2022-12-13 07:00:04.013631,0.6233303650934996,0.5199306759098743
24,2022-12-15 07:00:38.923511,0.5235602094240788,-0.2259887005649608
25,2022-12-20 07:00:09.120357,0.6686478454680511,-0.5952380952380931
26,2023-01-12 14:25:44.544710,0.6517690875232685,0.12084592145014117
27,2023-02-06 07:00:05.037800,0.7766990291262044,1.5883100381194337
28,2023-02-06 07:00:06.130778,0.7766990291262044,1.5883100381194337
29,2023-02-06 07:00:06.796522,0.7766990291262044,1.5883100381194337
30,2023-02-06 07:00:51.840615,0.5853658536585371,-0.3759398496240518
31,2023-02-06 08:27:58.393771,0.5899705014749346,-0.1890359168241984
32,2023-02-06 11:45:20.205031,0.5025125628140614,0.06369426751593465
33,2023-02-06 12:40:02.313769,0.6930693069306937,0.0
34,2023-02-06 12:57:04.234513,0.5847953216374213,0.06369426751593465
35,2023-02-15 07:00:02.245886,0.5825242718446644,1.2903225806451646
36,2023-02-15 07:00:16.171046,0.6802721088435382,-1.0946555054732743
37,2023-02-15 07:00:16.753797,0.8763388510223846,-1.2903225806451646
38,2023-02-15 07:00:21.505910,0.7843137254901933,1.2903225806451646
39,2023-02-15 07:00:22.782081,0.6856023506366382,0.9646302250803762
40,2023-02-15 07:00:24.670425,1.179941002949847,0.9646302250803762
41,2023-02-15 07:00:25.895510,0.5830903790087438,0.9646302250803762
42,2023-02-15 07:00:29.092847,1.0763209393346296,-0.9646302250803762
43,2023-02-15 07:00:32.104896,2.182539682539675,-0.9646302250803762
44,2023-02-15 07:00:45.110687,0.5905511811023612,0.5148005148005064
45,2023-02-15 07:00:57.728522,0.5911330049261032,-0.7096774193548372
46,2023-02-15 07:04:46.793454,0.5859375,0.19267822736031004
47,2023-02-15 07:10:28.752505,0.8687258687258614,-0.3831417624521105
48,2023-02-16 07:00:15.139920,0.6178287731685828,-0.2881844380403509
49,2023-02-16 07:00:22.475337,0.5291005291005346,0.4039238315060478
50,2023-02-16 07:07:44.317371,0.5366726296958779,0.17472335468839972
51,2023-02-16 07:10:05.666029,0.6300630063006407,1.0804321728691502
52,2023-02-16 07:22:36.880837,0.7111111111111068,-0.29394473838917357
53,2023-02-16 07:24:14.886869,1.073345259391778,-0.17595307917888103
54,2023-02-16 09:15:09.662663,0.5424954792043302,0.060313630880570734
55,2023-04-04 07:00:50.812242,0.5747126436781658,0.05858230814295151
