,timestamp,ISCTR.E_price_change,YKBNK.E_price_change
0,2022-04-11 11:31:53.055926,0.665399239543718,0.0
1,2022-06-14 07:00:04.781329,0.5940594059405946,0.0
2,2022-07-04 07:00:00.416931,0.6607929515418443,0.22522522522523403
3,2022-07-13 12:34:37.302191,0.6741573033707926,0.0
4,2022-08-23 07:06:49.641307,0.5277044854881341,0.0
5,2022-08-24 12:07:01.039177,0.5102040816326481,0.0
6,2022-08-24 12:07:01.040976,0.5108556832694733,0.0
7,2022-08-24 12:07:01.054061,0.5095541401273884,0.0
8,2022-09-06 08:21:12.420191,0.50761421319796,"Series([], dtype: float64)"
9,2022-09-06 08:52:13.123424,0.5045408678102881,0.12468827930174342
10,2022-09-12 07:00:00.166374,0.5251312828207011,0.8421052631578885
11,2022-09-14 07:00:05.200579,0.5639097744360999,-0.9638554216867545
12,2022-09-14 07:00:06.403591,0.5649717514124353,-0.9638554216867545
13,2022-09-15 07:50:18.570006,0.5154639175257714,0.0
14,2022-09-15 07:56:37.395060,0.5268703898840821,0.0
15,2022-09-15 07:56:37.397701,0.8403361344537785,0.0
16,2022-09-15 07:56:37.398330,0.7291666666666696,0.0
17,2022-09-15 07:56:37.399978,1.2552301255230214,0.0
18,2022-09-16 07:00:11.852851,1.7857142857142794,0.0
19,2022-09-16 07:00:14.592077,0.5988023952095745,0.44642857142858094
20,2022-10-20 07:00:02.311708,0.6012024048096087,-0.5181347150259086
21,2022-10-20 07:00:02.356935,0.6012024048096087,0.5181347150259086
22,2022-11-16 07:00:34.775364,0.5144032921810648,0.37383177570093906
23,2022-12-13 07:00:04.013631,0.6233303650934996,0.2577319587628857
24,2022-12-15 07:00:38.923511,0.5235602094240788,-0.08665511265164572
25,2022-12-20 07:00:09.120357,0.6686478454680511,0.5546751188589605
26,2023-01-12 14:25:44.544710,0.6517690875232685,-0.33670033670034627
27,2023-02-06 07:00:05.037800,0.7766990291262044,0.8018327605956443
28,2023-02-06 07:00:06.130778,0.7766990291262044,0.8000000000000007
29,2023-02-06 07:00:06.796522,0.7766990291262044,0.22831050228311334
30,2023-02-06 07:00:51.840615,0.5853658536585371,0.0
31,2023-02-06 08:27:58.393771,0.5899705014749346,0.0
32,2023-02-06 11:45:20.205031,0.5025125628140614,"Series([], dtype: float64)"
33,2023-02-06 12:40:02.313769,0.6930693069306937,"Series([], dtype: float64)"
34,2023-02-06 12:57:04.234513,0.5847953216374213,0.0
35,2023-02-15 07:00:02.245886,0.5825242718446644,0.2331002331002363
36,2023-02-15 07:00:16.171046,0.6802721088435382,0.11494252873562871
37,2023-02-15 07:00:16.753797,0.8763388510223846,0.11494252873562871
38,2023-02-15 07:00:21.505910,0.7843137254901933,0.22988505747125743
39,2023-02-15 07:00:22.782081,0.6856023506366382,0.22988505747125743
40,2023-02-15 07:00:24.670425,1.179941002949847,0.11494252873562871
41,2023-02-15 07:00:25.895510,0.5830903790087438,0.3452243958573131
42,2023-02-15 07:00:29.092847,1.0763209393346296,-0.6976744186046435
43,2023-02-15 07:00:32.104896,2.182539682539675,0.6976744186046435
44,2023-02-15 07:00:45.110687,0.5905511811023612,-0.34762456546928444
45,2023-02-15 07:00:57.728522,0.5911330049261032,-0.465657741559955
46,2023-02-15 07:04:46.793454,0.5859375,0.0
47,2023-02-15 07:10:28.752505,0.8687258687258614,"Series([], dtype: float64)"
48,2023-02-16 07:00:15.139920,0.6178287731685828,0.4158004158004047
49,2023-02-16 07:00:22.475337,0.5291005291005346,0.10362694300518616
50,2023-02-16 07:07:44.317371,0.5366726296958779,-0.5224660397074254
51,2023-02-16 07:10:05.666029,0.6300630063006407,-0.21276595744681437
52,2023-02-16 07:22:36.880837,0.7111111111111068,0.0
53,2023-02-16 07:24:14.886869,1.073345259391778,-0.21074815595363283
54,2023-02-16 09:15:09.662663,0.5424954792043302,0.0
55,2023-04-04 07:00:50.812242,0.5747126436781658,0.0
