,timestamp,AKBNK.E_price_change,YKBNK.E_price_change
0,2022-02-24 07:33:32.546033,0.6839945280437743,"Series([], dtype: float64)"
1,2022-02-24 07:35:08.474280,0.5524861878453136,0.0
2,2022-08-18 11:00:31.891434,0.7136485280999194,0.0
3,2022-08-18 11:00:34.578988,0.5371530886302489,0.0
4,2022-08-22 07:00:00.390609,0.7677543186180413,0.5347593582887722
5,2022-08-22 07:00:01.735654,0.8670520231213841,-0.35650623885918886
6,2022-09-12 07:00:07.584557,0.5418422636965792,0.5208333333333259
7,2022-09-12 07:18:03.461438,0.6785934608266597,0.21551724137931494
8,2022-09-13 07:10:13.431343,0.5178365937859697,-0.2072538860103723
9,2022-09-13 09:38:26.829829,0.5449591280654031,0.10593220338983578
10,2022-09-13 09:38:52.488361,0.7559395248380119,-0.21008403361344463
11,2022-09-13 09:38:52.491122,0.6966773847802754,-0.21008403361344463
12,2022-09-13 09:38:52.491988,2.4271844660194164,-0.21008403361344463
13,2022-09-13 14:37:45.072995,0.657108721624855,"Series([], dtype: float64)"
14,2022-09-14 07:18:47.238482,0.5256241787122251,0.3717472118959009
15,2022-09-14 07:18:48.213178,0.588235294117645,0.3712871287128605
16,2022-09-16 07:00:05.263274,0.5029337803855727,-1.0401188707280795
17,2022-09-16 07:01:14.978706,0.8403361344537785,-0.3034901365705611
18,2022-09-16 07:05:55.395795,0.7413509060955503,0.2936857562408246
19,2022-09-16 07:29:17.342919,0.8130081300812941,0.42075736325386526
20,2022-09-19 07:00:21.777796,0.5728314238952592,"Series([], dtype: float64)"
21,2022-09-19 07:00:23.675309,0.5728314238952592,0.0
22,2022-09-19 07:00:24.554000,0.5728314238952592,-0.27137042062415073
23,2022-09-19 07:00:25.079695,0.654664484451728,-0.13568521031208647
24,2022-09-20 07:00:00.095637,0.7880910683012221,1.0000000000000009
25,2022-09-20 07:00:02.570124,0.5176876617773996,0.8547008547008517
26,2022-10-04 07:00:00.140036,0.5468749999999911,1.1180124223602483
27,2022-12-14 14:59:09.724333,0.5232558139534937,"Series([], dtype: float64)"
28,2022-12-19 07:00:26.857190,0.5208333333333259,0.16611295681063787
29,2022-12-20 07:00:04.442969,0.5893909626718985,-0.5537974683544222
30,2023-01-11 07:00:02.772438,0.7593457943925186,-0.520291363163361
31,2023-01-12 10:40:36.251172,0.6377551020408267,"Series([], dtype: float64)"
32,2023-01-12 10:40:40.512530,0.8269720101781175,0.0
33,2023-01-12 10:40:44.713227,0.8264462809917328,0.0
34,2023-01-12 10:41:36.155281,0.8264462809917328,"Series([], dtype: float64)"
35,2023-01-12 10:41:53.503236,0.5089058524172962,0.11778563015312216
36,2023-01-12 13:26:01.049513,0.6101281269066394,0.11210762331839152
37,2023-01-12 14:25:44.475465,0.7874015748031482,-0.33670033670034627
38,2023-01-12 14:25:44.476498,1.0895883777239712,-0.33670033670034627
39,2023-02-06 07:00:02.730537,0.5025125628140614,-1.0309278350515427
40,2023-02-06 07:00:17.604613,0.5667506297229119,-0.45714285714286707
41,2023-02-06 08:57:58.189586,0.621504039776255,0.0
42,2023-02-06 10:48:13.552358,0.6935687263556201,"Series([], dtype: float64)"
43,2023-02-06 12:01:54.927774,0.6361323155216203,"Series([], dtype: float64)"
44,2023-02-06 13:41:43.640996,0.5736137667303964,"Series([], dtype: float64)"
45,2023-02-06 14:43:22.411275,0.6773399014778247,"Series([], dtype: float64)"
46,2023-02-06 14:44:01.901746,0.5504587155963359,"Series([], dtype: float64)"
47,2023-02-07 14:12:57.889138,0.5401755570560329,0.12300123001229846
48,2023-02-08 07:42:01.366088,0.7965242577842035,0.8997429305912519
49,2023-02-08 07:42:01.431965,0.5068790731354023,0.8997429305912519
50,2023-02-08 07:42:01.441074,0.7965242577842035,0.8997429305912519
51,2023-02-08 07:42:01.451306,0.7965242577842035,0.8997429305912519
52,2023-02-15 07:00:03.913339,0.5131494547786941,0.6984866123399325
53,2023-02-15 07:00:08.530389,0.6410256410256387,0.6984866123399325
54,2023-02-15 07:00:25.842136,0.6410256410256387,0.3452243958573131
55,2023-02-15 07:02:09.473084,0.5154639175257714,0.11641443538998875
56,2023-02-15 07:02:09.915264,0.5154639175257714,0.11641443538998875
57,2023-02-15 07:02:17.618309,0.5802707930367523,-0.23255813953488857
58,2023-02-16 07:01:09.904375,0.6399069226294296,0.0
59,2023-04-28 14:52:01.288439,0.7485963817841501,0.10626992561104665
60,2023-05-12 07:10:27.927159,0.5795574288725014,0.1682085786375076
61,2023-05-12 14:22:31.340543,0.6227296315516329,0.08688097306690512
62,2023-05-26 14:03:00.697074,0.6830601092896238,0.10845986984815426
63,2023-05-26 14:03:00.700565,1.2311901504787892,0.10845986984815426
64,2023-05-26 14:03:00.704450,1.9138755980861344,0.10845986984815426
65,2023-05-26 14:03:00.707776,3.283173734610134,0.10845986984815426
66,2023-05-26 14:03:00.711767,4.651162790697683,0.10845986984815426
67,2023-05-26 14:03:00.716620,6.1224489795918435,0.10845986984815426
68,2023-05-26 14:03:00.718114,0.5468215994531844,0.10845986984815426
69,2023-05-26 14:03:00.720733,7.518796992481214,0.10845986984815426
70,2023-05-26 14:03:00.724877,7.372013651877141,0.10845986984815426
71,2023-05-30 07:00:01.519040,0.5787781350482302,0.5122950819672178
72,2023-05-30 07:00:01.579825,0.5787781350482302,-0.6147540983606481
73,2023-05-30 07:00:01.580145,0.5141388174807249,-0.6147540983606481
