,timestamp,KOZAL.E_price_change,KOZAA.E_price_change
0,2022-08-10 07:00:17.476393,1.0152284263959421,0.0
1,2022-11-25 07:10:03.563108,1.224132905858344,0.12760527435133895
2,2022-11-25 07:10:03.564160,1.544289044289049,0.12760527435133895
3,2022-11-25 07:10:03.565382,1.6321772078111252,0.12760527435133895
4,2022-11-25 07:10:09.995215,1.3119533527696792,0.16970725498515193
5,2022-11-25 07:10:10.293185,1.282424948994465,0.16970725498515193
6,2022-11-25 07:10:17.268274,1.0449927431059436,0.1267962806424272
7,2022-11-25 07:10:17.271246,1.0724637681159388,0.1267962806424272
8,2022-11-25 07:10:17.272095,1.0724637681159388,0.1267962806424272
9,2022-12-06 07:01:19.223162,1.4693651233712135,0.12526096033402823
10,2022-12-06 07:01:50.435215,1.6661959898333745,-0.33514872224549297
11,2022-12-09 07:06:54.305700,1.2417638114546437,0.09765625
12,2022-12-13 10:51:15.101707,1.0309278350515427,0.17621145374449032
13,2022-12-29 07:00:00.525870,1.0452961672473782,-0.4854368932038833
14,2023-01-02 07:00:04.004047,1.379310344827589,0.18382352941177516
15,2023-01-06 07:00:17.090898,1.0401459854014528,-0.7224819379515468
16,2023-01-06 07:06:03.078295,1.986044015029531,"Series([], dtype: float64)"
17,2023-02-06 07:00:41.202395,1.1111111111111072,0.0
18,2023-02-15 07:00:25.121604,1.3207175241474411,1.13885238720981
19,2023-02-15 07:00:49.981651,1.1017115876450934,"Series([], dtype: float64)"
20,2023-02-17 07:45:53.776012,1.5071590052750494,0.0
21,2023-03-03 12:35:04.942349,1.3307984790874583,0.09610764055743015
22,2023-03-03 12:35:04.947156,1.799242424242431,0.0
23,2023-03-06 07:19:48.012920,1.1560693641618602,0.1427212178877202
24,2023-03-14 07:20:54.273886,1.0328638497652642,0.0468164794007464
25,2023-03-15 10:47:04.931339,1.0837438423645374,0.04980079681276006
26,2023-03-28 14:02:32.716722,1.1594202898550732,0.052192066805845094
27,2023-03-28 14:02:35.340504,1.449275362318847,0.10427528675704956
28,2023-03-29 13:19:08.543111,1.1822660098522064,0.16348773841960984
29,2023-03-29 13:19:08.547692,1.9627085377821318,0.10893246187364536
30,2023-03-29 13:19:10.375052,1.7612524461839474,0.05443658138268859
31,2023-03-29 13:19:12.308462,1.3645224171539905,-0.10887316276537717
32,2023-03-29 13:19:12.311550,1.745877788554795,-0.10887316276537717
33,2023-03-29 13:19:15.039740,1.645692158760892,0.16322089227420733
34,2023-03-29 13:19:15.043976,3.6714975845410613,0.16322089227420733
35,2023-03-29 13:19:17.420871,1.0338345864661758,-0.21774632553075435
36,2023-03-29 13:19:17.425539,2.9608404966571245,-0.21774632553075435
37,2023-03-29 13:19:17.427748,3.629417382999045,-0.21774632553075435
38,2023-03-29 13:19:17.438846,1.6221374045801484,-0.21774632553075435
39,2023-03-29 13:19:17.443215,1.8921475875118166,-0.10887316276537717
40,2023-03-31 14:43:46.541814,1.3023255813953583,-0.16501650165017256
41,2023-03-31 14:43:46.547001,1.7657992565055736,-0.16501650165017256
42,2023-03-31 14:43:48.666676,1.8604651162790642,-0.44150110375276164
43,2023-03-31 14:43:51.526843,2.423112767940361,0.0
44,2023-03-31 14:43:54.417642,1.9462465245597693,0.0
45,2023-03-31 14:43:56.776807,1.85185185185186,0.05500550055006492
46,2023-03-31 14:43:58.698001,1.85185185185186,0.0
47,2023-03-31 14:43:59.746191,1.9372693726937174,0.16474464579900872
48,2023-03-31 14:44:02.497905,2.1159153633854677,0.0
49,2023-03-31 14:44:02.499142,1.9266055045871644,0.0
50,2023-03-31 14:44:04.841882,2.389705882352944,-0.16465422612512715
51,2023-03-31 14:44:04.844882,2.2935779816513735,-0.1097694840834329
52,2023-05-15 07:30:03.183158,1.1560693641618602,0.2941176470588225
