,timestamp,FROTO.E_price_change,TOASO.E_price_change
0,2023-02-08 07:00:12.936761,1.0309278350515427,0.0
1,2023-02-15 07:00:02.687602,1.132075471698113,0.2721088435374108
2,2023-02-15 07:17:05.030826,1.0980689132904287,"Series([], dtype: float64)"
3,2023-02-15 07:17:05.034541,1.2466943709860123,"Series([], dtype: float64)"
