,timestamp,TOASO.E_price_change,FROTO.E_price_change
0,2022-01-07 11:38:59.516787,0.5260081823495133,0.0
1,2022-01-11 07:29:39.072474,0.538599640933568,0.0
2,2022-01-12 07:12:01.185966,0.591715976331364,0.07733952049497894
3,2022-01-12 07:12:08.923725,0.591715976331364,"Series([], dtype: float64)"
4,2022-01-13 14:16:26.116291,0.7237635705669376,0.03684598378776993
5,2022-01-13 14:16:35.948246,0.7237635705669376,0.0
6,2022-01-19 07:06:00.191659,0.5806451612903274,"Series([], dtype: float64)"
7,2022-01-19 07:27:12.249716,0.6510416666666741,0.0
8,2022-01-19 07:27:25.808300,0.6497725795971521,0.077911959485788
9,2022-01-20 14:41:46.738654,1.0230179028132946,"Series([], dtype: float64)"
10,2022-01-21 07:00:02.073485,0.7092198581560183,-0.5005775895263742
11,2022-01-24 11:39:04.130853,0.8174386920980936,"Series([], dtype: float64)"
12,2022-01-25 07:00:00.868499,1.2482662968099856,0.3697617091207972
13,2022-01-25 09:17:31.136368,0.6160164271047153,0.08375209380233617
14,2022-01-26 11:37:48.020317,0.5725190839694694,"Series([], dtype: float64)"
15,2022-01-27 09:23:00.817586,0.5312084993359889,0.040584415584410394
16,2022-01-27 11:21:43.585172,0.5291005291005346,0.0
17,2022-01-31 07:00:00.596215,1.0830324909747224,0.07955449482894839
18,2022-01-31 11:44:39.292562,0.5555555555555536,0.0
19,2022-01-31 13:06:37.653931,0.565681961030795,"Series([], dtype: float64)"
20,2022-02-02 09:40:37.172333,0.7334963325183352,"Series([], dtype: float64)"
21,2022-02-22 14:34:16.076315,0.6630500301386455,"Series([], dtype: float64)"
22,2022-02-28 07:02:31.267040,0.6289308176100628,0.19493177387914784
23,2022-02-28 14:49:18.950929,0.5642633228840177,0.0
24,2022-06-09 07:05:33.938249,0.5251312828207011,0.26333113890717463
25,2022-07-26 07:00:28.006359,0.5212211466865124,0.07165890361877647
26,2022-07-26 07:00:45.087864,0.5961251862891315,0.10725777618876275
27,2022-07-26 07:11:49.392621,0.5255255255255165,0.07135212272564306
28,2022-08-18 11:03:03.390645,0.6630500301386455,0.06029544769370343
29,2022-08-31 07:19:56.212846,0.8923591745677584,0.0
30,2022-09-12 07:00:00.457119,0.7099945385035555,0.11277135607554722
31,2022-09-29 14:22:27.763911,0.5013927576601684,-0.06355258976802336
32,2022-10-07 07:00:01.640937,0.694444444444442,-0.23014959723819395
33,2022-10-25 07:00:15.877921,0.5499541704858002,0.0
34,2022-10-28 07:00:00.573585,1.8000000000000016,0.08335648791331085
35,2022-10-28 08:47:54.508645,0.5970149253731405,"Series([], dtype: float64)"
36,2022-11-16 08:59:20.736789,0.576131687242798,0.07318858258111849
37,2022-11-16 09:10:10.664493,0.6488240064882467,0.0
38,2022-11-17 07:19:31.468377,0.5063291139240533,0.07485029940119681
39,2022-11-17 07:40:24.999326,0.5025125628140614,0.12227928588897097
40,2022-11-23 07:45:46.423318,0.591715976331364,"Series([], dtype: float64)"
41,2022-11-23 07:46:45.238985,0.5886681383370229,0.0
42,2022-11-24 07:06:34.324566,0.591715976331364,"Series([], dtype: float64)"
43,2022-11-24 07:06:51.443899,0.5173688100517326,0.0
44,2022-12-02 07:12:14.762791,0.5645730416372619,"Series([], dtype: float64)"
45,2022-12-08 10:04:57.565749,0.5335365853658569,0.0
46,2022-12-28 07:00:24.915746,0.5215123859191761,0.12252399428220873
47,2023-01-05 14:05:08.797096,0.5593536357986428,"Series([], dtype: float64)"
48,2023-01-06 13:39:15.025241,0.6150061500614923,0.04018485031143104
49,2023-01-10 14:50:07.548021,0.796284007962833,0.0
50,2023-01-19 14:56:22.610158,0.5389221556886259,"Series([], dtype: float64)"
51,2023-01-19 14:59:58.141679,0.5418422636965792,0.01961938395134144
52,2023-02-06 07:17:29.032346,0.5232177894048506,0.0
53,2023-02-06 07:52:24.472193,1.9768234492160808,"Series([], dtype: float64)"
54,2023-02-06 07:54:13.495832,0.6109979633401208,"Series([], dtype: float64)"
55,2023-02-06 08:26:15.057028,0.5509641873278293,"Series([], dtype: float64)"
56,2023-02-06 10:46:50.005849,0.6784260515603879,"Series([], dtype: float64)"
57,2023-02-07 09:45:23.501100,0.6280530355896818,0.1208702659145855
58,2023-02-07 09:47:19.324058,0.6206896551724128,0.05954743946010588
59,2023-02-07 10:50:07.769282,0.6224066390041472,-0.03946329913180335
60,2023-02-08 07:42:13.366525,1.0000000000000009,0.0
61,2023-02-15 07:00:29.218423,0.6040268456375841,"Series([], dtype: float64)"
62,2023-02-15 07:00:40.014848,0.6666666666666599,"Series([], dtype: float64)"
63,2023-02-15 07:00:46.437084,1.282916948008106,"Series([], dtype: float64)"
64,2023-02-15 07:01:09.154258,0.8754208754208737,"Series([], dtype: float64)"
65,2023-02-15 07:01:10.350330,1.0101010101010166,"Series([], dtype: float64)"
66,2023-02-15 07:01:18.760675,0.7338225483655814,"Series([], dtype: float64)"
67,2023-02-15 07:01:21.608143,1.135604542418167,"Series([], dtype: float64)"
68,2023-02-15 07:02:31.447136,0.8010680907877266,"Series([], dtype: float64)"
69,2023-02-15 07:02:34.135305,0.8655126498002597,"Series([], dtype: float64)"
70,2023-02-15 07:02:36.938600,1.0568031704095038,"Series([], dtype: float64)"
71,2023-02-15 07:02:42.750399,2.202937249666226,"Series([], dtype: float64)"
72,2023-02-15 07:02:51.583554,3.3333333333333437,"Series([], dtype: float64)"
73,2023-02-15 07:03:09.211918,0.5319148936170137,"Series([], dtype: float64)"
74,2023-02-15 07:05:00.972150,0.8010680907877266,"Series([], dtype: float64)"
75,2023-02-15 07:05:01.229334,0.867244829886582,"Series([], dtype: float64)"
76,2023-02-15 07:05:07.055349,1.0673782521681163,"Series([], dtype: float64)"
77,2023-02-15 07:18:32.776877,0.5291005291005346,0.151314545110659
78,2023-02-16 07:00:07.787438,0.5484460694698434,0.7871321013004806
79,2023-02-16 07:08:39.568383,0.6988564167725642,"Series([], dtype: float64)"
80,2023-02-16 07:10:03.260374,0.9009009009008917,"Series([], dtype: float64)"
81,2023-02-16 07:27:04.031076,0.6289308176100628,0.03455425017278024
82,2023-02-16 07:27:04.031512,0.8827238335435084,0.03455425017278024
83,2023-02-16 08:40:39.050234,0.5284015852047519,0.05542213190468104
84,2023-02-16 09:31:36.616045,0.660066006600668,0.0
85,2023-02-16 12:21:36.337505,0.5056890012642201,"Series([], dtype: float64)"
