,timestamp,FROTO.E_price_change,TOASO.E_price_change
0,2022-01-03 09:03:47.516092,0.3236245954692629,0.12476606363069909
1,2022-01-06 07:01:30.004812,0.35019455252918164,0.17055144968731728
2,2022-01-14 07:00:00.185195,0.4368401892974161,0.5451241671714069
3,2022-01-14 07:05:51.761850,0.5116959064327409,0.0
4,2022-01-18 14:25:58.452285,0.31483667847305163,"Series([], dtype: float64)"
5,2022-01-21 07:00:01.192859,0.3061615001913598,1.3627514600908608
6,2022-01-21 14:16:38.623259,0.38654812524159254,0.0
7,2022-01-24 11:13:56.014348,0.6155108740254489,-0.06770480704130222
8,2022-01-25 09:36:12.461597,0.49648324369051533,0.0
9,2022-01-25 09:36:17.343321,0.577081615828523,0.06720430107527431
10,2022-01-26 07:02:04.901248,0.6947282386595921,0.19379844961240345
11,2022-01-26 11:48:00.125313,0.31910650179496347,"Series([], dtype: float64)"
12,2022-02-11 13:52:45.036806,0.32206119162641045,0.05688282138793799
13,2022-02-16 07:00:00.152945,0.3446955189582601,0.2331002331002363
14,2022-02-23 07:00:00.223781,0.4838109415705283,0.42092603728201006
15,2022-02-24 07:30:01.116861,0.5446166736489344,0.7452574525745215
16,2022-02-24 07:38:48.715872,0.32867707477404196,0.0
17,2022-02-24 10:11:58.485070,0.7903494176372705,-0.06724949562877391
18,2022-02-25 07:00:00.210340,0.8130081300812941,0.45992115637318864
19,2022-02-25 07:00:53.854111,0.6860371267150889,0.0
20,2022-02-25 09:45:10.982428,0.39169604386994905,-0.06439150032195862
21,2022-02-28 07:00:01.134256,0.3500583430571691,0.8360128617363349
22,2022-02-28 07:00:02.247318,0.35019455252918164,0.6418485237484006
23,2022-03-02 12:00:27.135203,0.3095975232198178,0.0
24,2022-03-02 12:04:30.907148,0.30923850019326515,0.0
25,2022-03-04 07:00:01.530531,0.5430566330488773,0.2602472348731233
26,2022-03-07 07:00:02.579740,0.40209087253719744,0.402684563758382
27,2022-03-08 07:00:01.335220,0.45342126957954587,0.9040333796940248
28,2022-03-10 14:54:43.195043,0.38054968287526414,"Series([], dtype: float64)"
29,2022-03-14 08:00:00.380122,0.42275172943888606,0.0
30,2022-03-14 08:35:05.136955,0.3034901365705611,0.06578947368420796
31,2022-03-15 07:03:46.555458,0.5169867060561328,-0.12682308180089752
32,2022-03-15 09:22:00.614520,0.3937007874015741,0.06353240152476847
33,2022-03-17 07:39:00.915239,0.47217537942665366,0.06238303181533844
34,2022-03-22 07:07:11.451977,0.36826247070640417,0.06618133686300265
35,2022-03-23 07:00:56.951263,0.46801872074881956,0.1945525291828787
36,2022-03-23 07:01:04.929455,0.4048582995951344,-0.1945525291828787
37,2022-04-25 07:00:02.493864,0.3693754197447996,-0.6203473945409321
38,2022-04-25 07:00:10.707814,0.536732640053672,0.37037037037037646
39,2022-04-28 07:00:01.425533,0.42875989445909646,-0.37664783427495685
40,2022-04-28 07:00:01.988159,0.3627968337730936,-0.37664783427495685
41,2022-05-05 07:00:02.328984,0.33057851239668423,-0.6250000000000089
42,2022-05-10 14:50:37.146720,0.40567951318457585,0.0
43,2022-05-11 14:59:57.084738,0.339558573853993,0.0
44,2022-05-27 07:12:12.449903,0.31195840554592014,0.0
45,2022-05-30 07:44:29.379594,0.340136054421758,0.13149243918475495
46,2022-06-08 14:34:29.180974,0.4300363876943436,0.1494768310911887
47,2022-06-14 07:01:01.507915,0.3454231433505983,0.1524390243902385
48,2022-06-15 07:19:19.052321,0.3103448275862064,0.0
49,2022-06-17 07:01:55.934745,0.34843205574912606,0.0
50,2022-06-27 07:00:19.382435,0.3092783505154628,-0.2349256068911565
51,2022-06-27 07:13:55.768755,0.3415300546448119,0.15552099533437946
52,2022-06-29 14:59:56.122080,0.3669724770642091,0.08203445447088065
53,2022-06-30 07:00:00.409528,0.33395176252319914,0.577081615828523
54,2022-07-05 07:09:13.076297,0.3044140030441511,0.08090614886731018
55,2022-07-13 12:30:35.889835,0.525722868944789,0.08071025020177647
56,2022-07-20 08:03:30.519377,0.4602991944764101,-0.07874015748030594
57,2022-07-26 08:43:45.747765,0.39440659734673034,"Series([], dtype: float64)"
58,2022-08-18 08:07:23.961488,0.32845625559869696,0.0
59,2022-08-19 10:09:29.739577,0.5570214013485675,"Series([], dtype: float64)"
60,2022-08-19 10:13:31.747736,0.4686584651435233,0.0
61,2022-08-22 07:00:03.684712,0.300210147102975,0.4719764011799521
62,2022-08-22 07:00:03.685453,0.3000300030002956,0.4719764011799521
63,2022-08-22 07:00:06.916622,0.36079374624173877,-0.23598820058996495
64,2022-08-22 07:02:49.569373,0.30211480362538623,-0.11855364552459946
65,2022-08-29 07:00:08.252610,0.4448398576512469,-0.3444316877152742
66,2022-09-14 07:00:03.641398,0.43962485345838687,0.4444444444444473
67,2022-09-19 09:07:30.562838,0.48391688015940737,0.0
68,2022-09-19 09:37:31.074475,0.4274722143060794,0.0
69,2022-10-04 07:37:13.664570,0.43177892918826455,0.0
70,2022-10-24 08:25:50.911206,0.3478726251003428,-0.09615384615384581
71,2022-11-15 07:00:17.402449,0.30135610246107003,-0.34334763948498104
72,2022-11-25 08:43:23.457968,0.31652724395205833,0.07518796992480592
73,2022-12-23 11:24:57.655932,0.3361344537815114,0.0
74,2022-12-29 07:01:53.532789,0.40257648953301306,0.2555910543130979
75,2023-01-04 14:50:02.004883,0.3702981874878164,-0.05931198102016033
76,2023-01-05 07:54:24.550639,0.46530447096904126,0.2466091245376001
77,2023-01-05 14:01:40.673290,0.3047541649735974,-0.4375000000000018
78,2023-01-05 14:04:31.771792,0.4679552390640884,0.31328320802004317
79,2023-01-06 14:55:19.333434,0.31783869686135,0.24360535931791105
80,2023-01-09 07:00:00.308772,0.36057692307691624,0.24140012070006378
81,2023-01-09 07:00:02.245475,0.3009630818619602,0.24125452352230514
82,2023-01-09 07:00:09.067329,0.4210948466011555,0.12048192771083599
83,2023-01-09 07:00:09.924052,0.583618434292621,-0.12048192771083599
84,2023-01-09 07:00:13.590903,0.5417335473515195,0.18072289156625398
85,2023-01-10 12:07:58.250588,0.436408977556102,0.25756600128783447
86,2023-01-12 14:25:40.057780,0.3811944091486552,0.40677966101694274
87,2023-01-31 14:45:56.242199,0.3474232773595931,0.18785222291797243
88,2023-02-06 07:00:25.463559,0.30781069642169534,-3.8596491228070073
89,2023-02-06 07:00:32.221393,0.3260452627541266,"Series([], dtype: float64)"
90,2023-02-06 07:00:43.292790,0.3838034926117784,"Series([], dtype: float64)"
91,2023-02-06 07:01:55.297129,0.3418154196733747,"Series([], dtype: float64)"
92,2023-02-06 08:14:06.317508,0.4901960784313708,"Series([], dtype: float64)"
93,2023-02-06 08:49:04.295931,0.30143180105501877,"Series([], dtype: float64)"
94,2023-02-06 10:23:47.874815,0.3618358407922351,0.0
95,2023-02-06 14:01:47.314044,0.8909548711989235,0.0
96,2023-02-06 14:07:15.175063,0.48309178743961567,0.0
97,2023-02-07 07:00:02.369822,0.5838041431261765,-0.5256241787122251
98,2023-02-07 07:00:07.815511,0.9243538954914143,-0.5256241787122251
99,2023-02-07 07:13:10.028297,0.7665772326561848,-0.33025099075296716
100,2023-02-07 07:14:37.969278,0.4583651642475095,0.0
101,2023-02-07 07:16:46.162143,0.3076923076922977,0.2652519893899141
102,2023-02-07 07:17:22.440597,0.36651234567901536,0.06640106241699861
103,2023-02-07 07:19:33.493665,0.3279953694771409,-0.5976095617529875
104,2023-02-07 07:19:38.021122,0.30864197530864335,-0.4648074369189903
105,2023-02-07 07:20:49.031267,0.3862495171881086,0.06657789613848664
106,2023-02-07 07:29:39.768078,0.307160683432528,-0.3313452617627499
107,2023-02-07 07:36:47.117135,0.558121632024644,0.0
108,2023-02-07 09:46:34.136585,0.31783869686135,-0.5528680027643507
109,2023-02-07 11:31:26.508095,0.5258899676375384,0.0
110,2023-02-07 12:27:22.592564,0.30030030030030463,-0.07072135785006761
111,2023-02-07 12:39:48.656889,0.3161430547322652,-0.0702247191011196
112,2023-02-07 12:42:50.357177,0.35559067562227487,-0.07037297677692234
113,2023-02-07 13:12:22.078903,0.4486054222742286,"Series([], dtype: float64)"
114,2023-02-08 07:00:01.805346,0.6365503080082213,-3.5555555555555562
115,2023-02-08 07:00:12.936761,1.0309278350515427,-1.924500370096216
116,2023-02-08 07:06:29.894706,0.32017075773747017,"Series([], dtype: float64)"
117,2023-02-08 07:06:30.345311,0.40580948312687326,"Series([], dtype: float64)"
