,timestamp,YKBNK.E_price_change,ISCTR.E_price_change
0,2022-01-18 14:25:42.979814,0.5050505050504972,-0.4956629491945419
1,2022-02-24 07:33:57.140481,0.5464480874316946,-0.25510204081633514
2,2022-02-25 07:00:02.236446,0.557103064066844,0.6535947712418277
3,2022-04-27 11:31:33.804588,0.40733197556008793,0.0
4,2022-06-08 14:54:11.903434,0.43572984749455923,0.09606147934677622
5,2022-08-05 14:54:57.258338,0.3809523809523707,0.1529051987767538
6,2022-08-16 12:40:06.367096,0.3809523809523707,0.17152658662091813
7,2022-08-17 14:07:12.947797,0.3361344537815114,0.0
8,2022-08-18 07:00:02.196470,0.3350083752093891,0.5873715124816492
9,2022-08-18 11:02:31.488475,0.34482758620688614,0.4398826979472137
10,2022-08-18 11:02:43.346586,0.34602076124568004,-0.44182621502208974
11,2022-08-22 07:02:18.886151,0.35906642728904536,0.0
12,2022-08-22 07:02:33.300675,0.35842293906809264,0.0
13,2022-08-24 07:00:21.166804,0.31746031746031633,0.23529411764706687
14,2022-08-24 07:00:22.613743,0.31746031746031633,0.47058823529411153
15,2022-08-26 13:14:59.615390,0.4341534008682979,0.0
16,2022-08-26 13:39:42.100235,0.42313117066290484,-0.12468827930174342
17,2022-08-26 14:36:26.833975,0.4373177842565523,"Series([], dtype: float64)"
18,2022-08-26 14:37:27.790852,0.43859649122806044,"Series([], dtype: float64)"
19,2022-08-26 14:38:04.423154,0.43923865300146137,"Series([], dtype: float64)"
20,2022-08-26 14:38:08.292285,0.4373177842565523,"Series([], dtype: float64)"
21,2022-08-26 14:39:13.116769,0.4322766570605152,"Series([], dtype: float64)"
22,2022-08-26 14:39:48.732546,0.5805515239477588,"Series([], dtype: float64)"
23,2022-08-26 14:40:08.296367,0.43923865300146137,"Series([], dtype: float64)"
24,2022-08-26 14:40:19.870191,0.43795620437956373,"Series([], dtype: float64)"
25,2022-08-26 14:40:28.355331,0.43923865300146137,"Series([], dtype: float64)"
26,2022-08-26 14:49:10.048136,0.4366812227074135,"Series([], dtype: float64)"
27,2022-09-05 12:41:56.328289,0.364077669902918,0.10526315789474161
28,2022-09-06 08:16:56.498716,0.3745318352059934,0.7246376811594235
29,2022-09-06 08:17:01.187826,0.3745318352059934,-0.31023784901758056
30,2022-09-06 08:17:05.116435,0.3745318352059934,0.31023784901758056
31,2022-09-07 07:00:39.292355,0.366300366300365,-1.875616979269501
32,2022-09-07 07:01:56.533414,0.4932182490752224,"Series([], dtype: float64)"
33,2022-09-08 13:22:08.006491,0.3525264394829586,"Series([], dtype: float64)"
34,2022-09-09 07:01:19.353579,0.3571428571428559,-0.9865470852017832
35,2022-09-12 07:01:19.566503,0.41536863966771254,0.22522522522523403
36,2022-09-12 07:01:19.571084,0.31088082901553626,0.22522522522523403
37,2022-09-12 07:01:35.723187,0.31088082901553626,-0.29850746268655914
38,2022-09-12 07:14:57.743385,0.31612223393044925,-0.3072196620583778
39,2022-09-12 07:17:18.613487,0.4319654427645814,"Series([], dtype: float64)"
40,2022-09-13 07:04:28.816832,0.40816326530612734,0.2405773857257376
41,2022-09-13 07:04:28.819661,0.3058103975535076,0.2405773857257376
42,2022-09-13 07:13:05.576987,0.4077471967380175,0.16194331983805377
43,2022-09-13 07:13:05.578701,0.3054989816700715,0.16194331983805377
44,2022-09-13 07:15:42.513152,0.3012048192771122,0.1615508885298933
45,2022-09-13 09:38:24.369281,0.6355932203389925,"Series([], dtype: float64)"
46,2022-09-13 09:38:24.373108,0.42283298097252064,"Series([], dtype: float64)"
47,2022-09-13 09:39:29.141256,0.30991735537189147,"Series([], dtype: float64)"
