,timestamp,SAHOL.E_price_change,KCHOL.E_price_change
0,2022-01-03 07:44:09.658797,0.4441154700222105,0.0
1,2022-01-06 09:08:13.333505,0.3436426116838476,0.062266500622665255
2,2022-01-11 12:53:06.678281,0.3976143141153132,0.060753341433783525
3,2022-01-11 12:54:02.194744,0.46511627906977715,0.06079027355623268
4,2022-01-14 14:10:23.205328,0.38860103626943143,0.1209921355111998
5,2022-01-17 07:00:00.415820,0.3868471953578423,0.060132291040293495
6,2022-01-20 07:12:02.481566,0.3215434083601254,0.0
7,2022-01-21 07:00:03.316626,0.3891050583657574,0.3802281368821214
8,2022-01-24 08:33:27.843195,0.3232062055591456,0.0
9,2022-02-24 07:40:13.229421,0.3382949932341006,0.06574621959236637
10,2022-04-12 12:44:36.757891,0.3898635477582957,0.0
11,2022-04-13 13:22:44.047312,0.3802281368821214,-0.048709206039943
12,2022-04-14 07:00:48.847539,0.36798528058876734,-0.04835589941973861
13,2022-04-15 10:38:43.255067,0.36529680365295913,0.0
14,2022-05-12 07:00:14.642259,0.4568527918781706,0.10272213662043672
15,2022-06-08 14:52:01.197199,0.30333670374114163,"Series([], dtype: float64)"
16,2022-06-08 14:52:03.251347,0.3538928210313541,"Series([], dtype: float64)"
17,2022-06-27 07:01:43.680009,0.3976143141153132,0.304878048780477
18,2022-07-19 14:22:20.459269,0.3110419906687367,0.057636887608070175
19,2022-08-02 12:45:57.742713,0.3842459173871271,0.10460251046024993
20,2022-08-22 14:49:58.032171,0.3144654088050425,-0.04308487720809939
21,2022-08-24 07:00:00.596066,0.3816793893129722,0.24783147459728205
22,2022-08-26 07:00:03.638927,0.3062787136294043,-0.04206983592764946
23,2022-09-05 07:00:03.679942,0.44642857142858094,-0.6270903010033413
24,2022-09-07 07:00:03.946768,0.363901018922852,0.32428050263477726
25,2022-09-12 07:03:27.976971,0.34411562284928365,0.0
26,2022-09-13 07:10:58.744264,0.32808398950130435,0.18501387604070718
27,2022-09-13 09:54:12.063160,0.41039671682625567,"Series([], dtype: float64)"
28,2022-09-13 09:54:12.065376,0.340136054421758,"Series([], dtype: float64)"
29,2022-09-13 09:54:34.575305,0.47554347826086474,"Series([], dtype: float64)"
30,2022-09-13 13:55:30.188066,0.3455425017277136,-0.19267822736031004
31,2022-09-14 07:00:02.086787,0.36443148688045657,-0.32297133629390906
32,2022-09-14 07:00:03.750454,0.36496350364962904,-0.40404040404040664
33,2022-09-14 07:00:07.720596,0.43827611395179655,-0.5265289590927535
34,2022-09-14 07:00:24.622662,0.3679175864606421,-0.24232633279483995
35,2022-09-14 07:01:01.341003,0.5116959064327409,0.040404040404040664
36,2022-09-14 08:37:42.738110,0.3012048192771122,0.0
37,2022-09-14 08:43:35.773172,0.30188679245282124,0.08392782207302663
38,2022-09-14 08:48:49.246799,0.5295007564296572,0.0420521446593769
39,2022-09-19 13:57:24.310666,0.5327245053272422,-0.042480883602369346
40,2022-09-19 13:57:43.951241,0.5323193916349833,0.0849617672047609
41,2022-09-20 07:00:01.886559,0.3802281368821214,0.6393861892583175
42,2022-09-20 13:32:56.384868,0.3074558032282848,-0.04237288135593431
43,2022-09-21 07:00:02.769368,0.5275056518462717,-0.3732890916632092
44,2022-09-21 07:02:46.639412,0.30030030030030463,0.28949545078578165
45,2022-10-21 07:00:03.522360,0.3676470588235281,-0.7181328545780907
46,2022-10-21 07:00:03.765554,0.30618493570115923,-0.8086253369272267
47,2022-11-08 14:29:03.191988,0.32948929159801743,-0.07886435331230235
48,2022-11-08 14:29:50.955126,0.4390779363337094,0.07880220646176994
49,2022-11-08 14:29:55.960002,0.6037321624588365,-0.07886435331230235
50,2022-11-15 08:47:21.211383,0.32573289902280145,0.07874015748030594
51,2022-11-16 14:50:53.519424,0.32573289902280145,0.15710919088767206
52,2022-11-18 08:02:15.046189,0.32573289902280145,0.15710919088767206
53,2022-11-24 12:10:28.162222,0.34516765285996787,0.07215007215006786
54,2022-11-25 08:42:33.468158,0.30425963488844854,0.14194464158978626
55,2022-11-25 08:42:34.908261,0.35407182599898057,0.14194464158978626
56,2022-11-25 08:42:36.690567,0.45546558704452345,0.14194464158978626
57,2022-11-25 08:42:36.692268,0.3031834259727084,0.14194464158978626
58,2022-12-14 14:53:27.837798,0.3039513677811634,0.07097232079489313
59,2022-12-14 14:53:27.839265,0.3547896604155998,0.07097232079489313
60,2022-12-14 14:53:31.981080,0.40567951318457585,0.14194464158978626
61,2022-12-14 14:54:50.937977,0.30659172202349705,0.14184397163119478
62,2023-01-05 08:28:29.544607,0.36866359447005337,0.12399256044637319
63,2023-01-06 07:00:37.959511,0.3853564547206201,-0.1980198019801982
64,2023-01-23 14:49:54.732059,0.32910202162670377,0.12202562538132788
65,2023-01-23 14:49:55.618429,0.32910202162670377,0.06097560975608651
66,2023-01-23 14:49:56.136946,0.37629350893697566,0.06097560975608651
67,2023-02-02 07:00:39.982328,0.3206841261357507,-0.06983240223463749
68,2023-02-02 14:37:01.135417,0.3659174072137894,0.1389854065323215
69,2023-02-03 07:00:00.406624,0.8333333333333304,0.4143646408839796
70,2023-02-06 07:00:00.467350,0.40567951318457585,1.2666666666666604
71,2023-02-06 11:15:02.535861,0.3095975232198178,0.0
72,2023-02-06 12:58:13.559383,0.5154639175257714,0.0
73,2023-02-06 13:17:18.763413,0.30975735673721694,0.06854009595613775
74,2023-02-06 14:18:00.025938,0.4020100502512669,"Series([], dtype: float64)"
75,2023-02-06 14:19:16.612028,0.35017508754378035,0.0
76,2023-02-06 14:19:24.054145,0.35000000000000586,0.0
77,2023-02-06 14:19:50.566362,0.45090180360720655,-0.1996007984031989
78,2023-02-07 07:15:00.951435,0.3053435114503733,-0.540540540540535
79,2023-02-07 07:24:06.004588,0.5138746145940454,0.0
80,2023-02-07 07:26:35.480919,0.3586065573770503,0.06784260515604323
81,2023-02-07 07:30:07.746304,0.3597122302158251,0.2721088435374108
82,2023-02-07 10:55:50.933679,0.32017075773747017,0.0
83,2023-02-07 13:43:30.069643,0.5249343832020914,0.0
84,2023-02-07 14:36:12.466076,0.32449972958354945,0.14492753623187582
85,2023-02-08 07:00:02.050907,0.37614185921548415,-0.5835156819839593
86,2023-02-08 07:07:04.538099,0.4390779363337094,0.37091988130564246
87,2023-02-08 07:07:08.288266,0.4390779363337094,0.2225519287833766
88,2023-02-08 07:07:37.501371,0.4972375690607711,0.14936519790889058
89,2023-02-08 07:07:40.484900,0.44223327805417156,0.07468259895444529
90,2023-02-08 07:07:48.687314,0.33185840707965486,0.1491424310216205
91,2023-02-08 07:42:06.198131,1.0140845070422566,0.3039513677811634
92,2023-02-15 07:00:00.438646,0.4077471967380175,0.7477906186267758
93,2023-02-15 07:00:01.923970,0.40506329113925155,-0.8157715839564927
94,2023-02-15 07:00:04.336871,0.302571860816947,-0.8157715839564927
95,2023-02-15 07:00:06.524708,0.6575619625695417,0.8157715839564927
96,2023-02-15 07:00:07.520637,0.5558362809499728,0.5438477226376692
97,2023-02-15 07:00:09.654887,0.40404040404040664,0.8837525492862097
98,2023-02-15 07:00:25.901405,0.6598984771573502,-0.9549795361528002
99,2023-02-15 07:02:04.205208,0.45801526717557106,0.2741603838245288
100,2023-02-15 07:03:15.715625,0.3039513677811634,0.3403675970047759
101,2023-02-15 07:06:08.274200,0.7095793208312218,0.2722940776038074
102,2023-02-15 07:06:15.173736,0.3030303030302939,0.13605442176871652
103,2023-02-15 07:06:22.104204,0.9615384615384581,0.1361470388019148
104,2023-02-15 07:06:27.902290,0.5037783375314797,0.13596193065941176
105,2023-02-15 07:07:59.732193,0.6048387096774244,0.27137042062415073
106,2023-02-15 07:08:11.944674,0.6542526421741357,-0.13540961408260443
107,2023-02-15 07:08:31.984392,0.5530417295123158,-0.13531799729364913
108,2023-02-15 07:10:15.003421,0.3012048192771122,0.0
