,timestamp,TOASO.E_price_change,FROTO.E_price_change
0,2022-01-03 07:17:26.229812,0.45132172791746417,0.0
1,2022-01-03 07:19:28.263877,0.31347962382444194,"Series([], dtype: float64)"
2,2022-01-03 07:19:34.834193,0.31347962382444194,"Series([], dtype: float64)"
3,2022-01-03 08:54:13.274051,0.37641154328733606,0.0
4,2022-01-03 13:16:08.974620,0.3030303030302939,"Series([], dtype: float64)"
5,2022-01-04 10:15:08.207188,0.34822983168891763,"Series([], dtype: float64)"
6,2022-01-04 12:42:15.804630,0.41420118343196144,"Series([], dtype: float64)"
7,2022-01-05 14:02:52.575212,0.45351473922903285,"Series([], dtype: float64)"
8,2022-01-07 11:38:59.516787,0.5260081823495133,0.0
9,2022-01-10 07:00:03.588609,0.4098360655737654,-0.11609907120742058
10,2022-01-10 07:07:43.212455,0.4115226337448652,-0.038850038850046786
11,2022-01-11 07:27:41.716671,0.35799522673030104,"Series([], dtype: float64)"
12,2022-01-11 07:29:39.072474,0.538599640933568,0.0
13,2022-01-11 07:44:37.202219,0.35842293906809264,0.0
14,2022-01-11 07:47:46.843387,0.4184100418409997,"Series([], dtype: float64)"
15,2022-01-11 08:06:09.705216,0.35842293906809264,"Series([], dtype: float64)"
16,2022-01-11 08:22:12.442524,0.30211480362538623,0.0
17,2022-01-11 09:02:33.434719,0.36496350364962904,0.0
18,2022-01-11 09:06:08.268548,0.42604990870358517,-0.08113590263691961
19,2022-01-11 11:18:15.820294,0.3026634382566673,"Series([], dtype: float64)"
20,2022-01-12 07:12:01.185966,0.591715976331364,0.07733952049497894
21,2022-01-12 07:12:08.923725,0.591715976331364,"Series([], dtype: float64)"
22,2022-01-12 13:49:47.743361,0.30229746070133956,"Series([], dtype: float64)"
23,2022-01-12 13:50:17.273918,0.30211480362538623,"Series([], dtype: float64)"
24,2022-01-13 07:01:25.152493,0.41346721795629815,0.0
25,2022-01-13 14:16:20.649010,0.48484848484848797,"Series([], dtype: float64)"
26,2022-01-13 14:16:20.650532,0.36275695284160303,"Series([], dtype: float64)"
27,2022-01-13 14:16:26.116291,0.7237635705669376,0.03684598378776993
28,2022-01-13 14:16:35.948246,0.7237635705669376,0.0
29,2022-01-18 11:53:31.671761,0.43695380774031456,0.037950664136632284
30,2022-01-19 07:00:10.615601,0.3898635477582957,-0.15822784810126667
31,2022-01-19 07:06:00.191659,0.5806451612903274,"Series([], dtype: float64)"
32,2022-01-19 07:27:12.249716,0.6510416666666741,0.0
33,2022-01-19 07:27:25.808300,0.6497725795971521,0.077911959485788
34,2022-01-19 07:28:49.531327,0.38860103626943143,"Series([], dtype: float64)"
35,2022-01-20 12:02:31.983911,0.3731343283582156,0.0
36,2022-01-20 12:19:26.359977,0.30693677102517913,"Series([], dtype: float64)"
37,2022-01-20 14:31:05.258500,0.3215434083601254,0.0
38,2022-01-20 14:41:46.738654,1.0230179028132946,"Series([], dtype: float64)"
39,2022-01-21 07:00:02.073485,0.7092198581560183,-0.5005775895263742
40,2022-01-24 07:00:10.215111,0.3916449086161844,-0.039292730844797674
41,2022-01-24 10:33:16.903992,0.40160642570281624,0.0
42,2022-01-24 11:39:04.130853,0.8174386920980936,"Series([], dtype: float64)"
43,2022-01-25 07:00:00.868499,1.2482662968099856,0.3697617091207972
44,2022-01-25 09:17:31.136368,0.6160164271047153,0.08375209380233617
45,2022-01-26 07:00:43.910343,0.3215434083601254,"Series([], dtype: float64)"
46,2022-01-26 11:37:48.020317,0.5725190839694694,"Series([], dtype: float64)"
47,2022-01-27 09:23:00.817586,0.5312084993359889,0.040584415584410394
48,2022-01-27 11:21:43.585172,0.5291005291005346,0.0
49,2022-01-27 12:58:55.730827,0.39630118890356947,"Series([], dtype: float64)"
50,2022-01-27 13:05:40.524721,0.3937007874015741,0.08123476848092004
51,2022-01-31 07:00:00.596215,1.0830324909747224,0.07955449482894839
52,2022-01-31 07:00:01.456380,0.4186602870813294,-0.07955449482894839
53,2022-01-31 07:01:19.708679,0.35906642728904536,-0.07936507936507908
54,2022-01-31 11:42:44.975313,0.3712871287128605,"Series([], dtype: float64)"
55,2022-01-31 11:44:39.292562,0.5555555555555536,0.0
56,2022-01-31 13:06:37.653931,0.565681961030795,"Series([], dtype: float64)"
57,2022-02-02 09:40:37.172333,0.7334963325183352,"Series([], dtype: float64)"
58,2022-02-02 13:55:24.273515,0.4214328717639937,0.0
59,2022-02-03 14:15:45.292756,0.30030030030030463,"Series([], dtype: float64)"
60,2022-02-04 07:00:45.591020,0.366300366300365,"Series([], dtype: float64)"
61,2022-02-11 07:05:04.801149,0.34502587694076325,"Series([], dtype: float64)"
62,2022-02-11 14:34:40.612908,0.4022988505747227,"Series([], dtype: float64)"
63,2022-02-11 14:49:05.783065,0.4574042309891446,"Series([], dtype: float64)"
64,2022-02-17 14:57:17.955781,0.3614457831325302,0.0378931413414163
65,2022-02-22 14:33:55.848222,0.3618817852834688,0.037707390648566985
66,2022-02-22 14:34:16.076315,0.6630500301386455,"Series([], dtype: float64)"
67,2022-02-23 13:25:42.816457,0.30066145520144527,"Series([], dtype: float64)"
68,2022-02-23 14:07:34.110535,0.3616636528029016,"Series([], dtype: float64)"
69,2022-02-25 08:30:03.216549,0.39630118890356947,"Series([], dtype: float64)"
70,2022-02-25 09:45:08.747741,0.3221649484536071,"Series([], dtype: float64)"
71,2022-02-28 07:02:31.267040,0.6289308176100628,0.19493177387914784
72,2022-02-28 07:06:23.934277,0.37037037037037646,0.1529051987767538
73,2022-02-28 07:09:04.166114,0.4854368932038833,"Series([], dtype: float64)"
74,2022-02-28 07:11:13.531532,0.30864197530864335,0.0
75,2022-02-28 07:11:13.539090,0.4895960832313362,0.0
76,2022-02-28 07:12:01.353923,0.3037667071688954,-0.1523809523809483
77,2022-02-28 08:31:38.748830,0.3076923076922977,0.0
78,2022-02-28 14:49:18.950929,0.5642633228840177,0.0
79,2022-03-02 10:49:37.553714,0.3240440699935121,"Series([], dtype: float64)"
80,2022-03-02 11:25:58.904087,0.38860103626943143,0.038744672607515795
81,2022-03-03 07:16:11.415228,0.4521963824289488,0.0
82,2022-03-07 08:49:19.771921,0.3455425017277136,0.0
83,2022-03-15 08:18:24.993608,0.3170577045022105,-0.03713330857779695
84,2022-03-18 12:04:08.926274,0.3146633102580232,0.033422459893039935
85,2022-04-12 09:07:41.669665,0.3065603923972926,0.0
86,2022-04-22 14:56:32.688868,0.42449969678592936,0.06637902422834685
87,2022-04-29 14:57:21.643047,0.3166561114629429,-0.03348961821836305
88,2022-05-05 07:00:01.395893,0.43695380774031456,0.4966887417218624
89,2022-06-07 07:00:15.412288,0.3399048266485405,"Series([], dtype: float64)"
90,2022-06-07 07:00:21.040453,0.33944331296673624,"Series([], dtype: float64)"
91,2022-06-07 07:00:31.931963,0.3389830508474523,0.06335128286347746
92,2022-06-08 07:05:50.808671,0.4834254143646355,0.0
93,2022-06-08 07:06:39.429429,0.344589937973816,0.0
94,2022-06-09 07:05:33.938249,0.5251312828207011,0.26333113890717463
95,2022-06-09 07:05:57.887491,0.3009781790820121,0.13162224415925738
96,2022-06-10 07:00:01.061516,0.3891050583657574,0.17059024223813335
97,2022-06-10 07:00:01.645709,0.3894080996884819,0.20477815699657675
98,2022-06-10 07:00:16.511992,0.31250000000000444,"Series([], dtype: float64)"
99,2022-06-10 07:00:19.602094,0.46801872074881956,0.0
100,2022-06-17 13:17:11.924430,0.3831417624521105,0.0
101,2022-06-27 07:00:00.626661,0.31201248049921304,-0.3761969904240825
102,2022-07-04 07:05:33.112302,0.31201248049921304,0.03639010189229186
103,2022-07-07 07:01:24.048048,0.3187250996016022,0.03799392097263432
104,2022-07-07 07:03:41.231617,0.3187250996016022,"Series([], dtype: float64)"
105,2022-07-13 07:00:01.416413,0.31250000000000444,-0.14635931211124387
106,2022-07-20 08:05:18.409519,0.31471282454760274,0.0
107,2022-07-21 09:37:51.896996,0.31201248049921304,0.0
108,2022-07-21 09:38:23.637446,0.3110419906687367,0.0
109,2022-07-22 07:00:35.267327,0.3110419906687367,-0.14975664545113787
110,2022-07-22 07:01:37.237315,0.31152647975076775,"Series([], dtype: float64)"
111,2022-07-22 07:02:12.629714,0.3110419906687367,0.037523452157595116
112,2022-07-26 07:00:28.006359,0.5212211466865124,0.07165890361877647
113,2022-07-26 07:00:45.087864,0.5961251862891315,0.10725777618876275
114,2022-07-26 07:11:49.392621,0.5255255255255165,0.07135212272564306
115,2022-07-26 12:57:04.003518,0.44676098287417254,0.03532320734722649
116,2022-07-27 09:37:31.946365,0.30007501875468634,"Series([], dtype: float64)"
117,2022-07-27 13:10:25.005132,0.3571428571428559,0.0
118,2022-08-01 07:15:52.084259,0.3389830508474523,0.06596306068602509
119,2022-08-02 13:00:36.724933,0.3853564547206201,"Series([], dtype: float64)"
120,2022-08-02 13:01:30.868899,0.31948881789136685,"Series([], dtype: float64)"
121,2022-08-02 13:14:15.815846,0.31766200762388674,"Series([], dtype: float64)"
122,2022-08-02 13:16:35.035491,0.4413619167717542,0.03201024327785795
123,2022-08-02 13:19:33.157405,0.37712130735385596,"Series([], dtype: float64)"
124,2022-08-02 13:19:36.437679,0.37641154328733606,0.0
125,2022-08-02 13:21:06.864645,0.3126954346466482,"Series([], dtype: float64)"
126,2022-08-02 14:00:35.312893,0.31347962382444194,"Series([], dtype: float64)"
127,2022-08-18 11:03:03.390645,0.6630500301386455,0.06029544769370343
128,2022-08-22 07:00:03.867163,0.3535651149086716,-0.4509921828021568
129,2022-08-25 10:01:57.370125,0.4086398131932345,"Series([], dtype: float64)"
130,2022-08-31 07:19:56.212846,0.8923591745677584,0.0
131,2022-09-01 12:44:12.598316,0.33917467495760967,"Series([], dtype: float64)"
132,2022-09-01 12:44:22.310837,0.3389830508474523,0.0
133,2022-09-06 07:00:30.390321,0.3222341568206222,0.0
134,2022-09-07 07:00:03.787818,0.38398244651673963,-0.029664787896765965
135,2022-09-09 07:00:02.138816,0.3273322422258529,0.16939582156973998
136,2022-09-12 07:00:00.457119,0.7099945385035555,0.11277135607554722
137,2022-09-12 07:15:06.779828,0.3236245954692629,0.028272547356511524
138,2022-09-12 08:06:39.862807,0.32102728731941976,"Series([], dtype: float64)"
139,2022-09-14 07:32:47.108488,0.49153468050244786,"Series([], dtype: float64)"
140,2022-09-19 07:00:09.514553,0.4186289900575568,0.0
141,2022-09-20 07:00:16.431901,0.32573289902280145,0.0
142,2022-09-20 07:57:53.805097,0.42964554242750363,0.029205607476634476
143,2022-09-28 13:48:24.528145,0.36668412781561965,0.03065603923972926
144,2022-09-29 14:18:54.088678,0.3296703296703285,-0.031535793125203604
145,2022-09-29 14:18:54.089148,0.3296703296703285,-0.031535793125203604
146,2022-09-29 14:18:54.153606,0.3818876159301654,0.0
147,2022-09-29 14:19:32.460300,0.37981551817689585,0.0
148,2022-09-29 14:22:27.763911,0.5013927576601684,-0.06355258976802336
149,2022-09-29 14:50:28.158178,0.37776578521315773,0.0
150,2022-10-04 07:18:31.624764,0.30880082346886883,-0.02859593937660776
151,2022-10-04 07:18:49.870952,0.4119464469618972,0.0
152,2022-10-04 07:19:02.379599,0.3602676273803507,"Series([], dtype: float64)"
153,2022-10-04 07:19:09.655176,0.3602676273803507,"Series([], dtype: float64)"
154,2022-10-07 07:00:01.640937,0.694444444444442,-0.23014959723819395
155,2022-10-10 07:00:00.408654,0.462012320328542,-0.2828054298642524
156,2022-10-10 10:50:10.840307,0.30800821355236874,"Series([], dtype: float64)"
157,2022-10-12 07:00:00.358895,0.41407867494824835,0.2585463947141653
158,2022-10-17 11:31:08.397924,0.3072196620583778,0.0
159,2022-10-24 07:10:45.442543,0.3898635477582957,0.02721088435373442
160,2022-10-24 07:11:05.288064,0.4835589941972973,0.02721088435373442
161,2022-10-24 07:13:34.589704,0.38872691933915515,-0.10869565217390686
162,2022-10-24 07:13:35.470611,0.3883495145631022,"Series([], dtype: float64)"
163,2022-10-24 07:17:12.283391,0.38647342995168366,0.027085590465869558
164,2022-10-24 07:18:38.617749,0.3824091778202643,0.027005130974888658
165,2022-10-24 08:24:16.912015,0.48309178743961567,-0.05336179295625243
166,2022-10-24 08:24:17.809142,0.38610038610038533,0.0
167,2022-10-24 08:24:28.228505,0.4793863854266611,-0.08008542445274713
168,2022-10-24 08:24:35.397423,0.4784688995215225,0.08010680907877266
169,2022-10-24 08:25:36.853865,0.38610038610038533,0.1338688085676054
170,2022-10-25 07:00:01.290870,0.4595588235294157,0.10610079575597009
171,2022-10-25 07:00:02.312041,0.36663611365719273,0.13262599469496816
172,2022-10-25 07:00:02.407932,0.36663611365719273,-0.13262599469496816
173,2022-10-25 07:00:04.716189,0.45787545787545625,0.15915119363394403
174,2022-10-25 07:00:13.478512,0.366300366300365,0.0
175,2022-10-25 07:00:15.877921,0.5499541704858002,0.0
176,2022-10-25 07:00:29.626618,0.36596523330283404,0.026490066225171027
177,2022-10-25 07:01:27.163646,0.36496350364962904,0.10615711252655036
178,2022-10-25 07:18:42.018532,0.36832412523020164,0.08021390374330917
179,2022-10-26 14:34:30.419176,0.38498556304138454,"Series([], dtype: float64)"
180,2022-10-26 14:34:59.254128,0.4803073967339033,-0.05460005460005135
181,2022-10-28 07:00:00.573585,1.8000000000000016,0.08335648791331085
182,2022-10-28 08:47:54.508645,0.5970149253731405,"Series([], dtype: float64)"
183,2022-10-28 09:23:17.741018,0.351229302558953,"Series([], dtype: float64)"
184,2022-11-03 14:56:04.673967,0.3956478733926794,"Series([], dtype: float64)"
185,2022-11-14 07:42:54.975523,0.44682752457552155,0.026150627615062483
186,2022-11-16 08:58:45.882394,0.40916530278232166,0.0
187,2022-11-16 08:59:03.107746,0.3276003276003303,"Series([], dtype: float64)"
188,2022-11-16 08:59:20.736789,0.576131687242798,0.07318858258111849
