,timestamp,IPEKE.E_price_change,KOZAL.E_price_change
0,2022-01-24 08:04:15.260280,0.5063291139240533,0.0
1,2022-01-24 10:45:44.529820,0.5825242718446644,-0.15527950310558758
2,2022-01-25 11:16:17.644298,0.5369127516778427,0.0
3,2022-02-22 07:06:04.979455,0.547195622435015,"Series([], dtype: float64)"
4,2022-02-22 14:53:42.204874,0.6189821182943644,0.0
5,2022-03-16 14:02:34.879508,0.5181347150259086,0.0
6,2022-04-04 12:41:11.089837,0.6372809346786967,0.0
7,2022-04-05 07:28:54.528899,0.5762179151388214,0.06518904823988869
8,2022-04-13 07:00:02.013798,0.5692599620493288,0.7549361207897842
9,2022-04-13 07:00:02.339316,0.7604562737642651,0.7549361207897842
10,2022-04-13 07:00:05.884462,0.9532888465205058,0.5813953488372103
11,2022-04-13 07:00:07.360337,0.5692599620493288,1.2273524254821755
12,2022-04-13 07:00:11.229169,0.574162679425827,-0.873616773442043
13,2022-04-13 07:00:24.325351,0.5747126436781658,0.8168028004667427
14,2022-04-13 07:00:39.891017,0.5758157389635254,-0.40579710144927894
15,2022-04-13 07:00:57.232646,0.7677543186180413,0.11600928074246841
16,2022-04-13 14:58:47.065377,0.5747126436781658,0.05885815185402432
17,2022-04-14 07:00:11.149602,0.764087870105068,0.17730496453900457
18,2022-05-16 09:53:15.631314,0.9972801450589319,0.1044386422976551
19,2022-06-13 14:09:13.352554,0.547045951859948,"Series([], dtype: float64)"
20,2022-06-13 14:09:19.364593,0.654664484451728,"Series([], dtype: float64)"
21,2022-06-20 14:38:04.884941,0.5263157894736858,0.051759834368536595
22,2022-06-28 14:55:05.041710,0.8484162895927572,0.05434782608695343
23,2022-07-14 14:59:05.175911,0.6006006006006093,"Series([], dtype: float64)"
24,2022-08-10 07:01:00.127194,0.556792873051215,0.31725888324873885
25,2022-08-18 07:00:02.495138,0.6271379703534752,0.5060088551549713
26,2022-08-18 07:00:02.967731,0.5698005698005604,0.5060088551549713
27,2022-09-16 14:55:03.233839,0.5151983513652647,0.05274261603376296
28,2022-10-06 14:05:10.407227,0.5591798695246952,0.05086469989827869
29,2022-10-06 14:05:11.377033,0.6511627906976791,0.0
30,2022-10-06 14:05:26.750472,0.9310986964618184,-0.20294266869609334
31,2022-10-06 14:31:59.763906,0.557103064066844,"Series([], dtype: float64)"
32,2022-10-17 07:00:00.235269,0.5212858384013863,0.25188916876575096
33,2022-10-17 07:00:10.200676,0.60606060606061,-0.15098137896325525
34,2022-10-20 11:28:00.304041,0.5568814638027053,0.049333991119882015
35,2022-10-21 10:23:58.363585,0.6711409395973256,0.0
36,2022-10-21 12:03:48.504562,0.6711409395973256,0.19627085377822429
37,2022-10-24 07:00:02.015037,0.5177514792899407,-0.14873574615765772
38,2022-10-24 07:00:04.757577,0.5908419497784312,0.0
39,2022-10-24 07:00:04.816962,0.5162241887905594,"Series([], dtype: float64)"
40,2022-10-24 07:05:36.640479,0.5219985085756829,0.049554013875119374
41,2022-10-24 08:27:37.216940,0.5417956656346812,"Series([], dtype: float64)"
42,2022-10-25 10:28:38.576652,1.388888888888884,0.050813008130079496
43,2022-10-25 10:28:38.577487,0.5351681957186605,0.050813008130079496
44,2022-10-25 14:59:08.327454,0.5586592178770999,0.0
45,2022-10-31 14:46:12.474625,0.512070226773953,"Series([], dtype: float64)"
46,2022-10-31 14:51:31.335199,0.6661732050333047,0.0515729757607053
47,2022-10-31 14:57:23.271224,0.511322132943759,-0.05151983513653757
48,2022-10-31 14:59:35.782290,0.5843681519357213,0.0
49,2022-11-03 08:35:21.702405,1.3642564802182733,0.0
50,2022-11-11 14:59:28.547059,0.6680026720106813,0.04474272930647949
51,2022-11-11 14:59:32.113988,1.001335113484636,"Series([], dtype: float64)"
52,2022-11-25 07:00:14.061340,0.9846827133479286,-0.3851851851851773
53,2022-11-25 08:31:54.980969,0.662617338487026,0.060096153846145306
54,2022-11-25 13:30:30.821947,0.611450806003333,0.02996703626010344
55,2022-11-25 14:55:41.328854,0.731570061902076,0.0
56,2022-11-25 14:58:12.458624,0.8403361344537785,0.0
57,2022-11-28 14:54:07.315233,0.5241700640652214,0.029832935560869522
58,2022-12-08 07:46:03.320062,0.9090909090909038,-0.027225701061794894
59,2022-12-08 11:09:45.318436,0.5033557046979942,"Series([], dtype: float64)"
60,2022-12-08 13:41:20.496387,0.5302226935312904,0.0
61,2022-12-08 14:30:52.999122,0.5268703898840821,"Series([], dtype: float64)"
62,2022-12-09 07:01:42.618050,0.5876068376068355,-0.2994759171449868
63,2022-12-09 07:02:08.830959,0.8021390374331583,-0.2498750624687629
64,2022-12-09 07:07:13.741802,0.5497526113249052,1.1378002528444897
65,2022-12-09 12:49:30.024189,0.6437768240343367,"Series([], dtype: float64)"
66,2022-12-09 13:50:32.350888,1.2419006479481576,0.048520135856389146
67,2022-12-09 13:51:17.674067,1.1840688912809538,0.0
68,2022-12-09 14:27:06.174130,0.5359056806002238,0.0
69,2022-12-12 09:05:38.913813,0.6006006006006093,0.0
70,2022-12-13 07:11:47.427437,1.3619696176008445,0.28316270964932055
71,2022-12-13 14:33:06.840247,0.7216494845360799,"Series([], dtype: float64)"
72,2022-12-14 08:14:13.448138,1.003167898627244,0.08316008316007206
73,2022-12-15 11:41:13.470468,0.9852216748768461,0.14665828619317978
74,2022-12-15 11:41:46.649296,0.6670372429127269,0.083980684442575
75,2022-12-15 11:42:14.113677,0.9299781181619338,0.062279427029277024
76,2022-12-15 11:43:31.559267,0.7637752318603308,0.08307372793354695
