,timestamp,FROTO.E_price_change,TOASO.E_price_change
0,2022-01-03 09:03:47.516092,0.3236245954692629,-0.06238303181533844
1,2022-01-06 07:01:30.004812,0.35019455252918164,"Series([], dtype: float64)"
2,2022-01-14 07:00:00.185195,0.4368401892974161,-0.4239854633555362
3,2022-01-14 07:05:51.761850,0.5116959064327409,0.0
4,2022-01-18 14:25:58.452285,0.31483667847305163,"Series([], dtype: float64)"
5,2022-01-21 07:00:01.192859,0.3061615001913598,1.3627514600908608
6,2022-01-21 14:16:38.623259,0.38654812524159254,0.0
7,2022-01-24 11:13:56.014348,0.6155108740254489,"Series([], dtype: float64)"
8,2022-01-25 09:36:12.461597,0.49648324369051533,"Series([], dtype: float64)"
9,2022-01-25 09:36:17.343321,0.577081615828523,0.0
10,2022-01-26 07:02:04.901248,0.6947282386595921,0.06459948320414188
11,2022-01-26 11:48:00.125313,0.31910650179496347,"Series([], dtype: float64)"
12,2022-02-11 13:52:45.036806,0.32206119162641045,0.0
13,2022-02-16 07:00:00.152945,0.3446955189582601,0.11641443538998875
14,2022-02-23 07:00:00.223781,0.4838109415705283,0.30066145520144527
15,2022-02-24 07:30:01.116861,0.5446166736489344,-0.40650406504065817
16,2022-02-24 07:38:48.715872,0.32867707477404196,0.0
17,2022-02-24 10:11:58.485070,0.7903494176372705,0.0
18,2022-02-25 07:00:00.210340,0.8130081300812941,0.19685039370078705
19,2022-02-25 07:00:53.854111,0.6860371267150889,0.0
20,2022-02-25 09:45:10.982428,0.39169604386994905,-0.06439150032195862
21,2022-02-28 07:00:01.134256,0.3500583430571691,-0.38585209003214604
22,2022-02-28 07:00:02.247318,0.35019455252918164,0.6418485237484006
23,2022-03-02 12:00:27.135203,0.3095975232198178,"Series([], dtype: float64)"
24,2022-03-02 12:04:30.907148,0.30923850019326515,0.0
25,2022-03-04 07:00:01.530531,0.5430566330488773,0.0
26,2022-03-07 07:00:02.579740,0.40209087253719744,0.402684563758382
27,2022-03-08 07:00:01.335220,0.45342126957954587,-0.4172461752433909
28,2022-03-10 14:54:43.195043,0.38054968287526414,"Series([], dtype: float64)"
29,2022-03-14 08:00:00.380122,0.42275172943888606,"Series([], dtype: float64)"
30,2022-03-14 08:35:05.136955,0.3034901365705611,0.0
31,2022-03-15 07:03:46.555458,0.5169867060561328,-0.06337135614702394
32,2022-03-15 09:22:00.614520,0.3937007874015741,0.0
33,2022-03-17 07:39:00.915239,0.47217537942665366,0.06238303181533844
