,timestamp,AKBNK.E_price_change,ISCTR.E_price_change
0,2022-02-24 07:33:11.312582,0.4166666666666652,0.25510204081633514
1,2022-02-24 07:33:32.546033,0.6839945280437743,0.0
2,2022-02-24 07:33:32.547633,0.4092769440654953,0.0
3,2022-02-24 07:33:40.778223,0.4115226337448652,0.0
4,2022-02-24 07:33:47.642370,0.4098360655737654,0.12658227848101333
5,2022-02-24 07:35:08.474280,0.5524861878453136,0.1273885350318471
6,2022-02-25 07:00:00.174362,0.42016806722688926,0.26075619295957697
7,2022-02-25 07:00:18.601869,0.4243281471004279,0.0
8,2022-04-11 12:25:59.259418,0.34129692832765013,0.0
9,2022-04-29 07:36:42.566698,0.33444816053511683,0.0
10,2022-05-12 07:00:02.598705,0.356718192627814,0.19493177387914784
11,2022-05-20 07:24:47.012389,0.3654080389768666,0.0
12,2022-06-27 07:02:16.138043,0.35211267605634866,0.2178649237472685
13,2022-08-10 07:58:27.624086,0.31088082901553626,0.0
14,2022-08-10 07:58:27.627451,0.31023784901758056,0.0
15,2022-08-18 11:00:31.891434,0.7136485280999194,0.0
16,2022-08-18 11:00:34.578988,0.5371530886302489,0.0
17,2022-08-18 11:01:02.126802,0.35460992907800915,0.0
18,2022-08-22 07:00:00.390609,0.7677543186180413,-0.5763688760807018
19,2022-08-22 07:00:01.735654,0.8670520231213841,-0.2881844380403509
20,2022-08-26 07:45:49.546978,0.32102728731941976,0.0
21,2022-08-26 07:45:49.550220,0.3207698476343168,0.0
22,2022-08-26 13:47:24.407589,0.31471282454760274,0.12406947890819531
23,2022-08-26 14:34:01.116001,0.3215434083601254,0.12771392081736277
24,2022-08-26 14:35:40.344061,0.3297609233305909,-0.39473684210526994
25,2022-08-26 14:36:43.394570,0.4125412541254203,"Series([], dtype: float64)"
26,2022-08-26 14:39:00.565777,0.32546786004881145,"Series([], dtype: float64)"
27,2022-08-29 07:05:15.454436,0.33057851239668423,-0.12870012870012104
28,2022-09-06 08:17:40.986134,0.3455425017277136,-0.4166666666666652
29,2022-09-06 08:46:04.346006,0.3429355281207025,0.2024291497975783
30,2022-09-07 07:00:00.640243,0.32113037893384266,-0.6641366223908873
31,2022-09-07 07:00:00.640614,0.3856041131105492,-0.6641366223908873
32,2022-09-07 07:00:06.954551,0.3207184092366866,-1.1472275334607929
33,2022-09-07 07:00:16.580590,0.322997416020665,1.245210727969348
34,2022-09-07 07:00:47.957086,0.3295978905734964,"Series([], dtype: float64)"
35,2022-09-07 07:00:51.515206,0.33178500331785266,"Series([], dtype: float64)"
36,2022-09-07 07:55:06.149060,0.39344262295082366,0.19120458891013214
37,2022-09-07 14:47:10.470088,0.31867431485022024,0.09532888465204614
38,2022-09-07 14:49:54.857053,0.319284802043418,0.2881844380403509
39,2022-09-12 07:00:00.191257,0.3026634382566673,-0.5255255255255165
40,2022-09-12 07:00:07.584557,0.5418422636965792,0.5227781926810948
41,2022-09-12 07:00:07.982897,0.30030030030030463,0.5227781926810948
42,2022-09-12 07:00:15.778657,0.3012048192771122,0.8252063015753874
43,2022-09-12 07:04:35.186761,0.35440047253396667,0.0
44,2022-09-12 07:05:23.723823,0.35460992907800915,0.0
45,2022-09-12 07:11:10.505450,0.30284675953966556,0.15163002274449777
46,2022-09-12 07:18:03.461438,0.6785934608266597,"Series([], dtype: float64)"
47,2022-09-13 07:00:03.188065,0.3325942350332678,-0.15873015873015817
48,2022-09-13 07:10:13.431343,0.5178365937859697,0.16542597187758634
49,2022-09-13 07:10:25.521606,0.34403669724769603,-0.16528925619834212
50,2022-09-13 07:21:34.347920,0.4899292324441973,0.15974440894568342
51,2022-09-13 09:38:03.053980,0.33277870216306127,"Series([], dtype: float64)"
52,2022-09-13 09:38:09.684528,0.4977876106194712,"Series([], dtype: float64)"
53,2022-09-13 09:38:26.829829,0.5449591280654031,"Series([], dtype: float64)"
54,2022-09-13 09:38:26.830188,0.3252032520325132,"Series([], dtype: float64)"
55,2022-09-13 09:38:52.488361,0.7559395248380119,"Series([], dtype: float64)"
56,2022-09-13 09:38:52.491122,0.6966773847802754,"Series([], dtype: float64)"
57,2022-09-13 09:38:52.491988,2.4271844660194164,"Series([], dtype: float64)"
58,2022-09-13 09:39:53.767475,0.42964554242750363,"Series([], dtype: float64)"
59,2022-09-13 09:43:29.157540,0.37573805689747886,"Series([], dtype: float64)"
60,2022-09-13 10:07:35.606866,0.3945885005637084,0.16949152542373724
61,2022-09-13 10:07:54.333988,0.3325942350332678,0.0
62,2022-09-13 10:18:12.411371,0.331308669243513,0.08503401360544505
63,2022-09-13 10:20:20.819207,0.3325942350332678,-0.08467400508043177
64,2022-09-13 10:25:31.745654,0.33651149747615516,-0.08643042350906516
65,2022-09-13 10:36:32.008691,0.37573805689747886,0.08354218880535225
66,2022-09-13 13:01:45.335543,0.44893378226711356,0.08438818565401629
67,2022-09-13 13:02:23.759595,0.3950338600451575,-0.08474576271186862
68,2022-09-13 13:03:22.260631,0.39886039886039004,0.08503401360544505
69,2022-09-13 14:17:21.319469,0.46136101499423265,0.08673026886383273
70,2022-09-13 14:37:45.051106,0.35842293906809264,"Series([], dtype: float64)"
71,2022-09-13 14:37:45.072995,0.657108721624855,"Series([], dtype: float64)"
72,2022-09-13 14:37:45.223703,0.30066145520144527,"Series([], dtype: float64)"
73,2022-09-13 14:37:50.366422,0.3597122302158251,"Series([], dtype: float64)"
74,2022-09-13 14:37:57.592222,0.3024803387779773,"Series([], dtype: float64)"
75,2022-09-13 14:38:01.700546,0.3629764065335772,"Series([], dtype: float64)"
76,2022-09-13 14:38:19.959675,0.30211480362538623,"Series([], dtype: float64)"
77,2022-09-14 07:00:03.658136,0.32133676092545027,1.4285714285714235
78,2022-09-14 07:18:21.621478,0.3311258278145601,0.0
79,2022-09-14 07:18:47.238482,0.5256241787122251,0.0948766603415585
80,2022-09-14 07:18:48.213178,0.588235294117645,0.0
81,2022-09-14 07:46:28.437176,0.34602076124568004,0.0
82,2022-09-14 11:09:03.263596,0.3436426116838476,0.0
83,2022-09-15 07:00:10.086324,0.3501400560224077,0.2044989775051187
84,2022-09-15 07:12:41.081218,0.3434065934065922,0.28985507246377384
85,2022-09-16 07:00:02.873505,0.33444816053511683,-0.588235294117645
86,2022-09-16 07:00:05.263274,0.5029337803855727,3.0120481927710774
87,2022-09-16 07:00:18.879779,0.3358522250209939,0.0
