,timestamp,ISCTR.E_price_change,AKBNK.E_price_change
0,2022-01-18 14:26:05.301930,0.37406483790523026,-0.6631299734747964
1,2022-01-19 07:21:26.055659,0.37783375314861534,0.0
2,2022-01-20 12:02:14.462533,0.36809815950920033,0.1290322580645098
3,2022-02-24 07:33:43.866761,0.3802281368821214,0.547195622435015
4,2022-02-24 07:37:57.783417,0.37974683544304,0.13812154696133394
5,2022-02-28 07:02:44.038319,0.3712871287128605,0.0
6,2022-04-11 11:31:53.055926,0.665399239543718,-0.1129943502824915
7,2022-04-13 14:59:56.149779,0.38058991436726863,0.0
8,2022-04-22 13:56:08.467915,0.37037037037037646,0.0
9,2022-06-10 07:28:47.549389,0.35906642728904536,0.23148148148148806
10,2022-06-13 14:38:13.747567,0.4393673110720586,"Series([], dtype: float64)"
11,2022-06-14 07:00:04.567436,0.39525691699604515,0.23391812865496409
12,2022-06-14 07:00:04.781329,0.5940594059405946,0.23391812865496409
13,2022-06-27 07:02:39.646077,0.43572984749455923,0.23446658851113966
14,2022-07-04 07:00:00.416931,0.6607929515418443,0.4872107186357999
15,2022-07-06 14:54:34.740985,0.44943820224718767,0.12722646310432406
16,2022-07-13 12:14:54.347992,0.4484304932735439,"Series([], dtype: float64)"
17,2022-07-13 12:34:37.302191,0.6741573033707926,-0.12578616352201255
18,2022-07-13 14:04:06.219418,0.4484304932735439,0.0
19,2022-07-14 14:33:20.946636,0.44943820224718767,0.0
20,2022-08-05 07:00:00.152306,0.32679738562091387,0.3293084522502765
21,2022-08-08 07:59:55.357500,0.31847133757962887,-0.10822510822510178
22,2022-08-09 07:17:55.047569,0.3300330033003229,"Series([], dtype: float64)"
23,2022-08-09 07:18:50.939383,0.32948929159801743,0.0
24,2022-08-16 12:42:24.368239,0.339558573853993,0.10010010010010895
25,2022-08-17 07:51:09.290481,0.3072196620583778,-0.1853568118628468
26,2022-08-17 07:54:52.055375,0.30674846625766694,0.0
27,2022-08-18 11:05:28.457451,0.4366812227074135,0.08976660682227244
28,2022-08-18 11:25:06.173468,0.45180722891566827,0.18348623853210455
29,2022-08-18 11:25:40.391749,0.3016591251885359,-0.18399264029438367
30,2022-08-18 11:25:58.055271,0.45180722891566827,0.18399264029438367
31,2022-08-18 11:26:13.054111,0.3016591251885359,0.18399264029438367
32,2022-08-18 11:29:30.059332,0.3016591251885359,0.09165902841430373
33,2022-08-22 14:23:16.200448,0.40816326530612734,"Series([], dtype: float64)"
34,2022-08-23 07:06:49.641307,0.5277044854881341,0.09250693802034249
35,2022-08-24 07:00:02.121414,0.4716981132075526,0.43365134431916363
36,2022-08-24 07:01:08.041293,0.3512880562060783,0.17301038062282892
37,2022-08-24 07:07:53.422613,0.35460992907800915,-0.08673026886383273
38,2022-08-24 07:08:42.243922,0.35211267605634866,0.08635578583764403
39,2022-08-24 07:43:14.568664,0.356718192627814,0.08764241893075564
40,2022-08-24 07:43:14.572177,0.3562945368170922,0.08764241893075564
41,2022-08-24 12:07:01.039177,0.5102040816326481,0.35874439461882623
42,2022-08-24 12:07:01.040976,0.5108556832694733,0.35874439461882623
43,2022-08-24 12:07:01.054061,0.5095541401273884,0.35874439461882623
44,2022-08-26 13:37:08.462847,0.37688442211054607,0.0
45,2022-08-26 14:53:22.042170,0.37878787878788955,0.24271844660195274
46,2022-08-26 14:54:07.695011,0.37783375314861534,-0.24330900243310083
47,2022-08-29 07:04:43.584358,0.38510911424902705,0.24793388429751317
48,2022-08-29 07:05:39.428548,0.38860103626943143,-0.2491694352159568
49,2022-09-01 10:15:44.629023,0.3745318352059934,0.0
50,2022-09-01 14:59:53.800064,0.3731343283582156,0.2533783783783772
51,2022-09-01 14:59:53.800200,0.3717472118959009,0.2533783783783772
52,2022-09-02 09:20:00.772459,0.3658536585365857,0.07855459544383603
53,2022-09-05 07:07:38.588188,0.44150110375276164,-0.29673590504450953
54,2022-09-05 07:07:38.606662,0.330760749724357,-0.29673590504450953
55,2022-09-05 12:25:04.071756,0.31678986272438703,0.14388489208632116
56,2022-09-05 12:25:04.073965,0.31678986272438703,0.14388489208632116
57,2022-09-06 07:12:42.215054,0.30090270812437314,0.1370801919122755
58,2022-09-06 08:20:42.876571,0.3092783505154628,0.2735978112175186
59,2022-09-06 08:21:08.930309,0.3051881993896277,0.2042205582028611
60,2022-09-06 08:21:12.420191,0.50761421319796,-0.27247956403269047
61,2022-09-06 08:21:57.062406,0.4060913705583813,0.20519835841312783
62,2022-09-06 08:23:06.064288,0.3039513677811634,0.2043596730245234
63,2022-09-06 08:27:00.618692,0.30425963488844854,-0.2044989775051187
64,2022-09-06 08:28:50.792130,0.3015075376884502,-0.20325203252031798
65,2022-09-06 08:28:55.568999,0.3015075376884502,-0.20338983050847137
66,2022-09-06 08:52:13.123424,0.5045408678102881,0.205479452054802
67,2022-09-06 08:52:25.472493,0.40160642570281624,0.0683060109289535
68,2022-09-06 14:58:16.996707,0.48076923076922906,-0.3223726627981982
69,2022-09-07 07:00:31.695361,0.3831417624521105,-0.7858546168958647
70,2022-09-07 07:00:36.455303,0.4849660523763344,-0.4590163934426128
71,2022-09-07 07:17:46.590522,0.3731343283582156,-0.18963337547408532
72,2022-09-07 14:45:03.159129,0.38610038610038533,0.25657472738935816
73,2022-09-07 14:46:44.841717,0.3831417624521105,0.1908396946564972
74,2022-09-07 14:53:05.988192,0.4840271055179146,0.25461489497136114
75,2022-09-07 14:58:02.866163,0.3853564547206201,-0.8888888888888946
76,2022-09-09 07:00:09.143939,0.35087719298245723,0.3278688524590123
