,timestamp,KCHOL.E_price_change,SAHOL.E_price_change
0,2022-01-06 08:14:59.389874,0.31152647975076775,0.06872852233676952
1,2022-01-07 07:10:57.920426,0.3687768899815591,0.0
2,2022-01-07 11:36:50.076031,0.31585596967782514,0.06868131868131844
3,2022-01-21 07:00:02.583890,0.31645569620253333,-0.8458035133376729
4,2022-01-26 14:56:56.549796,0.31948881789136685,0.0
5,2022-02-04 09:05:51.112416,0.31746031746031633,0.0
6,2022-02-25 08:01:22.891673,0.32488628979856493,0.0
7,2022-02-28 07:00:05.017869,0.45662100456620447,-0.26333113890717463
8,2022-02-28 07:00:05.373277,0.390625,-0.26333113890717463
9,2022-03-08 10:21:46.614412,0.39011703511053764,0.0
10,2022-03-14 07:00:05.434091,0.3138731952291307,0.12531328320801727
11,2022-03-14 07:00:05.706899,0.31347962382444194,0.12531328320801727
12,2022-03-17 12:58:54.418381,0.33351862145636346,0.0
13,2022-04-25 07:00:00.687605,0.35677879714577365,0.4950495049504955
14,2022-05-12 08:51:58.875444,0.3110419906687367,-0.051759834368536595
15,2022-05-18 14:59:23.574683,0.31185031185030354,0.05136106831022946
16,2022-06-10 13:41:10.252669,0.31023784901758056,0.050658561296867965
17,2022-06-27 07:04:33.448308,0.3547896604155998,-0.19860973187686426
18,2022-06-28 14:30:23.796010,0.3016591251885359,0.0
19,2022-06-29 14:43:48.836653,0.31864046733935947,-0.05178663904712444
20,2022-08-17 07:52:41.382454,0.3177485247390033,0.0
21,2022-08-17 07:52:49.098547,0.31746031746031633,0.0
22,2022-08-18 07:03:34.917268,0.30864197530864335,0.15847860538826808
23,2022-09-05 14:37:57.187408,0.36275695284160303,0.14482259232440065
24,2022-09-05 14:41:35.492286,0.40000000000000036,0.07163323782235498
25,2022-09-06 09:41:32.098376,0.3694581280788256,0.0
26,2022-09-06 09:41:32.103300,0.4922067268252617,"Series([], dtype: float64)"
27,2022-09-12 13:08:23.937196,0.37735849056603765,0.13468013468014295
28,2022-09-13 07:00:02.703341,0.4524886877828038,-0.7170795306388422
29,2022-09-13 07:00:04.015792,0.8159564823209342,-0.5867014341590648
30,2022-09-13 07:04:05.127535,0.36529680365295913,0.1306335728282093
31,2022-09-13 07:56:53.358934,0.366300366300365,0.06574621959236637
32,2022-09-13 13:40:09.830883,0.4887585532746819,0.06988120195667857
33,2022-09-14 07:00:22.733496,0.3643724696356321,1.103752759381904
34,2022-09-14 11:46:08.245824,0.6849315068493178,0.07401924500369805
35,2022-09-14 11:46:21.050772,0.6038647342995196,0.07390983000739038
36,2022-09-20 09:20:43.035113,0.5466778805718997,-0.15467904098993568
37,2022-09-20 09:20:43.035598,0.3345880384776345,-0.15467904098993568
38,2022-09-20 09:20:49.708136,0.9745762711864447,-0.15503875968991832
39,2022-09-20 09:21:08.024832,0.37878787878788955,0.15491866769945517
40,2022-09-20 09:22:06.396953,0.4621848739495782,0.07745933384972759
41,2022-09-21 07:00:16.272060,0.4149377593360981,0.0
42,2022-09-21 13:21:44.095376,0.3691550451189407,0.0
43,2022-09-22 13:13:26.602528,0.32297133629390906,0.0
44,2022-09-22 13:13:29.207768,0.363196125907983,0.0
45,2022-09-22 13:13:30.809016,0.44390637610975947,0.0
46,2022-09-22 13:13:32.638344,0.4838709677419395,0.0
47,2022-09-22 13:13:59.794562,0.3620273531777851,0.0
48,2022-09-22 13:14:06.312954,0.44283413848631437,"Series([], dtype: float64)"
49,2022-09-22 13:14:09.153647,0.322190898107122,0.0
50,2022-09-30 07:00:01.571844,0.48394192696876726,0.31347962382444194
51,2022-09-30 14:03:58.616054,0.4005340453938633,-0.07776049766718973
52,2022-10-03 14:20:39.975670,0.4536082474226877,0.07246376811593791
53,2022-10-10 07:00:06.334241,0.3759398496240518,0.2735978112175186
54,2022-10-21 07:00:04.834208,0.44762757385854446,0.6161429451632783
55,2022-11-07 12:36:23.627719,0.31897926634769647,0.10816657652785722
56,2022-11-08 07:09:02.736204,0.3187250996016022,0.1103752759381793
57,2022-11-10 07:18:30.045252,0.31897926634769647,0.056022408963585235
58,2022-11-10 10:36:05.060581,0.32000000000000917,0.055928411633110464
59,2022-11-15 07:03:27.178090,0.31347962382444194,0.054259359739550206
60,2022-11-15 09:12:17.094019,0.3205128205128194,0.1653803748621785
61,2022-11-16 08:37:57.391071,0.37565740045077956,0.10325245224573898
62,2022-11-21 14:34:40.718524,0.46047582501917983,-0.10542962572481773
63,2022-11-21 14:34:40.721260,0.3062787136294043,-0.10542962572481773
64,2022-11-25 09:02:58.693230,0.3576537911301969,0.10116337885686111
65,2022-11-25 09:02:58.695432,0.3573981415296634,0.10116337885686111
66,2022-12-14 14:17:54.839015,0.4249291784702569,0.05015045135405849
67,2022-12-29 14:21:30.653238,0.30788177339902134,0.04549590536850889
68,2022-12-29 14:21:30.658755,0.30788177339902134,0.0
69,2023-01-05 08:38:11.576203,0.3059975520195879,0.09144947416552807
70,2023-01-05 14:04:36.502202,0.7006369426751702,0.2361832782239004
71,2023-01-06 07:02:17.124786,0.3278688524590123,0.23980815347721673
72,2023-01-10 08:16:46.111693,0.33222591362125353,0.09694619486184664
73,2023-01-11 07:00:33.804080,0.340136054421758,-0.34653465346534684
74,2023-01-11 07:26:36.065767,0.34482758620688614,-0.29970029970030065
75,2023-01-11 07:27:17.642006,0.4120879120879106,0.09940357852882276
76,2023-01-17 07:26:22.664835,0.4572175048987548,-0.09583133684714085
77,2023-01-23 14:48:41.391024,0.363416111447612,0.1405152224824402
78,2023-01-23 14:48:41.392338,0.4239854633555362,0.1405152224824402
