,timestamp,ISCTR.E_price_change,AKBNK.E_price_change
0,2022-09-15 07:56:37.399978,1.2552301255230214,"Series([], dtype: float64)"
1,2022-09-16 07:00:11.852851,1.7857142857142794,-0.7556675062972307
2,2023-02-15 07:00:24.670425,1.179941002949847,0.9646302250803762
3,2023-02-15 07:00:29.092847,1.0763209393346296,-0.9646302250803762
4,2023-02-15 07:00:32.104896,2.182539682539675,-0.9646302250803762
5,2023-02-16 07:24:14.886869,1.073345259391778,-0.17595307917888103
