Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2021-08-17,100482.44935134155,100502.99404920818,0.004824493513415629,0.005029940492081719
2021-08-18,99617.52278007336,99490.64051162897,-0.008607737737800769,-0.010072869441914767
2021-08-19,99274.31660048678,98758.43624709563,-0.003445239050405502,-0.007359529105129825
2021-08-20,99524.89586084202,99172.29083139708,0.002524109648255335,0.004190574497007882
2021-08-23,100729.93803473303,100369.2887379526,0.012107947096733795,0.01206988259039532
