Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2020-08-04,100272.28081675089,96959.35793107678,0.0027228081675088056,-0.03040642068923216
2020-08-05,96160.27961150357,97491.26895852487,-0.04100835417080084,0.0054859173863981425
2020-08-06,88320.96890337413,92950.1485805837,-0.08152337680174171,-0.0465797647979439
