Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2023-10-17,102452.0036351421,101873.26056631761,0.02452003635142108,0.018732605663176027
2023-10-18,98434.59123015655,98242.93366214873,-0.03921262896226596,-0.03563571916700947
2023-10-19,96550.0753885108,96938.59671900436,-0.01914485363422136,-0.013276648961134452
2023-10-20,93063.70991511327,93885.57406662722,-0.036109401876369684,-0.0314943970277074
2023-10-23,96136.44720012782,96720.60680195913,0.0330175670819195,0.030196681050488117
