Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2021-02-09,100684.89809814552,101095.17788857796,0.006848980981455144,0.010951778885779584
2021-02-10,100780.01397684347,101298.22032560394,0.0009446886325021886,0.002008428505361204
2021-02-11,99527.23409402135,100922.90651260458,-0.012430836565571202,-0.0037050385662550367
2021-02-12,99499.22172706784,100190.73251047845,-0.00028145428945658413,-0.00725478513675859
2021-02-15,102214.34229108406,,0.027287857300672735,
