Date_open,Date_close,Side,Hedge_Ratio,Multiplier,AKBNK_price_open,AKBNK_price_close,YKBNK_price_open,YKBNK_price_close,Return (%)
2021-12-14 10:30:00+03:00,2021-12-17 15:30:00+03:00,Sell,0.800838483713964,1.455513382830692,7.840000152587891,7.539999961853027,3.880000114440918,3.700000047683716,0.2268406111564092
2021-12-17 16:30:00+03:00,2022-01-06 11:30:00+03:00,Sell,0.9120891940788337,0.8513486459320193,7.489999771118164,7.380000114440918,3.640000104904175,3.5399999618530273,0.01596115127715514
2022-01-24 14:30:00+03:00,2022-01-26 10:30:00+03:00,Buy,0.455849421953164,6.437535372180923,7.739999771118164,7.800000190734863,3.9600000381469727,3.9700000286102295,0.3560447719398896
2022-01-26 11:30:00+03:00,2022-01-26 16:30:00+03:00,Buy,0.4312940278540892,6.643550506610692,7.760000228881836,7.75,3.990000009536743,3.940000057220459,0.07637098760264749
2022-01-27 09:30:00+03:00,2022-01-28 11:30:00+03:00,Buy,0.42151971524419524,5.365042181331878,7.610000133514404,7.829999923706055,3.890000104904175,4.039999961853027,0.8354354609439341
2022-01-31 11:30:00+03:00,2022-02-03 09:30:00+03:00,Sell,0.36839399772092096,0.020454730888092677,7.909999847412109,8.039999961853027,4.050000190734863,4.320000171661377,-0.0006152224662270278
2022-02-08 09:30:00+03:00,2022-02-08 14:30:00+03:00,Sell,0.401073463501441,0.5722320726906208,7.960000038146973,7.860000133514404,4.119999885559082,4.059999942779541,0.042803395397306154
2022-02-08 16:30:00+03:00,2022-02-18 09:30:00+03:00,Sell,0.41659431301676203,1.244400061186719,7.960000038146973,7.869999885559082,4.099999904632568,4.010000228881836,0.06433551372142521
2022-02-24 15:30:00+03:00,2022-03-01 12:30:00+03:00,Buy,0.7979410851438502,5.148975969787923,6.989999771118164,7.139999866485596,3.5399999618530273,3.6500000953674316,0.31527672656166406
2022-03-01 14:30:00+03:00,2022-03-04 10:30:00+03:00,Buy,0.9214706688820438,4.96188291429578,7.059999942779541,7.090000152587891,3.6500000953674316,3.640000104904175,0.19086509828345477
2022-03-04 13:30:00+03:00,2022-04-04 15:30:00+03:00,Buy,0.9735450704256752,5.419307459016081,7.039999961853027,7.599999904632568,3.640000104904175,4.150000095367432,0.33687070968990707
2022-04-07 10:30:00+03:00,2022-04-20 16:30:00+03:00,Sell,0.561690806716024,1.7415579993337795,7.860000133514404,9.449999809265137,4.260000228881836,5.300000190734863,-1.7092576034783313
2022-05-12 11:30:00+03:00,2022-05-13 10:30:00+03:00,Buy,0.93332052520031,6.244236468283533,8.180000305175781,8.3100004196167,4.550000190734863,4.610000133514404,0.4587161950320606
2022-05-16 16:30:00+03:00,2022-05-17 13:30:00+03:00,Sell,0.9756841306137141,1.4143193097849318,7.989999771118164,7.829999923706055,4.360000133514404,4.329999923706055,0.1827088978005431
2022-05-17 16:30:00+03:00,2022-05-25 10:30:00+03:00,Sell,0.9662210833214915,1.0544733924187555,7.860000133514404,8.010000228881836,4.289999961853027,4.360000133514404,-0.08566877763256375
2022-05-25 14:30:00+03:00,2022-06-03 09:30:00+03:00,Buy,0.8711933903068589,6.235097665476793,8.020000457763672,8.720000267028809,4.400000095367432,4.829999923706055,2.002915048285825
2022-06-15 11:30:00+03:00,2022-06-16 15:30:00+03:00,Sell,0.8762193058219445,0.8316776674738218,8.40999984741211,8.489999771118164,4.590000152587891,4.670000076293945,-0.007970843459292887
2022-06-17 09:30:00+03:00,2022-07-04 14:30:00+03:00,Sell,0.838454537286103,0.08654385512990716,8.510000228881836,8.109999656677246,4.670000076293945,4.400000095367432,0.014543603152716855
2022-07-28 13:30:00+03:00,2022-08-01 14:30:00+03:00,Buy,0.8206953450246594,6.052394586549795,8.6899995803833,8.819999694824219,4.75,4.789999961853027,0.569177958399858
2022-08-01 16:30:00+03:00,2022-08-02 09:30:00+03:00,Buy,0.8256617796961204,5.853194246019887,8.850000381469727,8.899999618530273,4.849999904632568,4.860000133514404,0.23511697286364708
2022-08-02 11:30:00+03:00,2022-08-09 10:30:00+03:00,Buy,0.8251774760343015,5.850576033151873,8.819999694824219,9.359999656677246,4.829999923706055,5.21999979019165,1.2254869258107703
2022-08-09 11:30:00+03:00,2022-08-09 13:30:00+03:00,Buy,0.7551965683985826,6.415809037492275,9.300000190734863,9.369999885559082,5.210000038146973,5.21999979019165,0.379990657790219
2022-08-09 15:30:00+03:00,2022-08-23 17:30:00+03:00,Sell,0.7535296441776231,0.08386569038338659,9.369999885559082,11.5,5.199999809265137,6.309999942779541,-0.10250256042522166
2022-10-21 12:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.8843239535284251,0.4591057737957592,15.75,14.4399995803833,9.680000305175781,8.989999771118164,0.3038775811393224
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,5.676318302011787,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.5283963342863638
2022-12-12 12:30:00+03:00,2022-08-15 10:30:00+03:00,Sell,0.6346093404223231,1.6056542301824779,17.3700008392334,10.210000038146973,11.680000305175781,5.53000020980835,-0.8438132014337851
2022-10-21 12:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.8843239535284251,0.4591057737957592,15.75,14.4399995803833,9.680000305175781,8.989999771118164,0.30809562607037044
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,5.676318302011787,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.5495464400233194
2022-12-12 12:30:00+03:00,2022-12-14 11:30:00+03:00,Sell,0.6346093404223231,1.6056542301824779,17.3700008392334,18.149999618530273,11.680000305175781,11.850000381469727,-1.0159454396338363
2022-08-09 15:30:00+03:00,2022-08-22 12:30:00+03:00,Sell,0.7535296441776231,0.6254436308750443,9.369999885559082,10.470000267028809,5.199999809265137,5.679999828338623,-0.4412237988714707
2022-10-21 11:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.8952431341324636,0.4968594132543411,15.609999656677246,14.4399995803833,9.59000015258789,8.989999771118164,0.30178085064969107
2022-11-28 12:30:00+03:00,2022-11-28 13:30:00+03:00,Sell,0.5993338188018162,0.02406961271312455,17.450000762939453,17.469999313354492,11.8100004196167,11.869999885559082,0.0003676034673993911
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,5.285820807232045,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.4442491257085743
2022-12-12 11:30:00+03:00,2022-10-31 14:30:00+03:00,Sell,0.6333308945733915,0.46563420308534015,17.229999542236328,14.4399995803833,11.65999984741211,8.989999771118164,0.3075165728378071
2022-11-28 12:30:00+03:00,2022-11-28 13:30:00+03:00,Sell,0.5993338188018162,0.02406961271312455,17.450000762939453,17.469999313354492,11.8100004196167,11.869999885559082,0.0003745688110790013
2022-12-08 16:30:00+03:00,2022-12-12 10:30:00+03:00,Buy,0.6213230714027589,5.285820807232045,16.229999542236328,16.81999969482422,10.90999984741211,11.399999618530273,1.4716146288784149
