Date,Portfolio pct_change,BIST30 pct_change
2019-12-31,0.011413485673762658,-0.0021526692627177324
2020-01-02,0.009438598135215637,0.013335770364989896
2020-01-03,-0.02586128237763563,-0.018880969601546616
2020-01-06,-0.022150157056865738,-0.01819378897822055
2020-01-07,0.0010768895831261283,0.007826561397787923
2020-01-08,-0.0032651417792566306,0.00485517255265866
2020-01-09,0.020998628182732793,0.04640200819312357
2020-01-10,-0.005413545685202248,0.00591680051460286
2020-01-13,0.00889209827275339,0.013033849718955492
2020-01-14,0.027000342224962504,0.007558465192728514
2020-01-15,-0.009501191665465814,-0.0057642451905630665
2020-01-16,0.0010283561237436345,0.000317201329260941
2020-01-17,0.00539162512135416,0.004004355873129972
2020-01-20,0.002812225325885098,0.009169432973514358
2020-01-21,0.019143273769341995,0.007406238146112187
2020-01-22,-0.0057770136951567075,-0.00847753370057136
2020-01-23,-0.006669956074119687,-0.0029842411641666233
2020-01-24,0.00021659548530084116,-0.004753174326776355
2020-01-27,-0.009246626333002328,-0.019027742557722216
2020-01-28,0.004403167212445602,-0.0032223118270265916
2020-01-29,0.0160800709873532,-0.0004056102252841809
2020-01-30,-0.005087258695795516,0.00395939820273683
2020-01-31,0.015293820117669776,-0.010832698994861834
2020-02-03,-0.0014080559787151836,-0.0004385517124830818
2020-02-04,0.025715967804909035,0.02736004860742458
2020-02-05,0.007561965500725298,0.00026909447792156094
2020-02-06,-0.002669747404857037,-0.0011536663091765709
2020-02-07,0.001247035066479718,-0.012345734255244323
2020-02-10,-0.014314136900450025,-0.021051687986056056
2020-02-11,0.019872218947733833,0.01291409493843787
2020-02-12,0.01854721712435059,0.0011676051312399238
2020-02-13,0.0465870861169948,0.0020229156563589257
2020-02-14,0.012467469308613088,-0.0037234036785095403
2020-02-17,0.04761601316792219,0.005579855919029431
2020-02-18,-0.0007586795937060131,-0.009218281821549046
2020-02-19,-0.0032219124206248617,-0.002059117922301068
2020-02-20,-0.029741811291724596,-0.02746769256975623
2020-02-21,0.020814468760697924,0.008886407434756771
2020-02-24,-0.016959046576273784,-0.020706101248919917
2020-02-25,-0.0006591686253411,-0.006454679554378395
2020-02-26,0.0019929650224959072,0.008018792737480629
2020-02-27,-0.03860063434962524,-0.04157449611885444
2020-02-28,-0.02250784682422302,-0.04052540195307586
2020-03-02,0.02684762600203605,0.010032977284555544
2020-03-03,0.030534428457254625,0.0398288012165775
2020-03-04,0.012071469275421132,-0.0016569435440099145
2020-03-05,0.019676721819362752,0.008781026046228213
2020-03-06,0.0024292693246144026,-0.020196814394615514
2020-03-09,-0.05260609363361002,-0.05162991173336984
2020-03-10,-0.009339429139219702,-0.017265402598429014
2020-03-11,0.0,0.0002819650408176777
2020-03-12,-0.06439414692184009,-0.06765637542162795
2020-03-13,0.01172092433290084,0.018240567178515077
2020-03-16,-0.082916733478276,-0.07975899662491703
2020-03-17,0.012153067189129674,-0.007085691053288046
2020-03-18,-0.009395197361145247,-0.01624413316711537
2020-03-19,-0.024106230328658773,-0.005616780946143152
2020-03-20,0.006981083674993727,0.0017131801322105566
2020-03-23,0.011717509631319123,-0.02233658871108346
2020-03-24,0.0431221301292779,0.05908011452922812
2020-03-25,0.00014316481283449534,-0.007418023342427027
2020-03-26,0.01672235923546994,0.029366560769786165
2020-03-27,-0.04038163842389797,-0.03822942037796073
2020-03-30,-0.0018322135848977128,-0.0017604437425634556
2020-03-31,0.04575142437029944,0.013636911033278354
2020-04-01,-0.015228916512094348,-0.006017392373077968
2020-04-02,-0.018959021827928413,0.004850755029253362
2020-04-03,0.03070839577213591,-0.0018375631662338465
2020-04-06,0.05265502924554166,0.02590943672687307
2020-04-07,0.013924251940207855,0.005900636756068778
2020-04-08,0.0021794887724175815,0.008853218576499566
