timestamp,YKBNK.E_price_change,ISCTR.E_entry_price,..seconds_later,ISCTR.E_exit_price,return
2022-08-26_14:58:04.000000,0.7163323782235054,7830,5,7830,0.0
2022-08-26_14:58:07.000000,0.5722460658083017,7830,5,7810,-0.25542784163473664
2022-08-26_14:58:43.000000,0.7194244604316502,7780,5,7780,0.0
2022-08-29_07:00:04.000000,0.5681818181818121,7790,5,7800,0.12836970474967568
2022-08-29_08:08:13.000000,0.7352941176470562,7670,5,7650,-0.2607561929595881
2022-08-29_08:08:33.000000,0.7352941176470562,7650,5,7640,-0.13071895424836555
2022-08-31_14:06:59.000000,0.5706134094151105,7960,5,7950,-0.12562814070351536
2022-09-01_13:05:19.000000,0.5263157894736858,8270,5,8250,-0.241837968561065
2022-09-02_07:00:03.000000,0.7792207792207684,8210,0.016008,8180,-0.3654080389768555
2022-09-02_07:00:04.000000,0.5167958656330685,8200,0.301855,8170,-0.3658536585365857
2022-09-02_07:00:05.000000,0.5167958656330685,8190,0.588448,8220,0.366300366300365
2022-09-02_07:00:06.000000,0.5154639175257714,8210,5,8230,0.24360535931791105
2022-09-02_07:00:07.000000,0.5154639175257714,8190,0.023019,8220,0.366300366300365
2022-09-02_07:00:08.000000,0.5154639175257714,8210,5,8230,0.24360535931791105
2022-09-02_07:00:09.000000,0.6451612903225712,8230,0.079249,8200,-0.36452004860266785
2022-09-02_07:00:10.000000,0.5161290322580614,8230,0.079249,8200,-0.36452004860266785
2022-09-02_07:00:22.000000,0.5174644243208348,8200,5,8200,0.0
2022-09-02_07:12:20.000000,0.540540540540535,8070,5,8070,0.0
2022-09-02_13:26:00.000000,0.5050505050504972,8670,5,8650,-0.23068050749711633
2022-09-02_13:35:55.000000,0.5167958656330685,8630,5,8630,0.0
2022-09-05_07:00:01.000000,0.6353240152477735,9020,0.63369,9050,0.3325942350332678
2022-09-05_07:00:02.000000,0.50761421319796,9020,0.63369,9050,0.3325942350332678
2022-09-05_07:00:08.000000,0.5069708491761693,9060,0.057989,9030,-0.3311258278145712
2022-09-05_08:13:46.000000,0.5012531328320913,9110,0.948134,9080,-0.3293084522502765
2022-09-05_12:16:18.000000,0.6234413965087171,9440,5,9420,-0.21186440677966045
2022-09-05_12:16:59.000000,0.5006257822277815,9420,5,9400,-0.2123142250530785
2022-09-05_12:41:56.000000,0.7290400972053357,9510,5,9510,0.0
2022-09-06_07:00:03.000000,0.60606060606061,9910,0.502519,9950,0.4036326942482349
2022-09-06_08:16:59.000000,0.6289308176100628,9700,0.012874,9670,-0.3092783505154628
2022-09-06_08:17:01.000000,0.7518796992481258,9700,0.60426,9670,-0.3092783505154628
2022-09-06_08:17:03.000000,0.6273525721455453,9680,5,9690,0.10330578512396382
2022-09-06_08:17:37.000000,0.6369426751592355,9640,0.951824,9610,-0.3112033195020736
2022-09-06_08:17:38.000000,0.5095541401273884,9630,0.656059,9660,0.31152647975076775
2022-09-06_08:17:39.000000,0.5095541401273884,9630,0.656059,9660,0.31152647975076775
2022-09-06_08:17:46.000000,0.5102040816326481,9650,0.471579,9620,-0.31088082901554737
2022-09-06_08:34:49.000000,0.7416563658838138,10040,5,10050,0.09960159362549792
2022-09-06_12:25:00.000000,1.1249999999999982,10110,5,10110,0.0
2022-09-06_12:25:11.000000,0.7500000000000062,10110,5,10120,0.09891196834816984
2022-09-06_14:58:19.000000,1.0922330097087318,10390,5,10380,-0.09624639076034613
2022-09-06_14:58:20.000000,0.728155339805836,10400,5,10400,0.0
2022-09-06_14:58:24.000000,0.6067961165048485,10380,0.268895,10420,0.3853564547206201
2022-09-06_14:58:28.000000,0.6067961165048485,10400,0.967376,10360,-0.38461538461538325
2022-09-06_14:58:43.000000,0.6045949214026569,10350,0.030355,10390,0.38647342995168366
2022-09-06_14:58:44.000000,0.6045949214026569,10400,0.36434,10360,-0.38461538461538325
2022-09-07_07:00:35.000000,0.6112469437652868,10450,0.365073,10370,-0.7655502392344471
2022-09-07_07:00:44.000000,0.6134969325153339,10210,0.101973,10160,-0.48971596474045587
2022-09-07_07:01:05.000000,0.6165228113440113,10070,5,10070,0.0
2022-09-07_07:01:15.000000,0.7416563658838138,10070,5,10070,0.0
2022-09-07_07:01:36.000000,0.7481296758104827,10070,5,10070,0.0
2022-09-07_07:01:56.000000,0.991325898389106,10070,5,10070,0.0
2022-09-07_08:05:15.000000,0.6265664160401085,10360,0.76295,10320,-0.38610038610038533
2022-09-07_08:05:16.000000,0.5025125628140614,10340,5,10330,-0.09671179883945502
2022-09-07_14:33:35.000000,0.5089058524172962,10200,0.450777,10240,0.39215686274509665
2022-09-09_07:00:01.000000,0.5924170616113722,11470,0.044457,11420,-0.43591979075849885
2022-09-09_07:00:12.000000,0.5924170616113722,11430,0.25029,11380,-0.43744531933508357
2022-09-09_07:00:13.000000,0.5924170616113722,11430,0.729091,11390,-0.34995625546806464
2022-09-12_07:00:00.000000,0.8421052631578885,12440,0.166374,13330,7.154340836012851
2022-09-12_07:00:02.000000,0.5230125523012497,13370,0.255187,13320,-0.37397157816005944
2022-09-12_07:00:04.000000,0.9394572025052117,13370,0.922437,13320,-0.37397157816005944
2022-09-12_07:00:05.000000,0.7299270072992803,13390,0.03586,13440,0.37341299477222645
2022-09-12_07:00:07.000000,0.6256517205422307,13360,0.031913,13410,0.37425149700598404
2022-09-12_07:00:08.000000,0.8350730688935215,13450,0.072702,13400,-0.371747211895912
2022-09-12_07:00:09.000000,1.0438413361169019,13460,0.158759,13410,-0.3714710252600284
2022-09-12_07:00:10.000000,0.7284079084287187,13390,0.329853,13440,0.37341299477222645
2022-09-12_07:00:11.000000,0.520291363163361,13390,0.942253,13340,-0.37341299477221535
2022-09-12_07:00:12.000000,0.520291363163361,13410,0.624949,13360,-0.37285607755406236
2022-09-12_07:00:13.000000,0.6237006237006293,13400,0.102354,13350,-0.3731343283582045
2022-09-12_07:00:14.000000,0.7284079084287187,13420,0.360396,13370,-0.37257824143069884
2022-09-12_07:00:15.000000,0.6230529595015577,13340,0.745266,13400,0.4497751124437732
2022-09-12_07:00:16.000000,0.8333333333333304,13440,0.136489,13350,-0.6696428571428603
2022-09-12_07:00:17.000000,0.6256517205422307,13350,0.05795,13440,0.6741573033707926
2022-09-12_07:00:34.000000,0.5208333333333259,13410,5,13420,0.07457121551082135
2022-09-12_07:00:36.000000,0.5208333333333259,13400,5,13390,-0.07462686567164534
2022-09-12_07:01:19.000000,0.6237006237006293,13310,0.078863,13350,0.3005259203606281
2022-09-12_07:01:35.000000,0.5192107995846351,13400,5,13410,0.07462686567163423
2022-09-12_07:09:12.000000,0.6250000000000089,13220,0.312649,13180,-0.302571860816947
2022-09-12_07:10:05.000000,0.5279831045406524,12940,0.334324,12900,-0.3091190108191699
2022-09-12_07:12:57.000000,0.5291005291005346,13140,5,13140,0.0
2022-09-12_07:14:26.000000,0.5285412262156397,13060,0.804058,13020,-0.3062787136294043
2022-09-12_07:15:34.000000,0.5319148936170137,12990,0.929817,12950,-0.3079291762894565
2022-09-12_07:15:36.000000,0.5330490405117239,12960,0.520556,12920,-0.30864197530864335
2022-09-12_07:15:44.000000,0.6451612903225712,12950,0.671613,12910,-0.3088803088803105
2022-09-12_07:16:04.000000,0.5370569280343629,12870,0.941763,12830,-0.3108003108003077
2022-09-12_07:16:14.000000,0.650054171180936,12710,0.439184,12750,0.31471282454760274
2022-09-12_07:16:20.000000,0.7608695652173925,12710,0.033441,12670,-0.31471282454760274
2022-09-12_07:16:39.000000,0.5446623093681824,12660,5,12660,0.0
2022-09-12_07:17:18.000000,0.6493506493506551,12660,5,12660,0.0
2022-09-13_07:00:01.000000,0.61412487205732,12560,0.721037,12600,0.31847133757962887
2022-09-13_07:00:02.000000,0.6134969325153339,12590,0.792002,12630,0.3177124702144596
2022-09-13_07:00:07.000000,0.5102040816326481,12610,5,12610,0.0
2022-09-13_07:00:10.000000,0.5102040816326481,12600,0.120474,12640,0.31746031746031633
2022-09-13_07:00:15.000000,0.5102040816326481,12630,0.967901,12590,-0.31670625494854
2022-09-13_07:00:18.000000,0.5102040816326481,12610,5,12620,0.07930214115781098
2022-09-13_07:04:28.000000,0.6134969325153339,12470,5,12480,0.0801924619085792
2022-09-13_07:13:05.000000,0.5102040816326481,12360,5,12360,0.0
2022-09-13_07:15:42.000000,0.5030181086519203,12390,5,12390,0.0
2022-09-13_07:18:19.000000,0.5923000987166915,12480,5,12480,0.0
2022-09-13_08:33:26.000000,0.50761421319796,12350,5,12350,0.0
2022-09-13_09:32:12.000000,0.5112474437627856,12130,5,12130,0.0
2022-09-13_09:36:37.000000,0.525762355415349,12030,5,12010,-0.16625103906899863
2022-09-13_09:37:46.000000,0.5302226935312904,11970,5,11970,0.0
2022-09-13_09:38:24.000000,0.7423117709437932,11970,5,11970,0.0
2022-09-13_09:39:44.000000,0.5181347150259086,11970,5,11970,0.0
2022-09-13_09:39:45.000000,0.520291363163361,11970,5,11970,0.0
2022-09-13_09:39:46.000000,0.6250000000000089,11970,5,11970,0.0
2022-09-13_09:39:47.000000,0.5224660397074254,11970,5,11970,0.0
2022-09-13_09:39:49.000000,0.6289308176100628,11970,5,11970,0.0
2022-09-13_09:39:50.000000,0.8421052631578885,11970,5,11970,0.0
2022-09-13_09:40:10.000000,0.5302226935312904,11970,5,11970,0.0
2022-09-13_09:40:11.000000,0.5291005291005346,11970,5,11970,0.0
2022-09-13_09:40:42.000000,0.5268703898840821,11970,5,11970,0.0
2022-09-13_09:42:46.000000,0.5313496280552554,11970,5,11970,0.0
2022-09-13_09:44:00.000000,0.7407407407407307,11970,5,11970,0.0
2022-09-13_09:47:58.000000,0.5291005291005346,11970,5,11970,0.0
2022-09-13_09:48:22.000000,0.5285412262156397,11970,5,11970,0.0
2022-09-13_10:00:13.000000,0.5263157894736858,12060,5,12070,0.08291873963515162
2022-09-13_10:21:01.000000,0.5399568034557323,11780,5,11770,-0.0848896434634927
2022-09-13_10:22:39.000000,0.5482456140350811,11690,5,11690,0.0
2022-09-13_10:22:55.000000,0.6622516556291425,11680,5,11660,-0.1712328767123239
2022-09-13_10:22:56.000000,0.8849557522123908,11670,5,11670,0.0
2022-09-13_10:23:13.000000,0.5580357142857206,11620,5,11630,0.0860585197934638
2022-09-13_10:23:31.000000,0.5586592178770999,11590,0.01833,11550,-0.345125107851596
2022-09-13_10:23:45.000000,0.5586592178770999,11570,0.521141,11610,0.34572169403630504
2022-09-13_10:23:57.000000,1.0000000000000009,11580,5,11580,0.0
2022-09-13_10:24:06.000000,0.5530973451327359,11580,5,11550,-0.2590673575129543
2022-09-13_10:24:12.000000,0.6644518272425293,11570,5,11560,-0.08643042350907626
2022-09-13_10:27:26.000000,0.5370569280343629,11680,5,11660,-0.1712328767123239
2022-09-13_10:27:39.000000,0.9708737864077666,11690,5,11700,0.08554319931566301
2022-09-13_10:28:36.000000,0.5347593582887722,11740,5,11750,0.08517887563883608
2022-09-13_11:21:51.000000,0.5170630816959676,12080,5,12110,0.2483443708609201
2022-09-13_12:32:17.000000,0.7423117709437932,12010,5,12000,-0.08326394671107629
2022-09-13_12:34:08.000000,0.967741935483879,11960,5,11960,0.0
2022-09-13_12:34:27.000000,0.6403415154749181,12020,5,12000,-0.16638935108153063
2022-09-13_13:00:41.000000,0.5464480874316946,11900,5,11900,0.0
2022-09-13_13:01:57.000000,0.6622516556291425,11840,5,11830,-0.08445945945946276
2022-09-13_13:02:10.000000,0.8869179600886845,11820,5,11820,0.0
2022-09-13_13:02:24.000000,0.6659267480577213,11810,5,11800,-0.08467400508044287
2022-09-13_13:02:32.000000,0.5549389567147678,11790,5,11780,-0.08481764206954567
2022-09-13_13:02:43.000000,0.6666666666666599,11820,5,11800,-0.16920473773265332
2022-09-13_13:05:10.000000,0.756756756756749,11840,5,11830,-0.08445945945946276
2022-09-13_13:23:50.000000,0.5530973451327359,11620,5,11640,0.1721170395869276
2022-09-13_14:17:56.000000,0.6629834254143541,11540,5,11550,0.08665511265164572
2022-09-13_14:34:15.000000,0.6741573033707926,11500,5,11500,0.0
2022-09-14_07:00:00.000000,1.674641148325362,11300,0.125469,10630,-5.929203539823014
2022-09-14_07:00:01.000000,1.674641148325362,10630,0.016649,10670,0.37629350893697566
2022-09-14_07:00:02.000000,1.4354066985645897,10540,0.008846,10590,0.4743833017077703
2022-09-14_07:00:03.000000,1.0765550239234534,10600,0.004519,10510,-0.8490566037735903
2022-09-14_07:00:04.000000,0.9603841536614643,10580,0.04635,10620,0.3780718336483968
2022-09-14_07:00:05.000000,0.9638554216867545,10620,0.025906,10550,-0.6591337099811634
2022-09-14_07:00:06.000000,0.9638554216867545,10550,0.148109,10600,0.4739336492890933
2022-09-14_07:00:07.000000,0.9638554216867545,10610,0.016897,10570,-0.37700282752121117
2022-09-14_07:00:08.000000,0.9638554216867545,10600,0.030841,10550,-0.4716981132075526
2022-09-14_07:00:09.000000,0.9638554216867545,10550,0.123231,10510,-0.37914691943128354
2022-09-14_07:00:10.000000,0.8454106280193274,10500,0.085341,10550,0.4761904761904745
2022-09-14_07:00:11.000000,0.6038647342995196,10500,0.095369,10550,0.4761904761904745
2022-09-14_07:00:13.000000,0.8454106280193274,10500,0.13977,10550,0.4761904761904745
2022-09-14_07:00:15.000000,0.7246376811594235,10500,0.107082,10600,0.952380952380949
2022-09-14_07:00:28.000000,0.7246376811594235,10560,0.199109,10520,-0.37878787878787845
2022-09-14_07:00:29.000000,0.6038647342995196,10580,0.702336,10540,-0.3780718336483968
2022-09-14_07:00:52.000000,0.60606060606061,10570,5,10550,-0.18921475875117721
2022-09-14_07:01:04.000000,0.6097560975609762,10540,0.238462,10500,-0.3795066413662229
2022-09-14_07:01:05.000000,1.3530135301353052,10540,0.238462,10500,-0.3795066413662229
2022-09-14_07:01:07.000000,0.7371007371007376,10510,0.771595,10470,-0.38058991436726863
2022-09-14_07:01:11.000000,0.6105006105006083,10490,5,10490,0.0
2022-09-14_07:01:15.000000,0.9840098400984099,10490,0.899101,10450,-0.38131553860819567
2022-09-14_07:01:16.000000,0.6150061500614923,10490,0.899101,10450,-0.38131553860819567
2022-09-14_07:01:22.000000,0.6157635467980205,10450,5,10440,-0.0956937799043045
2022-09-14_07:01:25.000000,0.6157635467980205,10450,5,10430,-0.191387559808609
2022-09-14_07:01:28.000000,0.7425742574257432,10440,5,10420,-0.19157088122605526
2022-09-14_07:01:29.000000,1.1180124223602483,10430,5,10430,0.0
2022-09-14_07:01:31.000000,1.8796992481203034,10420,5,10430,0.09596928982724684
2022-09-14_07:18:31.000000,1.5056461731492998,10480,5,10500,0.1908396946564972
2022-09-14_07:18:32.000000,1.1249999999999982,10500,5,10500,0.0
2022-09-14_07:18:41.000000,0.6203473945409321,10510,5,10520,0.09514747859182826
2022-09-14_07:19:05.000000,0.6134969325153339,10610,5,10620,0.09425070688029447
2022-09-14_07:19:12.000000,0.6127450980392135,10610,5,10610,0.0
2022-09-14_07:19:20.000000,1.097560975609757,10620,5,10650,0.28248587570620654
2022-09-14_07:19:23.000000,0.8505467800729027,10640,5,10620,-0.1879699248120259
2022-09-14_07:19:42.000000,0.7343941248469932,10660,0.430929,10620,-0.37523452157598447
2022-09-14_07:19:48.000000,0.7398273736128225,10560,0.103325,10600,0.37878787878788955
2022-09-14_07:19:49.000000,0.7407407407407307,10560,0.103325,10600,0.37878787878788955
2022-09-14_07:20:02.000000,0.6119951040391758,10590,5,10580,-0.09442870632672129
2022-09-14_07:20:06.000000,0.8620689655172376,10580,0.239437,10540,-0.3780718336483968
2022-09-14_07:21:01.000000,0.6188118811881083,10470,0.170923,10430,-0.382043935052534
2022-09-14_07:21:02.000000,0.6203473945409321,10470,0.170923,10430,-0.382043935052534
2022-09-14_07:21:04.000000,0.6203473945409321,10450,5,10420,-0.2870813397129135
2022-09-14_07:21:10.000000,0.7444168734491274,10450,5,10430,-0.191387559808609
2022-09-14_07:21:18.000000,0.6195786864931829,10460,5,10460,0.0
2022-09-14_07:21:21.000000,0.6203473945409321,10450,5,10460,0.0956937799043045
2022-09-14_07:21:23.000000,0.6203473945409321,10460,5,10450,-0.09560229445506607
2022-09-14_07:21:24.000000,0.6203473945409321,10450,5,10460,0.0956937799043045
2022-09-14_07:21:39.000000,0.7444168734491274,10470,0.739581,10510,0.3820439350525229
2022-09-14_07:21:47.000000,0.6203473945409321,10500,5,10510,0.09523809523810378
2022-09-14_07:22:00.000000,0.8728179551122262,10500,5,10480,-0.19047619047618536
2022-09-14_07:22:02.000000,1.1235955056179803,10510,0.68032,10470,-0.38058991436726863
2022-09-14_07:22:04.000000,1.1249999999999982,10500,5,10470,-0.28571428571428914
2022-09-14_07:22:07.000000,1.0000000000000009,10500,5,10500,0.0
2022-09-14_07:22:09.000000,0.6250000000000089,10470,5,10500,0.2865329512893977
2022-09-14_07:22:10.000000,0.6250000000000089,10490,5,10500,0.09532888465204614
2022-09-14_07:22:11.000000,0.6250000000000089,10500,5,10480,-0.19047619047618536
2022-09-14_07:22:12.000000,0.6250000000000089,10500,5,10480,-0.19047619047618536
2022-09-14_07:22:13.000000,0.6250000000000089,10500,5,10500,0.0
2022-09-14_07:24:26.000000,0.7371007371007376,10580,0.28191,10540,-0.3780718336483968
2022-09-14_07:46:33.000000,0.5089058524172962,10310,5,10300,-0.09699321047527132
2022-09-14_10:44:59.000000,0.6345177664974555,10170,5,10170,0.0
2022-09-14_10:45:04.000000,0.5063291139240533,10170,5,10170,0.0
2022-09-14_10:45:14.000000,0.6353240152477735,10170,5,10170,0.0
2022-09-14_10:45:16.000000,0.50761421319796,10170,5,10170,0.0
2022-09-14_10:45:17.000000,0.6353240152477735,10170,5,10170,0.0
2022-09-14_10:55:40.000000,0.5089058524172962,10170,5,10170,0.0
2022-09-14_11:05:40.000000,0.5031446540880502,10170,5,10170,0.0
2022-09-14_11:11:42.000000,0.5089058524172962,10170,5,10170,0.0
2022-09-15_07:00:00.000000,1.5564202334630295,10170,0.171228,9810,-3.539823008849563
2022-09-15_07:00:01.000000,1.5564202334630295,9830,0.002419,9890,0.6103763987792554
2022-09-15_07:00:02.000000,1.1673151750972721,9830,0.123827,9870,0.4069175991861629
2022-09-15_07:00:03.000000,0.9079118028534339,9810,0.125591,9850,0.4077471967380175
2022-09-15_07:00:04.000000,0.9055627425614388,9800,0.30727,9830,0.3061224489795844
2022-09-15_07:00:05.000000,0.9055627425614388,9810,0.933538,9840,0.3058103975535076
2022-09-15_07:00:06.000000,1.2936610608020649,9810,0.933538,9840,0.3058103975535076
2022-09-15_07:00:07.000000,1.2936610608020649,9820,0.713958,9790,-0.3054989816700604
2022-09-15_07:00:08.000000,0.7761966364812523,9820,0.713958,9790,-0.3054989816700604
2022-09-15_07:00:09.000000,0.6451612903225712,9810,0.181677,9840,0.3058103975535076
2022-09-15_07:00:10.000000,0.6451612903225712,9790,0.490498,9760,-0.3064351378958108
2022-09-15_07:00:11.000000,0.903225806451613,9790,0.490498,9760,-0.3064351378958108
2022-09-15_07:00:12.000000,1.1627906976744207,9800,0.490498,9770,-0.3061224489795955
2022-09-15_07:00:13.000000,0.7751937984496138,9780,0.065537,9710,-0.7157464212678932
2022-09-15_07:00:14.000000,0.7751937984496138,9780,0.053865,9740,-0.4089979550102263
2022-09-15_07:00:15.000000,0.6451612903225712,9780,0.238697,9710,-0.7157464212678932
2022-09-15_07:00:16.000000,0.7741935483871032,9790,0.365713,9750,-0.40858018386108474
2022-09-15_07:00:17.000000,0.5148005148005064,9770,0.127192,9720,-0.5117707267144334
2022-09-15_07:00:20.000000,0.7741935483871032,9790,0.709639,9760,-0.3064351378958108
2022-09-15_07:00:21.000000,0.903225806451613,9790,0.709639,9760,-0.3064351378958108
2022-09-15_07:00:35.000000,0.6377551020408267,9790,0.267621,9820,0.3064351378958108
2022-09-15_07:00:36.000000,0.5102040816326481,9830,0.519065,9860,0.3051881993896277
2022-09-15_07:00:41.000000,0.5089058524172962,9860,0.499389,9830,-0.30425963488843744
2022-09-15_07:00:50.000000,0.5102040816326481,9890,0.040163,9860,-0.30333670374115274
2022-09-15_07:02:07.000000,0.6418485237484006,9830,5,9830,0.0
2022-09-15_07:02:18.000000,0.5141388174807249,9860,5,9880,0.20283975659229903
2022-09-15_07:02:46.000000,0.5069708491761693,10030,5,10060,0.29910269192423566
2022-09-15_07:32:04.000000,0.5188067444876765,10000,5,9990,-0.10000000000000009
2022-09-15_07:32:07.000000,0.5208333333333259,10000,5,9990,-0.10000000000000009
2022-09-15_07:39:48.000000,0.5181347150259086,10070,5,10060,-0.09930486593843213
2022-09-15_07:50:00.000000,0.5333333333333412,9700,0.619491,9730,0.3092783505154628
2022-09-15_08:26:46.000000,1.112656467315709,9260,5,9260,0.0
2022-09-15_11:42:19.000000,0.7012622720897532,9160,5,9160,0.0
2022-09-16_07:00:00.000000,1.0339734121122657,9160,0.144266,8580,-6.33187772925764
2022-09-16_07:00:01.000000,1.4814814814814836,8530,0.465411,8500,-0.3516998827667095
2022-09-16_07:00:02.000000,0.8928571428571397,8500,0.00671,8530,0.3529411764705781
2022-09-16_07:00:03.000000,1.7857142857142794,8540,0.290628,8510,-0.3512880562060894
2022-09-16_07:00:05.000000,1.0401188707280795,8540,0.03665,8510,-0.3512880562060894
2022-09-16_07:00:08.000000,0.746268656716409,8400,0.02907,8500,1.1904761904761862
2022-09-16_07:00:09.000000,0.746268656716409,8510,0.376702,8540,0.3525264394829586
2022-09-16_07:00:10.000000,0.5961251862891315,8510,0.221917,8480,-0.3525264394829586
2022-09-16_07:00:11.000000,0.5961251862891315,8500,0.179637,8310,-2.2352941176470575
2022-09-16_07:00:12.000000,0.5961251862891315,8550,0.13934,8420,-1.520467836257311
2022-09-16_07:00:22.000000,0.746268656716409,8400,0.132725,8340,-0.7142857142857117
2022-09-16_07:00:25.000000,0.8982035928143617,8400,0.122022,8450,0.5952380952380931
2022-09-16_07:00:55.000000,0.605143721633894,8390,0.918941,8360,-0.35756853396901045
2022-09-16_07:03:47.000000,0.589101620029453,8460,5,8480,0.23640661938533203
2022-09-16_07:15:08.000000,0.5839416058394109,8510,5,8500,-0.1175088131609825
2022-09-16_07:21:04.000000,0.588235294117645,8460,5,8470,0.11820330969267712
2022-09-16_07:26:42.000000,0.5763688760807018,8660,5,8670,0.11547344110853786
2022-09-16_07:27:38.000000,0.5698005698005604,8700,5,8710,0.11494252873562871
2022-09-16_07:27:53.000000,0.56657223796035,8720,5,8730,0.11467889908256534
2022-09-16_07:28:19.000000,0.7052186177715081,8720,0.626786,8690,-0.34403669724770714
2022-09-16_07:28:31.000000,1.5514809590973178,8670,5,8670,0.0
2022-09-16_07:28:38.000000,0.5649717514124353,8650,0.956972,8680,0.3468208092485492
2022-09-16_07:29:25.000000,0.5673758865248235,8690,5,8670,-0.23014959723820505
2022-09-16_07:34:53.000000,0.5706134094151105,8660,5,8650,-0.11547344110854896
2022-09-16_07:36:57.000000,0.7032348804500765,8800,5,8800,0.0
2022-09-16_07:37:08.000000,0.7012622720897532,8800,0.079174,8830,0.3409090909090917
2022-09-16_07:49:28.000000,0.5673758865248235,8990,0.338701,8960,-0.33370411568409697
2022-09-16_07:50:32.000000,0.5747126436781658,8790,0.284646,8760,-0.34129692832765013
2022-09-16_08:06:17.000000,0.7102272727272707,8800,5,8800,0.0
2022-09-16_12:16:05.000000,0.5586592178770999,8610,5,8630,0.23228803716608404
2022-09-19_07:00:02.000000,0.5449591280654031,8600,0.045893,8650,0.5813953488372103
2022-09-19_08:42:50.000000,0.557103064066844,8530,5,8540,0.11723329425556983
2022-09-19_14:06:18.000000,1.9089574155653377,7890,5,7890,0.0
2022-09-19_14:06:25.000000,0.5865102639296182,7890,5,7890,0.0
2022-09-19_14:06:47.000000,0.5830903790087438,7890,5,7890,0.0
2022-09-19_14:06:53.000000,0.8823529411764675,7890,5,7890,0.0
2022-09-20_07:00:00.000000,1.0000000000000009,7890,0.212023,8050,2.0278833967046994
2022-09-20_07:00:02.000000,0.5689900426742556,8070,0.533848,8100,0.3717472118959009
2022-09-20_07:00:03.000000,0.8547008547008517,8100,0.994058,8130,0.37037037037037646
2022-09-20_07:00:04.000000,0.7112375533428139,8100,0.994058,8130,0.37037037037037646
2022-09-20_07:00:05.000000,0.7112375533428139,8100,0.994058,8130,0.37037037037037646
2022-09-20_07:00:06.000000,0.5681818181818121,8100,0.994058,8130,0.37037037037037646
2022-09-20_07:00:08.000000,0.5681818181818121,8100,0.900494,8130,0.37037037037037646
2022-09-20_07:00:10.000000,0.5681818181818121,8130,0.189704,8080,-0.6150061500615034
2022-09-20_07:00:11.000000,0.7102272727272707,8080,0.349322,8110,0.3712871287128605
2022-09-20_07:00:15.000000,0.5681818181818121,8090,0.141213,8060,-0.3708281829419069
2022-09-20_07:00:16.000000,0.8534850640113723,8090,0.141213,8060,-0.3708281829419069
2022-09-20_07:00:17.000000,0.8534850640113723,8090,0.293101,8060,-0.3708281829419069
2022-09-20_07:01:37.000000,0.5610098176718203,8030,5,8050,0.24906600249066102
2022-09-20_07:03:00.000000,1.1363636363636465,8040,0.040884,8010,-0.3731343283582045
2022-09-20_07:05:23.000000,0.8645533141210304,8020,5,8020,0.0
2022-09-20_08:59:53.000000,0.5856515373352744,7820,0.712494,7790,-0.38363171355498826
2022-09-20_08:59:58.000000,0.5822416302765587,7820,0.891365,7790,-0.38363171355498826
2022-09-20_09:00:28.000000,0.7309941520467822,7830,0.780326,7800,-0.3831417624521105
2022-09-20_09:00:53.000000,0.5830903790087438,7810,5,7820,0.1280409731113874
2022-09-20_09:01:28.000000,1.0218978102189746,7860,5,7870,0.12722646310432406
2022-09-20_09:01:31.000000,0.5822416302765587,7850,5,7860,0.1273885350318471
2022-09-20_09:01:43.000000,0.7299270072992803,7860,5,7850,-0.12722646310432406
2022-09-20_09:02:16.000000,0.5847953216374213,7860,5,7850,-0.12722646310432406
2022-09-20_09:03:21.000000,0.5839416058394109,7870,5,7870,0.0
2022-09-20_09:05:30.000000,0.5943536404160454,7730,5,7740,0.1293661060802087
2022-09-20_09:06:20.000000,0.7429420505200568,7670,5,7660,-0.13037809647978849
2022-09-21_07:00:15.000000,0.5633802816901401,8220,5,8220,0.0
2022-09-21_07:00:35.000000,0.7012622720897532,8220,5,8220,0.0
2022-09-21_07:16:11.000000,0.7022471910112404,8230,5,8230,0.0
2022-09-26_14:27:40.000000,0.5822416302765587,7680,5,7670,-0.13020833333333703
2022-09-29_14:19:48.000000,0.8784773060029227,7360,5,7350,-0.13586956521739468
2022-10-03_14:10:13.000000,0.5201560468140354,8210,5,8210,0.0
2022-10-04_07:00:00.000000,0.8695652173912993,8270,0.175248,8540,3.2648125755743607
2022-10-04_07:00:01.000000,0.7425742574257432,8550,0.22587,8520,-0.35087719298245723
2022-10-04_07:00:02.000000,0.867410161090465,8530,0.433655,8500,-0.3516998827667095
2022-10-04_07:00:04.000000,0.6172839506172867,8550,0.403385,8520,-0.35087719298245723
2022-10-04_07:00:05.000000,0.6180469715698411,8540,0.116907,8500,-0.4683840749414525
2022-10-04_07:00:06.000000,0.6172839506172867,8530,0.262919,8500,-0.3516998827667095
2022-10-04_07:00:07.000000,0.6172839506172867,8540,0.420463,8510,-0.3512880562060894
2022-10-04_07:00:10.000000,0.6172839506172867,8550,0.480075,8520,-0.35087719298245723
2022-10-04_07:00:11.000000,0.6172839506172867,8550,0.023427,8510,-0.4678362573099393
2022-10-04_07:00:12.000000,0.6172839506172867,8530,0.986324,8500,-0.3516998827667095
2022-10-04_07:00:14.000000,0.6172839506172867,8530,0.903945,8500,-0.3516998827667095
2022-10-04_07:00:15.000000,0.6172839506172867,8540,0.903945,8510,-0.3512880562060894
2022-10-04_07:00:27.000000,0.8706467661691475,8510,5,8520,0.1175088131609936
