timestamp,AKBNK.E_price_change,ISCTR.E_entry_price,..seconds_later,ISCTR.E_exit_price,return
2022-09-16_07:00:08.000000,0.588235294117645,8400,0.02907,8500,1.1904761904761862
2022-09-16_07:00:09.000000,0.5037783375314797,8510,0.376702,8540,0.3525264394829586
2022-09-16_07:00:10.000000,0.7563025210084007,8510,0.221917,8480,-0.3525264394829586
2022-09-16_07:00:12.000000,0.7556675062972307,8550,0.13934,8420,-1.520467836257311
2022-09-16_07:00:13.000000,0.7556675062972307,8400,0.173878,8340,-0.7142857142857117
2022-09-16_07:00:17.000000,0.6722689075630228,8400,0.467395,8350,-0.5952380952380931
2022-09-16_07:00:18.000000,0.5046257359125228,8400,0.590793,8330,-0.8333333333333304
2022-09-16_07:00:24.000000,0.5054759898904804,8400,0.11449,8370,-0.3571428571428559
2022-09-16_07:01:05.000000,0.5102040816326481,8350,0.462762,8320,-0.3592814371257469
2022-09-16_07:01:14.000000,1.2658227848101333,8280,0.564195,8310,0.36231884057971175
2022-09-16_07:01:15.000000,1.180438448566612,8290,0.747432,8260,-0.3618817852834688
2022-09-16_07:01:16.000000,0.5037783375314797,8300,0.747432,8270,-0.3614457831325302
2022-09-16_07:01:36.000000,0.5063291139240533,8290,5.0,8290,0.0
2022-09-16_07:02:03.000000,0.6655574043261225,8360,0.332986,8390,0.3588516746411585
2022-09-16_07:02:09.000000,0.5799502899751507,8390,5.0,8370,-0.23837902264600697
2022-09-16_07:05:40.000000,0.7444168734491274,8530,0.416944,8500,-0.3516998827667095
2022-09-16_07:05:55.000000,0.906842539159114,8570,0.959577,8600,0.3500583430571691
2022-09-16_07:07:22.000000,0.5828476269775118,8500,5.0,8500,0.0
2022-09-16_07:09:17.000000,0.5833333333333357,8490,5.0,8500,0.11778563015312216
2022-09-16_07:29:08.000000,0.7334963325183352,8730,0.44784,8760,0.3436426116838476
2022-09-16_07:29:10.000000,0.5677210056772131,8730,0.44784,8760,0.3436426116838476
2022-09-16_07:29:17.000000,0.8950366151342593,8710,5.0,8710,0.0
2022-09-16_07:30:11.000000,0.5700325732898914,8740,5.0,8720,-0.22883295194507935
2022-09-16_07:30:56.000000,0.6552006552006606,8690,5.0,8680,-0.11507479861909697
2022-09-16_07:43:48.000000,0.5723630417007408,8950,5.0,8940,-0.11173184357542443
2022-09-16_07:43:50.000000,0.5723630417007408,8940,5.0,8940,0.0
2022-09-16_11:06:14.000000,0.6477732793522373,9110,5.0,9120,0.1097694840834329
2022-09-19_07:00:00.000000,0.5742411812961423,8810,0.14963,8660,-1.7026106696935273
2022-09-19_07:00:01.000000,0.5742411812961423,8650,0.024177,8620,-0.3468208092485603
2022-09-19_07:00:02.000000,0.656275635767023,8600,0.045893,8650,0.5813953488372103
2022-09-19_07:00:03.000000,0.6557377049180246,8650,0.1281,8600,-0.5780346820809301
2022-09-19_07:00:21.000000,0.7377049180327777,8630,0.079332,8600,-0.34762456546929554
2022-09-19_07:00:23.000000,0.9031198686371145,8640,0.467451,8610,-0.347222222222221
2022-09-19_07:00:24.000000,0.9031198686371145,8620,5.0,8640,0.23201856148491462
2022-09-19_07:00:25.000000,0.9852216748768461,8620,5.0,8640,0.23201856148491462
2022-09-19_07:00:26.000000,0.5728314238952592,8620,0.718675,8650,0.34802784222738303
2022-09-19_07:00:34.000000,0.6535947712418277,8650,0.577043,8680,0.3468208092485492
2022-09-19_14:02:57.000000,0.6250000000000089,7890,5.0,7890,0.0
2022-09-19_14:03:06.000000,0.5357142857142838,7890,5.0,7890,0.0
2022-09-19_14:03:16.000000,0.5357142857142838,7890,5.0,7890,0.0
2022-09-19_14:03:28.000000,0.5347593582887722,7890,5.0,7890,0.0
2022-09-19_14:03:34.000000,0.6250000000000089,7890,5.0,7890,0.0
2022-09-19_14:03:45.000000,0.7142857142857117,7890,5.0,7890,0.0
2022-09-19_14:03:55.000000,0.6250000000000089,7890,5.0,7890,0.0
2022-09-19_14:04:01.000000,0.5376344086021501,7890,5.0,7890,0.0
2022-09-19_14:04:08.000000,0.6283662477558405,7890,5.0,7890,0.0
2022-09-20_07:00:00.000000,1.4899211218229569,7890,0.212023,8050,2.0278833967046994
2022-09-20_07:00:01.000000,1.308900523560208,8060,0.299042,8090,0.3722084367245637
2022-09-20_07:00:02.000000,1.6579406631762605,8070,0.533848,8100,0.3717472118959009
2022-09-20_07:00:59.000000,0.5249343832020914,8040,0.536732,8010,-0.3731343283582045
2022-09-20_09:06:09.000000,0.9132420091324311,7680,0.979355,7650,-0.390625
2022-09-20_09:06:20.000000,0.5454545454545379,7670,5.0,7660,-0.13037809647978849
2022-09-20_10:28:01.000000,0.60658578856152,8090,5.0,8100,0.12360939431397266
2022-09-20_10:28:47.000000,0.60658578856152,8060,0.685886,8090,0.3722084367245637
2022-09-21_07:00:01.000000,0.5102040816326481,8230,0.800818,8260,0.36452004860267895
2022-09-21_07:00:03.000000,0.5957446808510625,8240,0.99554,8210,-0.364077669902918
2022-09-21_07:00:04.000000,0.7679180887371961,8230,0.703591,8200,-0.36452004860266785
2022-09-21_07:00:05.000000,0.853970964987183,8210,0.828188,8240,0.3654080389768666
2022-09-21_07:00:13.000000,0.5123825789923098,8230,0.207733,8200,-0.36452004860266785
2022-09-22_07:00:01.000000,0.7792207792207684,7940,5.0,7940,0.0
2022-09-22_07:00:03.000000,0.6050129645635227,7940,5.0,7940,0.0
2022-09-22_07:00:05.000000,0.5194805194805197,7940,5.0,7930,-0.12594458438287548
2022-09-22_07:00:09.000000,0.5194805194805197,7940,5.0,7940,0.0
2022-09-22_07:00:10.000000,0.519031141868509,7930,5.0,7950,0.2522068095838659
2022-09-23_07:00:00.000000,0.9556907037358897,8150,5.0,8140,-0.12269938650306678
2022-09-23_07:00:04.000000,0.6055363321799234,8140,5.0,8150,0.12285012285011554
2022-09-23_07:00:05.000000,0.60606060606061,8140,5.0,8140,0.0
2022-09-23_07:00:06.000000,0.8673026886383273,8160,5.0,8140,-0.2450980392156854
2022-09-23_07:00:07.000000,0.519031141868509,8150,5.0,8150,0.0
2022-09-23_07:00:17.000000,0.5208333333333259,8140,5.0,8150,0.12285012285011554
2022-09-23_07:00:18.000000,0.5212858384013863,8130,5.0,8150,0.24600246002459691
2022-09-26_14:26:07.000000,0.5381165919282616,7640,5.0,7630,-0.13089005235602524
2022-09-26_14:26:32.000000,0.6250000000000089,7620,5.0,7640,0.2624671916010568
2022-09-28_07:00:00.000000,0.5141388174807249,7840,0.130247,7790,-0.6377551020408156
2022-09-28_07:00:01.000000,1.2079378774805916,7790,5.0,7780,-0.12836970474967568
2022-09-28_07:00:02.000000,0.7765314926660993,7790,5.0,7780,-0.12836970474967568
2022-09-28_07:00:03.000000,0.9515570934256035,7780,5.0,7780,0.0
2022-09-28_07:00:05.000000,0.603448275862073,7780,5.0,7780,0.0
2022-09-28_07:00:07.000000,0.5172413793103514,7780,5.0,7780,0.0
2022-09-28_07:00:13.000000,0.6018916595012858,7780,5.0,7780,0.0
2022-09-29_07:00:02.000000,0.5199306759098743,7700,5.0,7700,0.0
2022-09-29_07:00:03.000000,0.5199306759098743,7710,5.0,7700,-0.12970168612191912
2022-09-29_14:39:12.000000,1.089918256130784,7440,0.473523,7470,0.40322580645162365
2022-09-30_07:00:02.000000,0.6194690265486802,7550,5.0,7550,0.0
2022-09-30_09:33:28.000000,0.6311992786294018,7460,5.0,7460,0.0
2022-10-04_07:00:00.000000,1.577287066246047,8270,0.175248,8540,3.2648125755743607
2022-10-04_07:00:01.000000,1.34069400630914,8550,0.22587,8520,-0.35087719298245723
2022-10-04_07:00:02.000000,1.0220125786163603,8530,0.433655,8500,-0.3516998827667095
2022-10-04_07:00:03.000000,0.5494505494505475,8540,0.419044,8510,-0.3512880562060894
2022-10-04_07:00:04.000000,0.7075471698113178,8550,0.403385,8520,-0.35087719298245723
2022-10-04_07:00:05.000000,0.5477308294209671,8540,0.116907,8500,-0.4683840749414525
2022-10-04_07:00:07.000000,0.5477308294209671,8540,0.420463,8510,-0.3512880562060894
2022-10-04_07:00:08.000000,0.7042253521126751,8510,0.011215,8540,0.3525264394829586
2022-10-04_07:00:09.000000,0.7843137254901933,8530,0.578111,8560,0.3516998827667095
2022-10-04_07:00:10.000000,0.9411764705882453,8550,0.480075,8520,-0.35087719298245723
2022-10-04_07:00:11.000000,0.9411764705882453,8550,0.023427,8510,-0.4678362573099393
2022-10-04_07:00:15.000000,0.6274509803921635,8540,0.903945,8510,-0.3512880562060894
2022-10-04_07:00:19.000000,0.6259780907668322,8530,5.0,8540,0.11723329425556983
2022-10-04_07:00:20.000000,0.7843137254901933,8530,5.0,8540,0.11723329425556983
2022-10-04_07:00:21.000000,0.864779874213828,8540,0.434979,8510,-0.3512880562060894
2022-10-04_07:00:22.000000,0.7064364207221452,8540,0.406393,8510,-0.3512880562060894
2022-10-04_07:00:25.000000,0.7849293563579218,8540,0.096497,8510,-0.3512880562060894
2022-10-04_07:00:26.000000,1.1857707509881354,8530,0.226302,8500,-0.3516998827667095
2022-10-04_07:00:27.000000,0.7874015748031482,8510,5.0,8520,0.1175088131609936
2022-10-04_07:00:28.000000,0.9463722397476282,8520,0.565333,8490,-0.35211267605633756
2022-10-04_07:00:29.000000,0.6259780907668322,8520,0.565333,8490,-0.35211267605633756
2022-10-04_07:00:32.000000,1.2648221343873445,8520,0.565333,8490,-0.35211267605633756
2022-10-07_07:00:00.000000,0.6240249609984483,8360,0.41417,8330,-0.3588516746411474
2022-10-07_07:00:01.000000,0.6240249609984483,8350,0.15298,8320,-0.3592814371257469
2022-10-07_07:00:02.000000,0.7031250000000044,8350,0.15298,8320,-0.3592814371257469
2022-10-07_07:00:03.000000,0.6250000000000089,8330,5.0,8350,0.24009603841537164
2022-10-07_07:00:04.000000,0.6250000000000089,8340,5.0,8350,0.11990407673860837
2022-10-10_07:00:02.000000,0.5426356589147252,8400,0.381853,8370,-0.3571428571428559
2022-10-14_07:00:00.000000,0.5970149253731405,8240,0.164081,8420,2.184466019417486
2022-10-14_07:00:01.000000,0.5212211466865124,8450,0.23251,8420,-0.35502958579881616
2022-10-14_07:00:02.000000,0.5212211466865124,8430,0.341401,8460,0.3558718861210064
2022-10-18_07:00:00.000000,0.6325110689437086,9390,0.133465,9940,5.857294994675177
2022-10-18_07:00:01.000000,0.6953223767383054,9940,0.309726,9910,-0.3018108651911433
2022-10-18_07:00:10.000000,0.5056890012642201,9940,0.084812,9900,-0.4024144869215318
2022-10-18_07:00:11.000000,0.5692599620493288,9950,0.382966,9910,-0.4020100502512558
2022-10-18_07:00:12.000000,0.6329113924050667,9940,0.354981,9910,-0.3018108651911433
2022-10-18_07:00:13.000000,0.6329113924050667,9950,0.054746,9920,-0.3015075376884391
2022-10-18_07:00:14.000000,0.6329113924050667,9960,0.687003,9930,-0.3012048192771122
2022-10-18_07:00:28.000000,0.5056890012642201,10010,0.77998,9970,-0.39960039960039717
2022-10-18_07:00:49.000000,0.6329113924050667,9990,0.368831,9960,-0.30030030030030463
2022-10-18_11:14:32.000000,0.5184705119896327,9710,5.0,9710,0.0
2022-10-19_08:36:58.000000,0.594844679444817,9530,5.0,9540,0.10493179433368471
2022-10-20_07:00:00.000000,0.6414368184733732,10100,0.161874,10060,-0.3960396039603964
2022-10-27_07:00:00.000000,0.5121638924455718,9740,0.138967,9790,0.5133470225872738
2022-10-27_07:00:02.000000,0.5121638924455718,9770,0.942375,9800,0.3070624360286489
2022-10-28_07:00:00.000000,0.7284768211920589,9350,0.541395,9320,-0.3208556149732589
2022-11-07_07:00:08.000000,0.5409060175794567,9080,5.0,9060,-0.22026431718061845
2022-11-11_07:00:00.000000,0.5063291139240533,9400,0.174373,9680,2.9787234042553123
2022-11-11_14:48:13.000000,0.6711409395973256,9160,5.0,9160,0.0
2022-11-17_07:15:09.000000,0.8739076154806513,9640,0.342906,9610,-0.3112033195020736
2022-11-17_10:32:17.000000,0.5642633228840177,9600,5.0,9590,-0.10416666666667185
2022-11-22_07:15:50.000000,0.5477784540474762,9770,5.0,9770,0.0
2022-11-28_07:00:03.000000,0.5312868949232552,10360,0.672029,10310,-0.4826254826254872
2022-11-30_14:54:07.000000,0.5757052389176787,10370,5.0,10370,0.0
2022-12-07_14:03:49.000000,0.75949367088608,10010,5.0,10010,0.0
2022-12-14_14:12:07.000000,0.5662514156285381,11490,5.0,11470,-0.17406440382942145
2022-12-14_14:52:56.000000,0.6292906178489766,11310,5.0,11320,0.08841732979663064
2022-12-14_14:54:54.000000,0.8235294117647118,11030,5.0,11010,-0.1813236627379866
2022-12-14_14:55:01.000000,0.5272407732864748,10990,0.104151,11030,0.36396724294813776
2022-12-14_14:55:02.000000,0.5858230814294041,11020,0.718832,10980,-0.3629764065335772
2022-12-14_14:55:06.000000,0.703399765533419,11020,5.0,11050,0.27223230490018846
2022-12-14_14:55:30.000000,0.588235294117645,10980,0.223105,11020,0.36429872495447047
2022-12-14_14:55:31.000000,0.8240141259564515,11000,0.267173,11040,0.363636363636366
2022-12-14_14:55:33.000000,1.0606953447259926,10990,0.223656,11030,0.36396724294813776
2022-12-14_14:55:34.000000,0.7058823529411784,11000,0.267173,11040,0.363636363636366
2022-12-14_14:55:37.000000,0.707130229817321,10990,0.8458,11030,0.36396724294813776
2022-12-14_14:55:38.000000,0.5281690140845008,11050,0.002082,11000,-0.4524886877828038
2022-12-14_14:55:39.000000,0.5878894767783693,11050,0.706781,11100,0.4524886877828038
2022-12-14_14:55:41.000000,0.5272407732864748,11050,0.96769,11100,0.4524886877828038
2022-12-14_14:55:43.000000,0.5284791544333478,11040,0.96769,11100,0.5434782608695565
2022-12-14_14:55:44.000000,0.5885815185403098,11100,0.069401,11040,-0.540540540540535
2022-12-14_14:55:45.000000,0.5297233666862855,11030,0.924499,10990,-0.3626473254759732
2022-12-14_14:55:46.000000,0.5297233666862855,11020,0.564882,10980,-0.3629764065335772
2022-12-14_14:55:47.000000,0.5297233666862855,11000,0.158767,11040,0.363636363636366
2022-12-14_14:55:50.000000,0.5868544600938996,11040,0.05393,10990,-0.45289855072463414
2022-12-14_14:55:53.000000,0.5865102639296182,11030,0.039312,11070,0.3626473254759732
2022-12-14_14:55:55.000000,0.5875440658049458,11060,0.827264,11020,-0.3616636528028905
2022-12-14_14:55:56.000000,0.7054673721340388,11020,0.000629,10980,-0.3629764065335772
2022-12-14_14:56:00.000000,0.5297233666862855,10990,0.547974,10950,-0.36396724294813776
2022-12-14_14:56:07.000000,0.7692307692307665,10930,0.818693,10970,0.36596523330283404
2022-12-14_14:56:14.000000,0.5309734513274433,10960,0.122461,10920,-0.36496350364964014
2022-12-15_07:00:00.000000,0.5643340857787837,11210,0.176466,11450,2.140945584299736
2022-12-15_07:00:01.000000,0.5079006772009009,11450,0.229608,11490,0.3493449781659441
2022-12-15_07:00:02.000000,0.5079006772009009,11470,0.03635,11550,0.6974716652136115
2022-12-15_07:00:04.000000,0.5081874647091977,11510,0.262136,11550,0.3475238922675983
2022-12-15_07:00:08.000000,0.5079006772009009,11480,0.032285,11540,0.5226480836237002
2022-12-15_07:00:14.000000,0.5079006772009009,11550,0.199393,11500,-0.43290043290042934
2022-12-15_07:00:15.000000,0.5079006772009009,11500,0.573263,11550,0.43478260869564966
2022-12-15_07:00:16.000000,0.5079006772009009,11500,0.42697,11550,0.43478260869564966
2022-12-15_07:00:17.000000,0.5643340857787837,11510,0.42697,11550,0.3475238922675983
2022-12-16_07:00:00.000000,0.6963042313872458,12140,0.169097,12310,1.4003294892916074
2022-12-16_07:00:01.000000,0.6955591225254132,12350,0.000234,12390,0.32388663967610754
2022-12-16_07:00:02.000000,0.6417112299465177,12400,0.02416,12350,-0.40322580645161255
2022-12-16_07:00:03.000000,0.6406833956219993,12310,0.091493,12350,0.32493907392363575
2022-12-16_07:00:05.000000,0.9635974304068595,12360,0.172981,12320,-0.3236245954692518
2022-12-16_07:00:06.000000,0.801710315339399,12330,0.222234,12290,-0.32441200324412334
2022-12-16_07:00:07.000000,0.6399999999999961,12300,0.359765,12340,0.3252032520325132
2022-12-16_07:00:08.000000,0.6937033084311706,12300,0.359765,12340,0.3252032520325132
2022-12-16_07:00:10.000000,0.5336179295624355,12330,0.59261,12370,0.32441200324411223
2022-12-16_07:00:11.000000,0.5872931126534864,12330,0.59261,12370,0.32441200324411223
2022-12-16_07:00:12.000000,0.5872931126534864,12310,0.303574,12350,0.32493907392363575
2022-12-19_07:00:07.000000,0.5260389268805898,12690,0.080479,12640,-0.3940110323089052
2022-12-19_07:00:08.000000,0.5260389268805898,12690,5.0,12660,-0.23640661938534313
2022-12-19_07:00:10.000000,0.5249343832020914,12660,0.185059,12710,0.3949447077409074
2022-12-19_07:00:22.000000,0.5224660397074254,12730,0.134103,12690,-0.314218381775333
2022-12-19_07:00:24.000000,0.6276150627614996,12740,0.757099,12700,-0.31397174254317317
2022-12-19_07:00:26.000000,0.9414225941422494,12700,0.260804,12770,0.5511811023622082
2022-12-19_07:00:27.000000,0.7303077725612894,12680,0.384255,12720,0.3154574132492094
2022-12-19_07:00:28.000000,0.6250000000000089,12710,0.079404,12750,0.31471282454760274
2022-12-19_07:00:29.000000,0.6774361646690874,12700,0.71269,12740,0.31496062992126816
2022-12-20_07:00:00.000000,1.1846001974333609,13660,0.188521,13610,-0.36603221083455484
2022-12-20_07:00:01.000000,0.7897334649555665,13590,0.162303,13540,-0.367917586460631
2022-12-20_07:00:02.000000,1.4866204162537144,13580,0.398277,13530,-0.3681885125184081
2022-12-20_07:00:03.000000,1.285855588526208,13500,0.303784,13550,0.37037037037037646
2022-12-20_07:00:04.000000,1.4866204162537144,13480,0.46839,13530,0.37091988130564246
2022-12-20_07:00:05.000000,0.7928642220019766,13530,0.05406,13470,-0.44345898004434225
2022-12-20_07:00:06.000000,0.7936507936507908,13440,0.204628,13490,0.37202380952381375
2022-12-20_07:00:07.000000,0.5952380952380931,13440,0.053032,13490,0.37202380952381375
2022-12-20_07:00:08.000000,0.5952380952380931,13450,0.120357,13500,0.3717472118959009
2022-12-20_07:00:10.000000,0.5952380952380931,13470,0.763092,13420,-0.37119524870081744
2022-12-20_07:00:12.000000,0.5952380952380931,13470,0.002346,13420,-0.37119524870081744
2022-12-20_07:00:13.000000,0.5952380952380931,13430,0.295957,13490,0.44676098287417254
2022-12-20_07:00:21.000000,0.698602794411185,13330,0.006405,13380,0.3750937734433579
2022-12-20_07:00:23.000000,0.5988023952095745,13330,0.487741,13390,0.4501125281320295
2022-12-20_07:00:24.000000,0.6993006993007089,13380,0.152769,13330,-0.37369207772794955
2022-12-20_07:00:28.000000,0.698602794411185,13390,0.558533,13340,-0.37341299477221535
2022-12-20_07:01:13.000000,0.5513784461152804,13320,5.0,13310,-0.07507507507507061
2022-12-20_07:01:25.000000,0.5519317611640817,13230,0.491104,13270,0.3023431594860071
2022-12-20_07:02:08.000000,0.5988023952095745,13420,5.0,13420,0.0
2022-12-20_07:05:50.000000,0.5580923389142622,12960,5.0,12960,0.0
2022-12-20_07:23:46.000000,0.766087844739527,12930,0.388106,12970,0.30935808197989356
2022-12-20_07:43:01.000000,0.7653061224489832,12900,5.0,12900,0.0
2022-12-21_07:19:15.000000,0.56657223796035,13410,5.0,13420,0.07457121551082135
2022-12-21_08:17:58.000000,0.5747126436781658,13120,5.0,13140,0.1524390243902385
2023-01-05_14:03:12.000000,0.7518796992481258,11810,0.211799,11770,-0.3386960203217604
2023-01-05_14:03:32.000000,0.5933117583603043,11800,0.095251,11760,-0.3389830508474523
2023-01-05_14:03:34.000000,0.5370569280343629,11760,5.0,11760,0.0
2023-01-05_14:08:09.000000,1.098901098901095,11620,5.0,11600,-0.1721170395869165
2023-01-05_14:08:57.000000,1.1621472053126691,11550,5.0,11530,-0.17316017316016952
2023-01-05_14:09:15.000000,0.7194244604316502,11510,0.170695,11470,-0.3475238922675983
2023-01-06_07:00:00.000000,0.5527915975677145,11490,0.178679,11360,-1.1314186248912117
2023-01-06_07:00:04.000000,0.6077348066298338,11440,0.310611,11400,-0.34965034965035446
2023-01-06_07:00:05.000000,0.5521811154058476,11400,0.212216,11450,0.43859649122806044
2023-01-06_07:00:24.000000,0.557413600891854,11350,0.669373,11310,-0.35242290748899174
2023-01-06_07:00:29.000000,0.5586592178770999,11320,0.398611,11280,-0.35335689045936647
2023-01-06_07:00:35.000000,0.7323943661971866,11290,0.448406,11250,-0.3542958370239102
2023-01-06_07:00:37.000000,0.5073280721533235,11240,0.65409,11280,0.3558718861210064
2023-01-09_13:41:23.000000,0.6104328523862446,11680,0.642285,11720,0.3424657534246478
2023-01-10_07:00:00.000000,1.0728402032749829,11590,0.138119,11680,0.7765314926660993
2023-01-10_07:00:01.000000,0.8465011286681756,11640,0.088053,11590,-0.42955326460480947
2023-01-10_07:00:02.000000,0.6772009029345272,11590,0.200738,11550,-0.345125107851596
2023-01-10_07:00:03.000000,0.6207674943566666,11580,0.632182,11620,0.3454231433505983
2023-01-10_07:00:04.000000,0.7909604519773961,11540,0.208254,11660,1.0398613518197486
2023-01-10_07:00:05.000000,0.6200676437429609,11590,0.925094,11550,-0.345125107851596
2023-01-10_07:00:06.000000,0.5633802816901401,11550,0.218747,11590,0.34632034632033903
2023-01-10_07:00:07.000000,0.73363431151241,11600,0.368044,11550,-0.4310344827586188
2023-01-10_07:00:09.000000,0.5079006772009009,11610,0.368044,11550,-0.5167958656330796
2023-01-10_07:00:10.000000,0.5079006772009009,11600,0.368044,11550,-0.4310344827586188
2023-01-10_07:00:12.000000,0.621468926553681,11600,0.925586,11500,-0.8620689655172376
2023-01-10_07:00:13.000000,0.5646527385657851,11600,0.925586,11500,-0.8620689655172376
2023-01-10_12:07:58.000000,0.7291082445316954,11560,0.107268,11600,0.34602076124568004
2023-01-11_07:00:02.000000,0.9356725146198785,11280,0.132963,11320,0.35460992907800915
2023-01-12_07:00:00.000000,0.6056935190793533,10480,0.135194,10760,2.6717557251908497
2023-01-12_07:00:01.000000,0.6654567453115545,10820,0.018802,10770,-0.46210720887245316
2023-01-12_07:00:02.000000,0.5438066465256908,10800,0.212859,10840,0.37037037037037646
2023-01-12_07:00:04.000000,0.7246376811594235,10800,0.677926,10760,-0.37037037037036535
2023-01-12_07:00:07.000000,0.7845503922751851,10750,0.039856,10790,0.37209302325580396
2023-01-12_07:00:08.000000,0.6031363088057962,10760,0.157567,10800,0.3717472118959009
2023-01-12_07:00:11.000000,0.6024096385542244,10770,0.042766,10810,0.3714020427112441
2023-01-12_07:00:20.000000,0.5424954792043302,10840,0.605662,10800,-0.36900369003689537
2023-01-12_07:00:21.000000,0.5424954792043302,10800,0.694078,10840,0.37037037037037646
2023-01-12_07:00:22.000000,0.6638503319251754,10800,0.694078,10840,0.37037037037037646
2023-01-12_07:00:23.000000,0.6035003017501595,10830,5.0,10840,0.09233610341643494
2023-01-12_10:35:10.000000,0.5239030779305764,10120,5.0,10120,0.0
2023-01-12_10:40:31.000000,0.6397952655150307,10290,5.0,10280,-0.09718172983479434
2023-01-12_10:40:36.000000,0.6377551020408267,10280,0.522725,10320,0.3891050583657574
2023-01-12_10:40:40.000000,1.0841836734693855,10320,5.0,10290,-0.29069767441860517
2023-01-12_10:40:41.000000,0.6361323155216203,10320,5.0,10290,-0.29069767441860517
2023-01-12_10:40:44.000000,1.0191082802547768,10290,5.0,10290,0.0
2023-01-12_10:41:36.000000,1.0191082802547768,10300,5.0,10300,0.0
2023-01-12_10:41:53.000000,0.6361323155216203,10290,5.0,10300,0.09718172983479434
2023-01-12_13:26:01.000000,0.7946210268948706,10730,5.0,10740,0.09319664492077884
2023-01-12_13:33:57.000000,0.6093845216331495,10680,5.0,10690,0.0936329588014928
2023-01-12_14:21:45.000000,0.6662628709872775,10790,5.0,10780,-0.0926784059314234
2023-01-12_14:25:44.000000,1.273499090357788,10720,0.54471,10760,0.3731343283582156
2023-01-13_07:00:03.000000,0.6079027355623046,10700,0.048558,10660,-0.37383177570093906
2023-01-13_07:00:04.000000,0.6079027355623046,10660,0.57664,10700,0.37523452157599557
2023-01-13_07:00:05.000000,0.9146341463414531,10710,0.016931,10650,-0.5602240896358524
2023-01-13_07:00:06.000000,0.6097560975609762,10710,0.692999,10750,0.37348272642390157
2023-01-13_07:00:07.000000,0.6097560975609762,10700,0.692999,10740,0.37383177570093906
2023-01-13_07:00:08.000000,0.6097560975609762,10750,0.127462,10700,-0.46511627906976605
2023-01-13_07:00:09.000000,0.6707317073170627,10710,0.637068,10670,-0.37348272642390157
2023-01-13_07:00:10.000000,0.6707317073170627,10740,0.445405,10690,-0.4655493482309092
2023-01-13_07:00:11.000000,0.5487804878048674,10690,0.984924,10730,0.374181478016844
2023-01-13_07:00:12.000000,0.6715506715506692,10740,0.083042,10700,-0.3724394785847296
2023-01-17_07:00:01.000000,0.8746355685131268,11330,0.048689,11390,0.5295675198587757
2023-01-17_07:00:02.000000,0.5232558139534937,11390,5.0,11400,0.08779631255486642
2023-01-17_07:00:04.000000,0.5817335660267542,11400,0.612271,11360,-0.35087719298245723
2023-01-17_07:00:23.000000,0.5827505827505908,11390,5.0,11390,0.0
2023-01-18_07:00:03.000000,0.5151688609044136,11500,5.0,11490,-0.08695652173913437
2023-01-24_07:00:00.000000,0.5399568034557323,12170,0.207512,12240,0.5751848808545512
2023-01-24_07:00:02.000000,0.648648648648642,12210,0.450753,12170,-0.3276003276003303
2023-01-24_07:00:22.000000,0.5408328826392639,12170,5.0,12160,-0.08216926869351049
2023-01-26_07:00:19.000000,0.5125284738040969,11550,5.0,11550,0.0
2023-01-26_08:47:34.000000,0.5244755244755206,11250,5.0,11260,0.0888888888888939
2023-01-27_07:00:00.000000,0.5357142857142838,11270,0.161496,11160,-0.9760425909494219
2023-01-27_07:00:01.000000,0.5357142857142838,11160,0.40715,11120,-0.35842293906810374
2023-01-27_07:00:02.000000,0.5350772889417321,11150,5.0,11160,0.08968609865471766
2023-01-27_07:00:04.000000,0.5948839976204656,11140,0.553754,11180,0.35906642728904536
2023-02-02_07:00:00.000000,0.5806451612903274,9990,0.242069,9960,-0.30030030030030463
2023-02-02_07:00:01.000000,0.5806451612903274,9970,0.422762,9930,-0.4012036108325012
2023-02-02_07:00:07.000000,0.5148005148005064,9980,0.543964,10010,0.30060120240480437
2023-02-02_07:00:13.000000,0.5769230769230749,10010,5.0,10000,-0.09990009990009652
2023-02-02_07:00:14.000000,0.5121638924455718,10010,5.0,10020,0.09990009990010762
2023-02-02_07:00:15.000000,0.5765534913517056,10000,5.0,10010,0.09999999999998899
2023-02-02_07:00:19.000000,0.5121638924455718,10020,5.0,10020,0.0
2023-02-02_08:31:30.000000,0.5021971123666091,10200,5.0,10200,0.0
2023-02-02_13:07:16.000000,0.61770761839397,9480,5.0,9480,0.0
2023-02-02_13:15:34.000000,0.5574912891985973,9390,5.0,9380,-0.10649627263046302
2023-02-06_07:00:00.000000,1.5132408575031508,10560,0.125631,10380,-1.7045454545454586
2023-02-06_07:00:01.000000,2.2886204704386515,10350,0.119744,10310,-0.38647342995169476
2023-02-06_07:00:02.000000,1.2634238787113006,10320,0.639092,10280,-0.3875968992248069
2023-02-06_07:00:03.000000,0.6289308176100628,10350,0.316369,10300,-0.48309178743961567
2023-02-06_07:00:04.000000,1.0107391029690493,10350,0.154982,10300,-0.48309178743961567
2023-02-06_07:00:05.000000,1.1385199240986799,10300,0.0378,10350,0.4854368932038833
2023-02-06_07:00:06.000000,1.3341804320203376,10260,0.085451,10300,0.3898635477582957
2023-02-06_07:00:07.000000,1.3341804320203376,10380,0.389702,10210,-1.6377649325626242
2023-02-06_07:00:08.000000,0.6940063091482651,10290,0.436544,10210,-0.7774538386783325
2023-02-06_07:00:10.000000,0.8832807570977819,10320,0.015503,10200,-1.1627906976744207
