timestamp,YKBNK.E_price_change,AKBNK.E_entry_price,..seconds_later,AKBNK.E_exit_price,return
2022-02-25_13:48:34.000000,0.5449591280654031,7210,5.0,7220,0.1386962552011095
2022-02-28_07:00:01.000000,0.5602240896358524,6960,0.081049,6980,0.2873563218390718
2022-02-28_07:00:04.000000,0.5602240896358524,7000,0.30328,6980,-0.28571428571428914
2022-02-28_07:03:19.000000,0.5602240896358524,6980,5.0,6980,0.0
2022-02-28_11:54:12.000000,0.5602240896358524,6950,5.0,6950,0.0
2022-02-28_14:30:40.000000,0.56657223796035,6910,5.0,6910,0.0
2022-02-28_14:39:19.000000,0.5649717514124353,6950,5.0,6950,0.0
2022-02-28_14:45:47.000000,0.561797752808979,6980,5.0,6980,0.0
2022-02-28_14:49:28.000000,0.5586592178770999,7000,5.0,7000,0.0
2022-03-01_08:12:32.000000,0.5390835579514919,7190,5.0,7190,0.0
2022-03-01_08:28:47.000000,0.5347593582887722,7220,5.0,7230,0.13850415512466352
2022-03-01_08:29:58.000000,0.5333333333333412,7260,5.0,7250,-0.13774104683195176
2022-03-01_09:19:20.000000,0.5333333333333412,7280,5.0,7280,0.0
2022-03-01_10:10:16.000000,0.5449591280654031,7190,5.0,7190,0.0
2022-03-01_11:41:34.000000,0.5479452054794498,7170,5.0,7170,0.0
2022-03-01_13:55:58.000000,0.5464480874316946,7120,5.0,7120,0.0
2022-03-01_14:36:55.000000,0.5464480874316946,7120,5.0,7120,0.0
2022-03-02_10:51:29.000000,0.5420054200542035,7110,5.0,7100,-0.14064697609000865
2022-03-03_14:33:30.000000,0.5494505494505475,7140,5.0,7140,0.0
2022-03-04_08:11:51.000000,0.5494505494505475,7100,5.0,7100,0.0
2022-03-04_11:43:26.000000,0.5509641873278293,7040,5.0,7030,-0.14204545454545858
2022-03-04_14:45:50.000000,0.5509641873278293,7030,5.0,7030,0.0
2022-03-07_09:50:11.000000,0.5586592178770999,6910,5.0,6900,-0.14471780028944004
2022-03-07_14:15:33.000000,0.5509641873278293,6970,5.0,6970,0.0
2022-03-07_14:29:44.000000,0.5494505494505475,6970,5.0,6970,0.0
2022-03-07_14:54:45.000000,0.5494505494505475,6950,5.0,6950,0.0
2022-03-08_07:43:48.000000,0.5494505494505475,6890,5.0,6890,0.0
2022-03-08_09:46:29.000000,0.5449591280654031,6950,5.0,6950,0.0
2022-03-08_14:40:21.000000,0.5524861878453136,6910,5.0,6920,0.14471780028944004
2022-03-09_08:10:52.000000,0.5479452054794498,7000,5.0,7000,0.0
2022-03-09_14:22:53.000000,0.5376344086021501,7110,5.0,7110,0.0
2022-03-10_07:00:55.000000,0.5333333333333412,7210,5.0,7220,0.1386962552011095
2022-03-10_08:29:23.000000,0.536193029490617,7150,5.0,7140,-0.13986013986013734
2022-03-10_12:55:45.000000,0.5464480874316946,7040,5.0,7040,0.0
2022-03-10_14:04:24.000000,0.5420054200542035,7060,5.0,7060,0.0
2022-03-10_14:04:34.000000,0.5420054200542035,7060,5.0,7060,0.0
2022-03-11_07:00:01.000000,0.5434782608695565,7120,5.0,7120,0.0
2022-03-15_11:15:53.000000,0.5221932114882533,7200,5.0,7200,0.0
2022-03-16_12:51:16.000000,0.5249343832020914,7250,5.0,7240,-0.13793103448276334
2022-03-16_13:05:07.000000,0.5291005291005346,7210,5.0,7220,0.1386962552011095
2022-03-21_07:47:43.000000,0.5037783375314797,7450,5.0,7450,0.0
2022-03-21_12:41:15.000000,0.5025125628140614,7480,5.0,7470,-0.13368983957219305
2022-03-23_07:00:02.000000,0.4878048780487809,7640,5.0,7640,0.0
2022-03-24_10:31:12.000000,0.5089058524172962,7460,0.686627,7440,-0.2680965147453085
2022-03-24_10:31:14.000000,0.5102040816326481,7450,0.752476,7470,0.26845637583892135
2022-03-24_10:31:15.000000,0.5102040816326481,7460,0.686627,7440,-0.2680965147453085
2022-03-24_10:31:22.000000,0.5089058524172962,7460,0.901567,7480,0.2680965147453085
2022-03-24_10:41:42.000000,0.5102040816326481,7450,0.300783,7430,-0.26845637583892135
2022-03-24_14:46:02.000000,0.5102040816326481,7440,5.0,7440,0.0
2022-03-28_14:44:02.000000,0.5154639175257714,7240,5.0,7240,0.0
2022-03-29_12:36:08.000000,0.50761421319796,7320,5.0,7330,0.1366120218579292
2022-03-29_13:24:52.000000,0.5050505050504972,7350,5.0,7340,-0.1360544217687054
2022-03-29_13:28:17.000000,0.5050505050504972,7330,5.0,7330,0.0
2022-03-29_13:49:50.000000,0.5050505050504972,7300,5.0,7310,0.136986301369868
2022-03-30_13:36:11.000000,0.4878048780487809,7280,5.0,7270,-0.13736263736263687
2022-03-30_13:37:18.000000,0.4889975550122161,7280,0.172424,7260,-0.27472527472527375
2022-03-30_13:40:45.000000,0.48661800486617945,7280,5.0,7280,0.0
2022-03-30_14:42:35.000000,0.4878048780487809,7280,5.0,7280,0.0
2022-03-30_14:58:49.000000,0.4878048780487809,7300,5.0,7300,0.0
2022-03-31_11:51:41.000000,0.4950495049504955,7240,5.0,7240,0.0
2022-03-31_13:03:47.000000,0.4901960784313708,7290,5.0,7280,-0.137174211248281
2022-03-31_14:15:25.000000,0.49261083743843415,7260,5.0,7260,0.0
2022-04-01_07:00:00.000000,0.48661800486617945,7240,0.138877,7330,1.2430939226519389
2022-04-01_07:00:02.000000,0.48661800486617945,7340,5.0,7340,0.0
2022-04-01_07:00:06.000000,0.4854368932038833,7330,5.0,7330,0.0
2022-04-04_14:51:37.000000,0.4784688995215225,7700,5.0,7700,0.0
2022-04-05_07:09:40.000000,0.46948356807512415,7830,5.0,7820,-0.12771392081737387
2022-04-05_07:21:40.000000,0.4716981132075526,7810,5.0,7810,0.0
2022-04-05_07:32:06.000000,0.4716981132075526,7810,0.423001,7790,-0.2560819462227859
2022-04-06_11:56:29.000000,0.48309178743961567,7640,5.0,7650,0.13089005235602524
2022-04-06_13:44:16.000000,0.48309178743961567,7650,0.047357,7630,-0.2614379084967311
2022-04-06_13:45:20.000000,0.4842615012106588,7630,5.0,7630,0.0
2022-04-08_07:00:03.000000,0.4484304932735439,8150,0.41132,8130,-0.24539877300613355
2022-04-08_07:00:56.000000,0.44943820224718767,8160,5.0,8160,0.0
2022-04-08_07:28:36.000000,0.4444444444444473,8280,5.0,8290,0.12077294685990392
2022-04-08_07:55:10.000000,0.44345898004434225,8300,5.0,8300,0.0
2022-04-08_14:03:42.000000,0.43859649122806044,8370,5.0,8380,0.11947431302270495
2022-04-08_14:49:00.000000,0.43290043290042934,8470,5.0,8480,0.11806375442739991
2022-04-11_07:00:00.000000,0.6289308176100628,8480,0.084649,8650,2.004716981132071
2022-04-11_07:00:01.000000,0.6289308176100628,8680,0.391342,8700,0.23041474654377225
2022-04-11_07:00:02.000000,0.6276150627614996,8700,0.103626,8680,-0.22988505747126853
2022-04-11_07:00:03.000000,0.6289308176100628,8680,0.185026,8720,0.4608294930875667
2022-04-11_07:00:04.000000,0.41928721174004924,8690,0.717897,8710,0.23014959723819395
2022-04-11_07:00:05.000000,0.4184100418409997,8710,0.2578,8680,-0.3444316877152742
2022-04-11_07:00:06.000000,0.4184100418409997,8690,0.230291,8710,0.23014959723819395
2022-04-11_07:00:07.000000,0.4184100418409997,8700,0.030304,8680,-0.22988505747126853
2022-04-11_07:00:08.000000,0.4184100418409997,8700,0.112073,8680,-0.22988505747126853
2022-04-11_07:00:31.000000,0.41753653444676075,8710,5.0,8720,0.11481056257176547
2022-04-11_07:00:36.000000,0.41753653444676075,8720,0.836149,8740,0.2293577981651307
2022-04-11_07:00:51.000000,0.4166666666666652,8720,0.834833,8740,0.2293577981651307
2022-04-11_07:00:55.000000,0.4166666666666652,8720,0.580087,8740,0.2293577981651307
2022-04-11_07:01:15.000000,0.6198347107438051,8780,0.934251,8800,0.2277904328018332
