timestamp,AKBNK.E_price_change,ISCTR.E_entry_price,..seconds_later,ISCTR.E_exit_price,return
2022-01-19_07:00:12.000000,0.3989361702127603,7950,0.109748,7980,0.37735849056603765
2022-01-19_07:00:19.000000,0.40000000000000036,7950,0.069064,7970,0.2515723270440251
2022-01-19_07:00:23.000000,0.40000000000000036,7960,5,7960,0.0
2022-01-19_07:01:53.000000,0.3989361702127603,8010,0.828114,7990,-0.24968789013732895
2022-01-19_07:03:33.000000,0.3989361702127603,7970,0.21445,7950,-0.25094102885822034
2022-01-19_13:39:41.000000,0.3865979381443285,8260,5,8260,0.0
2022-01-20_07:00:00.000000,0.37783375314861534,8330,0.152809,8440,1.3205282112845218
2022-01-20_07:00:01.000000,0.37783375314861534,8460,0.293528,8440,-0.23640661938534313
2022-01-20_11:52:23.000000,0.38510911424902705,8180,0.39295,8200,0.24449877750611915
2022-01-20_11:55:56.000000,0.5161290322580614,8160,0.727681,8180,0.2450980392156854
2022-01-20_11:55:58.000000,0.5174644243208348,8200,0.526338,8180,-0.24390243902439046
2022-01-20_11:56:13.000000,0.5194805194805197,8140,0.188736,8120,-0.24570024570024218
2022-01-20_12:00:04.000000,0.390625,8110,0.516428,8090,-0.2466091245376112
2022-01-20_12:00:06.000000,0.39215686274509665,8070,0.850257,8050,-0.24783147459727095
2022-01-20_12:00:14.000000,0.39113428943937656,8060,0.252684,8080,0.2481389578163684
2022-01-20_12:00:16.000000,0.3896103896103842,8100,0.43134,8120,0.24691358024691024
2022-01-20_12:00:17.000000,0.5208333333333259,8140,0.550479,8120,-0.24570024570024218
2022-01-20_12:00:20.000000,0.5215123859191761,8070,0.251118,8090,0.24783147459728205
2022-01-20_12:00:21.000000,0.5194805194805197,8130,0.079333,8110,-0.24600246002459691
2022-01-20_12:00:41.000000,0.39011703511053764,8090,0.780539,8110,0.24721878862794533
2022-01-20_14:30:12.000000,0.3896103896103842,8070,0.330518,8090,0.24783147459728205
2022-01-20_14:30:35.000000,0.5208333333333259,8060,0.866711,8080,0.2481389578163684
2022-01-21_07:00:03.000000,0.5154639175257714,8090,0.369402,8110,0.24721878862794533
2022-01-26_07:00:02.000000,0.5194805194805197,8120,5,8120,0.0
2022-02-01_07:00:01.000000,0.3712871287128605,8380,0.23796,8360,-0.23866348448687846
2022-02-03_07:00:01.000000,0.37406483790523026,8560,0.552227,8540,-0.2336448598130869
2022-02-03_14:04:11.000000,0.5095541401273884,8360,0.004603,8340,-0.23923444976076125
2022-02-03_14:05:14.000000,0.6402048655569814,8320,5,8330,0.12019230769231282
2022-02-07_07:04:56.000000,0.39011703511053764,8140,5,8130,-0.12285012285012664
2022-02-07_08:21:35.000000,0.7936507936507908,7880,0.708554,7860,-0.25380710659898
2022-02-08_07:00:01.000000,0.6410256410256387,8310,5,8300,-0.12033694344163459
2022-02-08_07:00:02.000000,0.38363171355497716,8300,5,8310,0.12048192771083599
2022-02-10_13:35:22.000000,0.374999999999992,8680,5,8690,0.11520737327188613
2022-02-14_07:00:00.000000,0.37735849056603765,8810,0.203273,8710,-1.1350737797956922
2022-02-24_07:30:00.000000,1.5714285714285792,7800,0.169115,7780,-0.2564102564102555
2022-02-24_07:30:04.000000,0.42253521126760507,7790,5,7790,0.0
2022-02-24_07:30:05.000000,0.42253521126760507,7780,5,7790,0.12853470437017567
2022-02-24_07:32:55.000000,0.5555555555555536,7890,0.19083,7870,-0.25348542458808465
2022-02-24_07:33:00.000000,1.2587412587412583,7880,0.749337,7860,-0.25380710659898
2022-02-24_07:33:10.000000,0.696378830083555,7850,0.940413,7870,0.2547770700636942
2022-02-24_07:33:11.000000,1.118881118881121,7840,0.585675,7860,0.25510204081633514
2022-02-24_07:33:21.000000,0.5502063273727709,7910,0.902735,7940,0.37926675094817064
2022-02-24_07:33:32.000000,0.8219178082191858,7930,0.837118,7910,-0.2522068095838548
2022-02-24_07:33:40.000000,0.6868131868131844,7890,0.866761,7910,0.25348542458809575
2022-02-24_07:33:47.000000,0.4098360655737654,7920,0.342765,7890,-0.37878787878787845
2022-02-24_07:34:01.000000,0.4120879120879106,7860,0.621324,7840,-0.2544529262086481
2022-02-24_07:34:35.000000,0.4160887656033285,7820,5,7830,0.12787723785165905
2022-02-24_07:34:44.000000,0.4149377593360981,7830,5,7830,0.0
2022-02-24_07:35:08.000000,0.6915629322268302,7840,0.547345,7860,0.25510204081633514
2022-02-24_07:36:18.000000,0.4160887656033285,7800,0.614478,7820,0.2564102564102555
2022-02-24_07:37:18.000000,0.4115226337448652,7940,0.56263,7960,0.25188916876575096
2022-02-24_07:37:24.000000,0.4115226337448652,7960,0.386497,7940,-0.2512562814070307
2022-02-24_10:05:56.000000,0.42735042735042583,7700,0.143457,7720,0.2597402597402487
2022-02-25_07:00:00.000000,0.9859154929577452,7610,0.135295,7690,1.0512483574244502
2022-02-25_07:00:02.000000,0.5641748942172065,7690,0.169343,7650,-0.5201560468140465
2022-02-25_07:00:03.000000,0.4237288135593209,7690,0.293271,7670,-0.2600780234070177
2022-02-25_07:00:07.000000,0.42553191489360653,7690,0.251288,7640,-0.6501950585175553
2022-02-25_07:00:08.000000,0.42553191489360653,7690,0.441621,7650,-0.5201560468140465
2022-02-25_07:00:10.000000,0.42553191489360653,7680,0.199705,7700,0.26041666666667407
2022-02-25_07:00:18.000000,0.7092198581560183,7710,0.041545,7670,-0.5188067444876765
2022-02-25_07:00:33.000000,0.4249291784702569,7690,5,7680,-0.13003901170350884
2022-02-25_07:00:40.000000,0.4243281471004279,7690,5,7700,0.13003901170351995
2022-02-25_13:09:45.000000,0.4166666666666652,7950,5,7950,0.0
2022-02-28_07:00:00.000000,0.5747126436781658,7930,0.171985,8350,5.296343001261028
2022-02-28_07:00:02.000000,0.43041606886657924,8190,0.61643,8140,-0.6105006105006083
2022-02-28_07:00:04.000000,0.43041606886657924,8190,0.226881,8130,-0.73260073260073
2022-03-01_09:23:30.000000,0.41551246537396835,8260,5,8260,0.0
2022-03-01_12:17:06.000000,0.4285714285714226,8090,5,8090,0.0
2022-03-01_12:17:26.000000,0.4285714285714226,8090,5,8090,0.0
2022-03-01_12:17:28.000000,0.4285714285714226,8090,5,8090,0.0
2022-03-01_12:17:34.000000,0.4285714285714226,8090,5,8090,0.0
2022-03-02_07:02:15.000000,0.42553191489360653,8050,0.267251,8070,0.248447204968949
2022-03-10_07:00:04.000000,0.4166666666666652,8200,5,8200,0.0
2022-03-29_07:00:00.000000,0.4143646408839796,8540,0.168623,8280,-3.0444964871194413
2022-03-30_13:35:26.000000,0.4126547455295837,8880,5,8870,-0.11261261261261701
2022-04-05_07:00:00.000000,0.3875968992248069,9220,0.186182,9250,0.32537960954446277
2022-04-08_13:03:12.000000,0.48484848484848797,9860,5,9860,0.0
2022-04-11_07:00:00.000000,0.5780346820809301,10110,0.171877,10190,0.7912957467853587
2022-04-11_07:00:01.000000,0.3456221198156584,10250,5,10240,-0.09756097560975618
2022-04-11_07:00:02.000000,0.5767012687427853,10250,5,10240,-0.09756097560975618
2022-04-11_07:00:03.000000,0.5767012687427853,10230,0.462364,10260,0.2932551319648091
2022-04-11_07:00:04.000000,0.3456221198156584,10230,0.140673,10260,0.2932551319648091
2022-04-11_07:00:05.000000,0.3456221198156584,10250,5,10240,-0.09756097560975618
2022-04-11_07:00:10.000000,0.3456221198156584,10240,5,10250,0.09765625
2022-04-11_07:00:13.000000,0.3456221198156584,10250,5,10260,0.09756097560975618
2022-04-11_07:00:14.000000,0.3456221198156584,10260,5,10260,0.0
2022-04-11_07:00:28.000000,0.3456221198156584,10260,0.110368,10290,0.29239766081872176
2022-04-11_07:01:15.000000,0.3416856492027387,10350,0.000735,10380,0.28985507246377384
2022-04-11_07:01:16.000000,0.7972665148063829,10360,0.049837,10330,-0.28957528957529455
2022-04-11_07:01:17.000000,0.4555808656036442,10380,0.296259,10350,-0.28901734104046506
2022-04-11_07:01:49.000000,0.3409090909090917,10360,5,10350,-0.09652509652510188
2022-04-11_07:02:19.000000,0.45300113250283935,10400,0.091294,10430,0.28846153846153744
2022-04-11_07:05:08.000000,0.34129692832765013,10360,5,10380,0.19305019305020377
2022-04-11_11:37:55.000000,0.6825938566553003,10530,5,10520,-0.09496676163343043
2022-04-11_12:15:58.000000,0.45977011494253706,10420,5,10420,0.0
2022-04-11_12:25:59.000000,0.4555808656036442,10440,5,10450,0.09578544061301653
2022-04-11_13:51:39.000000,0.33482142857141906,10530,5,10540,0.09496676163343043
2022-04-11_14:30:53.000000,0.33222591362125353,10600,0.524366,10570,-0.2830188679245338
2022-04-12_07:00:00.000000,0.7743362831858391,10680,0.161891,10600,-0.7490636704119868
2022-04-12_07:00:01.000000,0.5543237250554389,10600,0.176021,10570,-0.2830188679245338
2022-04-12_07:00:02.000000,0.4439511653718142,10590,0.65455,10620,0.28328611898016387
2022-04-12_07:00:04.000000,0.33333333333334103,10600,0.665382,10570,-0.2830188679245338
2022-04-12_07:00:14.000000,0.4459308807134965,10590,5,10590,0.0
2022-04-12_07:00:16.000000,0.33407572383072903,10590,5,10580,-0.09442870632672129
2022-04-12_07:00:49.000000,0.33482142857141906,10570,5,10580,0.09460737937558861
2022-04-12_07:02:15.000000,0.3370786516853963,10520,5,10530,0.0950570342205248
2022-04-12_07:02:49.000000,0.33407572383072903,10530,5,10540,0.09496676163343043
2022-04-13_07:00:15.000000,0.32573289902280145,10820,5,10820,0.0
2022-04-13_12:39:32.000000,0.3355704697986628,10470,5,10460,-0.09551098376313627
2022-04-18_07:00:00.000000,0.32017075773747017,10800,5,10790,-0.09259259259258856
2022-04-19_12:07:13.000000,0.5279831045406524,10820,0.822096,10850,0.27726432532346745
2022-04-19_12:10:03.000000,0.4232804232804144,10850,0.172995,10820,-0.27649769585254
2022-04-19_13:13:14.000000,0.3225806451612856,10640,0.492426,10670,0.28195488721804995
2022-04-19_13:15:00.000000,0.43010752688172893,10690,5,10690,0.0
2022-04-20_07:00:02.000000,0.31914893617022155,10810,5,10820,0.09250693802034249
2022-04-22_07:00:03.000000,0.31678986272438703,10910,5,10910,0.0
2022-04-22_14:33:09.000000,0.3260869565217428,10640,0.567953,10610,-0.28195488721804995
2022-04-22_14:36:07.000000,0.32715376226826187,10560,5,10550,-0.09469696969697239
2022-04-25_07:00:00.000000,0.5411255411255311,10490,0.147336,10650,1.5252621544327827
2022-04-25_07:00:01.000000,0.5411255411255311,10580,0.668549,10610,0.2835538752362865
2022-04-25_07:00:02.000000,0.5411255411255311,10580,0.668549,10610,0.2835538752362865
2022-04-25_07:00:05.000000,0.324324324324321,10580,0.0135,10630,0.4725897920604849
2022-04-25_07:00:06.000000,0.324324324324321,10650,0.447925,10610,-0.3755868544600971
2022-04-25_07:00:07.000000,0.324324324324321,10650,0.447925,10610,-0.3755868544600971
2022-04-25_07:00:12.000000,0.32467532467532756,10640,0.628529,10610,-0.28195488721804995
2022-04-25_07:00:13.000000,0.32467532467532756,10640,0.628529,10610,-0.28195488721804995
2022-04-25_07:00:15.000000,0.32467532467532756,10630,5,10620,-0.09407337723423836
2022-04-25_07:00:19.000000,0.32467532467532756,10640,5,10620,-0.1879699248120259
2022-04-25_07:00:21.000000,0.3250270855904569,10640,5,10640,0.0
2022-04-25_07:02:57.000000,0.324324324324321,10620,5,10610,-0.09416195856873921
2022-04-25_07:08:54.000000,0.4362050163576825,10540,5,10530,-0.0948766603415585
2022-04-25_07:24:47.000000,0.5440696409140466,10600,5,10600,0.0
2022-04-28_07:00:01.000000,0.32573289902280145,10750,5,10760,0.09302325581395099
2022-04-28_07:01:16.000000,0.3239740820734305,10810,5,10820,0.09250693802034249
2022-04-28_09:34:48.000000,0.32573289902280145,10880,5,10870,-0.09191176470588758
2022-04-29_07:36:42.000000,0.44642857142858094,10550,5,10560,0.09478672985780978
2022-04-29_07:39:46.000000,0.3351955307262511,10570,5,10560,-0.09460737937558861
2022-05-05_14:11:17.000000,0.33936651583710287,10450,5,10430,-0.191387559808609
2022-05-11_12:58:51.000000,0.35419126328217754,10400,5,10400,0.0
2022-05-11_13:04:04.000000,0.35502958579882726,10410,5,10410,0.0
2022-05-11_13:16:44.000000,0.35842293906809264,10300,5,10300,0.0
2022-05-12_07:00:00.000000,0.35799522673030104,10470,0.141062,10260,-2.005730659025784
2022-05-12_07:00:02.000000,0.7159904534606243,10250,0.445705,10280,0.29268292682926855
2022-05-12_07:00:39.000000,0.356718192627814,10320,5,10330,0.09689922480620172
2022-05-17_11:21:17.000000,0.38461538461538325,9600,5,9600,0.0
2022-05-18_14:55:08.000000,0.49140049140048436,9970,5,9960,-0.10030090270812808
2022-05-20_07:24:47.000000,0.3654080389768666,10160,5,10160,0.0
2022-05-24_07:00:01.000000,0.3667481662591676,10190,5,10190,0.0
2022-06-02_10:31:02.000000,0.3500583430571691,10700,5,10710,0.09345794392523477
2022-06-02_10:31:12.000000,0.3500583430571691,10710,5,10710,0.0
2022-06-02_14:46:25.000000,0.34052213393871433,10770,5,10760,-0.09285051067781103
2022-06-02_14:46:27.000000,0.3416856492027387,10760,5,10760,0.0
2022-06-02_14:46:43.000000,0.45610034207526073,10760,5,10750,-0.09293680297397522
2022-06-03_07:00:02.000000,0.34052213393871433,10760,5,10760,0.0
2022-06-06_13:35:04.000000,0.33296337402886067,10980,5,10970,-0.09107468123861207
2022-06-07_07:00:00.000000,0.44296788482836025,11090,0.171926,11030,-0.5410279531109063
2022-06-07_07:00:04.000000,0.33222591362125353,11040,5,11050,0.09057971014492239
2022-06-07_13:15:04.000000,0.34052213393871433,10920,5,10920,0.0
2022-06-07_13:28:30.000000,0.34052213393871433,10950,5,10940,-0.09132420091324533
2022-06-08_14:33:42.000000,0.35335689045936647,10630,5,10630,0.0
2022-06-08_14:51:15.000000,0.3562945368170922,10530,5,10520,-0.09496676163343043
2022-06-08_14:51:31.000000,0.5988023952095745,10520,5,10500,-0.1901140684410607
2022-06-08_14:51:32.000000,0.359281437125758,10510,5,10500,-0.09514747859181716
2022-06-08_14:51:33.000000,0.4790419161676551,10510,5,10510,0.0
2022-06-08_14:51:35.000000,0.3597122302158251,10500,5,10500,0.0
2022-06-08_14:51:40.000000,0.36057692307691624,10500,5,10500,0.0
2022-06-08_14:51:53.000000,0.36014405762305746,10490,5,10510,0.19065776930409228
2022-06-08_14:51:55.000000,0.3597122302158251,10500,5,10510,0.09523809523810378
2022-06-08_14:51:57.000000,0.3597122302158251,10500,5,10510,0.09523809523810378
2022-06-08_14:52:17.000000,0.3588516746411585,10510,5,10490,-0.19029495718363432
2022-06-08_14:52:19.000000,0.359281437125758,10500,5,10500,0.0
2022-06-08_14:52:25.000000,0.35799522673030104,10500,5,10510,0.09523809523810378
2022-06-08_14:56:36.000000,0.3614457831325302,10390,0.048239,10360,-0.2887391722810384
2022-06-08_14:57:18.000000,0.48192771084336616,10420,5,10420,0.0
2022-06-08_14:57:28.000000,0.3610108303249149,10420,5,10430,0.09596928982724684
2022-06-08_14:58:05.000000,0.3610108303249149,10430,5,10430,0.0
2022-06-09_07:00:00.000000,0.6053268765133124,10420,0.171458,10450,0.2879078694817627
2022-06-09_07:00:01.000000,0.48367593712213,10420,0.328093,10390,-0.2879078694817627
2022-06-09_07:00:02.000000,0.36231884057971175,10430,0.022311,10400,-0.2876318312559967
2022-06-09_07:00:03.000000,0.48367593712213,10430,0.022311,10400,-0.2876318312559967
2022-06-09_07:00:05.000000,0.3618817852834688,10440,5,10430,-0.09578544061302763
2022-06-09_07:00:08.000000,0.3618817852834688,10450,5,10440,-0.0956937799043045
2022-06-09_07:00:09.000000,0.3618817852834688,10430,0.189891,10460,0.2876318312559967
2022-06-10_07:00:00.000000,0.364077669902918,10430,0.249138,10330,-0.9587727708533111
2022-06-10_07:00:08.000000,0.36275695284160303,10400,0.51211,10430,0.28846153846153744
2022-06-10_07:00:09.000000,0.6045949214026569,10420,5,10440,0.19193857965451588
2022-06-10_07:00:13.000000,0.48367593712213,10420,5,10430,0.09596928982724684
2022-06-10_07:00:14.000000,0.48367593712213,10440,5,10430,-0.09578544061302763
2022-06-10_07:00:48.000000,0.36057692307691624,10480,5,10490,0.0954198473282375
2022-06-10_07:01:08.000000,0.36014405762305746,10570,5,10570,0.0
2022-06-10_07:14:50.000000,0.47225501770955525,11020,5,11030,0.09074410163338875
2022-06-10_07:39:21.000000,0.3472222222222321,11100,5,11080,-0.18018018018017834
2022-06-10_12:30:42.000000,0.3512880562060783,10900,5,10900,0.0
2022-06-10_13:32:04.000000,0.35087719298245723,10900,5,10920,0.18348623853210455
2022-06-13_14:35:35.000000,0.3516998827667095,11310,5,11320,0.08841732979663064
2022-06-20_07:55:23.000000,0.33370411568409697,4890,0.970888,4880,-0.2044989775051076
2022-06-22_14:58:02.000000,0.3311258278145601,4860,0.801593,4850,-0.2057613168724326
2022-06-27_07:00:00.000000,0.9411764705882453,4720,0.134965,4550,-3.601694915254239
2022-06-27_07:00:01.000000,0.8254716981132004,4560,0.076005,4550,-0.21929824561403022
2022-06-27_07:00:02.000000,0.8254716981132004,4560,0.213222,4550,-0.21929824561403022
2022-06-27_07:00:03.000000,0.7067137809187329,4560,0.352169,4570,0.21929824561404132
2022-06-27_07:00:04.000000,0.35377358490567,4560,0.023981,4570,0.21929824561404132
2022-06-27_07:00:06.000000,0.35377358490567,4560,0.090479,4570,0.21929824561404132
2022-06-27_07:00:07.000000,0.47225501770955525,4560,0.934548,4570,0.21929824561404132
2022-06-27_07:00:08.000000,0.5910165484633634,4560,0.934548,4570,0.21929824561404132
2022-06-27_07:00:09.000000,0.5910165484633634,4580,0.124498,4590,0.21834061135370675
2022-06-27_07:00:10.000000,0.5910165484633634,4580,0.177661,4570,-0.21834061135370675
2022-06-27_07:00:11.000000,0.5910165484633634,4590,0.031257,4570,-0.43572984749454813
2022-06-27_07:00:12.000000,0.5910165484633634,4580,0.287815,4570,-0.21834061135370675
2022-06-27_07:00:13.000000,0.5910165484633634,4570,5,4570,0.0
2022-06-27_07:00:17.000000,0.47281323877068626,4570,0.060022,4580,0.2188183807439792
2022-06-27_07:00:23.000000,0.35419126328217754,4570,0.79527,4580,0.2188183807439792
2022-06-27_07:00:27.000000,0.35419126328217754,4580,0.330327,4570,-0.21834061135370675
2022-06-27_07:00:31.000000,0.35419126328217754,4570,0.85206,4580,0.2188183807439792
2022-06-27_07:00:36.000000,0.35335689045936647,4600,0.981097,4610,0.21739130434783593
2022-06-27_07:00:49.000000,0.35335689045936647,4590,0.434079,4580,-0.21786492374727962
2022-06-27_07:00:59.000000,0.3529411764705781,4600,0.512298,4580,-0.43478260869564966
2022-06-27_07:01:03.000000,0.3529411764705781,4590,0.073769,4600,0.2178649237472685
2022-06-27_07:01:10.000000,0.35211267605634866,4610,0.231077,4600,-0.2169197396963085
2022-06-27_07:01:21.000000,0.35211267605634866,4600,0.28431,4610,0.21739130434783593
2022-06-27_07:01:34.000000,0.3516998827667095,4610,0.404738,4600,-0.2169197396963085
2022-06-27_07:02:03.000000,0.3525264394829586,4580,0.456881,4590,0.21834061135370675
2022-06-27_07:02:05.000000,0.3525264394829586,4590,0.142529,4580,-0.21786492374727962
2022-06-27_07:02:13.000000,0.7067137809187329,4590,0.073131,4580,-0.21786492374727962
2022-06-27_07:02:16.000000,0.35211267605634866,4590,0.042937,4580,-0.21786492374727962
2022-06-27_07:02:23.000000,0.35211267605634866,4590,0.334163,4610,0.43572984749455923
2022-06-27_07:02:32.000000,0.35211267605634866,4590,0.171154,4580,-0.21786492374727962
2022-06-28_07:00:00.000000,0.3512880562060783,4590,0.843435,4610,0.43572984749455923
2022-06-28_14:21:48.000000,0.36057692307691624,4500,0.072293,4510,0.22222222222221255
2022-06-29_07:01:31.000000,0.364077669902918,4480,0.076334,4490,0.22321428571427937
2022-06-29_14:39:43.000000,0.3717472118959009,4420,0.270127,4410,-0.2262443438914019
2022-06-30_07:00:00.000000,0.5050505050504972,4390,0.120423,4330,-1.3667425968109326
2022-06-30_07:00:06.000000,0.6273525721455453,4320,0.394484,4330,0.23148148148148806
2022-07-04_07:00:02.000000,0.36496350364962904,4540,0.73889,4550,0.22026431718060735
2022-07-06_07:00:00.000000,0.3802281368821214,4390,0.164333,4450,1.3667425968109326
2022-07-06_08:28:10.000000,0.3856041131105492,4430,0.490253,4420,-0.22573363431150906
2022-07-13_07:00:20.000000,0.3712871287128605,4490,0.069194,4480,-0.22271714922048602
2022-07-13_07:00:38.000000,0.3717472118959009,4470,0.132326,4480,0.22371364653244186
2022-07-13_12:37:22.000000,0.37974683544304,4440,5,4440,0.0
2022-07-18_07:00:00.000000,0.4975124378109541,4460,0.29125,4550,2.0179372197309364
2022-07-18_07:00:01.000000,0.4975124378109541,4540,0.106515,4550,0.22026431718060735
2022-07-19_13:15:27.000000,0.35377358490567,4910,5,4910,0.0
2022-07-20_07:00:03.000000,0.3525264394829586,4950,0.427679,4970,0.40404040404040664
2022-07-20_07:00:08.000000,0.3529411764705781,4970,0.252009,4950,-0.4024144869215318
2022-07-20_07:00:12.000000,0.3529411764705781,4950,0.303299,4960,0.20202020202020332
2022-07-20_12:02:08.000000,0.3558718861210064,4850,0.528599,4860,0.20618556701030855
2022-07-20_12:02:09.000000,0.35545023696681444,4850,0.528599,4860,0.20618556701030855
2022-07-20_12:02:10.000000,0.35502958579882726,4850,0.528599,4860,0.20618556701030855
2022-07-26_10:01:39.000000,0.3416856492027387,5180,5,5180,0.0
2022-07-26_10:01:44.000000,0.45610034207526073,5180,5,5180,0.0
2022-07-26_12:39:30.000000,0.34403669724769603,5170,5,5170,0.0
2022-07-26_12:39:37.000000,0.3444316877152742,5170,5,5160,-0.19342359767892114
2022-07-26_14:06:41.000000,0.3456221198156584,5150,5,5140,-0.1941747572815511
2022-07-26_14:07:00.000000,0.4618937644341736,5140,5,5140,0.0
2022-07-26_14:07:01.000000,0.34642032332563577,5140,5,5140,0.0
2022-07-26_14:07:06.000000,0.3468208092485492,5140,5,5130,-0.1945525291828787
2022-07-26_14:07:12.000000,0.3468208092485492,5130,5,5140,0.19493177387914784
2022-07-26_14:23:00.000000,0.3456221198156584,5140,5,5150,0.1945525291828787
2022-07-26_14:23:02.000000,0.4618937644341736,5150,5,5140,-0.1941747572815511
2022-07-26_14:23:16.000000,0.46242774566473965,5140,5,5140,0.0
2022-08-01_07:00:02.000000,0.578703703703698,5280,5,5280,0.0
2022-08-01_07:00:03.000000,0.3468208092485492,5280,5,5280,0.0
2022-08-01_07:00:04.000000,0.3468208092485492,5280,5,5280,0.0
2022-08-01_07:00:09.000000,0.46242774566473965,5280,5,5290,0.18939393939394478
2022-08-04_07:00:01.000000,0.33482142857141906,5740,0.161688,5770,0.5226480836237002
2022-08-05_14:10:15.000000,0.31612223393044925,6570,0.672273,6590,0.3044140030441511
2022-08-08_07:21:57.000000,0.3239740820734305,6350,5,6350,0.0
2022-08-09_07:00:00.000000,0.3239740820734305,6400,0.16544,6190,-3.281250000000002
2022-08-10_07:00:01.000000,0.31645569620253333,5930,5,5940,0.1686340640809414
2022-08-10_07:58:27.000000,0.5181347150259086,6010,5,6010,0.0
2022-08-10_08:43:17.000000,0.30737704918033515,5990,5,5990,0.0
2022-08-10_09:38:08.000000,0.30864197530864335,6020,5,6010,-0.16611295681062677
2022-08-11_07:00:00.000000,0.30333670374114163,6050,0.139771,6110,0.9917355371900749
2022-08-11_07:00:01.000000,0.4044489383215444,6110,0.540617,6130,0.3273322422258529
2022-08-11_07:00:03.000000,0.40404040404040664,6110,5,6120,0.16366612111293755
2022-08-11_07:00:04.000000,0.5060728744939347,6110,5,6110,0.0
2022-08-11_07:00:05.000000,0.3030303030302939,6120,5,6110,-0.16339869281045694
2022-08-11_07:00:06.000000,0.3027245206861817,6110,5,6120,0.16366612111293755
2022-08-11_07:00:07.000000,0.3027245206861817,6120,5,6120,0.0
2022-08-11_07:00:08.000000,0.40404040404040664,6120,5,6110,-0.16339869281045694
2022-08-11_07:02:03.000000,0.50761421319796,6130,5,6130,0.0
2022-08-12_07:01:08.000000,0.3976143141153132,6140,5,6140,0.0
2022-08-12_14:21:20.000000,0.30333670374114163,5980,5,5980,0.0
2022-08-12_14:42:26.000000,0.30060120240480437,6000,5,6000,0.0
2022-08-16_12:39:24.000000,0.3030303030302939,5860,0.304082,5840,-0.34129692832765013
2022-08-16_12:39:25.000000,0.3027245206861817,5850,5,5840,-0.17094017094017033
2022-08-16_12:39:48.000000,0.3039513677811634,5840,5,5840,0.0
2022-08-16_12:40:30.000000,0.4044489383215444,5850,5,5840,-0.17094017094017033
2022-08-16_12:40:33.000000,0.30333670374114163,5840,5,5850,0.1712328767123239
2022-08-16_12:40:51.000000,0.3030303030302939,5850,5,5850,0.0
2022-08-16_14:57:20.000000,0.37735849056603765,6170,5,6170,0.0
2022-08-16_14:58:51.000000,0.37842951750235443,6160,5,6160,0.0
2022-08-17_08:04:58.000000,0.3745318352059934,6470,5,6480,0.15455950540959051
2022-08-17_14:08:59.000000,0.35366931918656697,6700,5,6690,-0.14925373134327957
2022-08-18_07:00:00.000000,0.4444444444444473,6790,0.144303,6840,0.7363770250368162
2022-08-18_07:00:02.000000,0.3558718861210064,6830,0.533441,6850,0.2928257686676483
