timestamp,AKBNK.E_price_change,YKBNK.E_entry_price,..seconds_later,YKBNK.E_exit_price,return
2022-06-27_07:02:05.000000,0.3525264394829586,4620,0.210726,4630,0.21645021645022577
2022-06-27_07:02:13.000000,0.7067137809187329,4640,0.070277,4620,-0.4310344827586188
2022-06-27_07:02:16.000000,0.35211267605634866,4630,0.62198,4620,-0.2159827213822907
2022-06-27_07:02:23.000000,0.35211267605634866,4630,0.681638,4620,-0.2159827213822907
2022-06-27_07:02:32.000000,0.35211267605634866,4630,0.187689,4620,-0.2159827213822907
2022-06-28_07:00:00.000000,0.3512880562060783,4650,0.313958,4660,0.21505376344086446
2022-06-28_14:21:48.000000,0.36057692307691624,4520,0.440715,4510,-0.22123893805309214
2022-06-29_07:01:31.000000,0.364077669902918,4440,0.081925,4450,0.22522522522523403
2022-06-29_14:39:43.000000,0.3717472118959009,4320,0.200514,4330,0.23148148148148806
2022-06-30_07:00:00.000000,0.5050505050504972,4310,0.317926,4270,-0.9280742459396807
2022-06-30_07:00:06.000000,0.6273525721455453,4270,0.766034,4280,0.23419203747072626
2022-07-04_07:00:02.000000,0.36496350364962904,4440,0.230033,4450,0.22522522522523403
2022-07-06_07:00:00.000000,0.3802281368821214,4190,0.301266,4220,0.7159904534606243
2022-07-06_08:28:10.000000,0.3856041131105492,4180,0.15039,4190,0.23923444976077235
2022-07-13_07:00:20.000000,0.3712871287128605,4280,0.622552,4290,0.2336448598130758
2022-07-13_07:00:38.000000,0.3717472118959009,4290,0.707204,4280,-0.2331002331002363
2022-07-13_12:37:22.000000,0.37974683544304,4180,0.385848,4190,0.23923444976077235
2022-07-18_07:00:00.000000,0.4975124378109541,4160,0.523178,4250,2.163461538461542
2022-07-18_07:00:01.000000,0.4975124378109541,4250,0.399129,4260,0.23529411764706687
2022-07-19_13:15:27.000000,0.35377358490567,4550,5.0,4550,0.0
2022-07-20_07:00:03.000000,0.3525264394829586,4560,0.65511,4550,-0.21929824561403022
2022-07-20_07:00:08.000000,0.3529411764705781,4560,5.0,4560,0.0
2022-07-20_07:00:12.000000,0.3529411764705781,4560,5.0,4560,0.0
2022-07-20_12:02:08.000000,0.3558718861210064,4520,0.707864,4510,-0.22123893805309214
2022-07-20_12:02:09.000000,0.35545023696681444,4510,0.519413,4520,0.22172949002217113
2022-07-20_12:02:10.000000,0.35502958579882726,4510,0.519413,4520,0.22172949002217113
2022-07-26_10:01:39.000000,0.3416856492027387,4770,5.0,4770,0.0
2022-07-26_10:01:44.000000,0.45610034207526073,4770,0.519326,4760,-0.20964360587002462
2022-07-26_12:39:30.000000,0.34403669724769603,4760,5.0,4760,0.0
2022-07-26_12:39:37.000000,0.3444316877152742,4760,5.0,4760,0.0
2022-07-26_14:06:41.000000,0.3456221198156584,4710,5.0,4710,0.0
2022-07-26_14:07:00.000000,0.4618937644341736,4710,5.0,4710,0.0
2022-07-26_14:07:01.000000,0.34642032332563577,4710,5.0,4710,0.0
2022-07-26_14:07:06.000000,0.3468208092485492,4710,0.500004,4700,-0.2123142250530785
2022-07-26_14:07:12.000000,0.3468208092485492,4700,5.0,4700,0.0
2022-07-26_14:23:00.000000,0.3456221198156584,4740,5.0,4740,0.0
2022-07-26_14:23:02.000000,0.4618937644341736,4740,5.0,4740,0.0
2022-07-26_14:23:16.000000,0.46242774566473965,4740,0.238283,4730,-0.21097046413501852
2022-08-01_07:00:02.000000,0.578703703703698,4740,0.568149,4750,0.21097046413502962
2022-08-01_07:00:03.000000,0.3468208092485492,4740,6.8e-05,4750,0.21097046413502962
2022-08-01_07:00:04.000000,0.3468208092485492,4750,0.194383,4740,-0.21052631578947212
2022-08-01_07:00:09.000000,0.46242774566473965,4740,5.0,4740,0.0
2022-08-04_07:00:01.000000,0.33482142857141906,4990,0.272859,4980,-0.2004008016032066
2022-08-05_14:10:15.000000,0.31612223393044925,5290,5.0,5280,-0.1890359168241984
2022-08-08_07:21:57.000000,0.3239740820734305,5190,5.0,5200,0.19267822736031004
2022-08-09_07:00:00.000000,0.3239740820734305,5200,0.49609,5180,-0.38461538461538325
2022-08-10_07:00:01.000000,0.31645569620253333,5220,0.101906,5240,0.3831417624521105
2022-08-10_07:58:27.000000,0.5181347150259086,5320,5.0,5320,0.0
2022-08-10_08:43:17.000000,0.30737704918033515,5340,5.0,5340,0.0
2022-08-10_09:38:08.000000,0.30864197530864335,5340,5.0,5330,-0.1872659176029967
2022-08-11_07:00:00.000000,0.30333670374114163,5410,0.328054,5480,1.2939001848428777
2022-08-11_07:00:01.000000,0.4044489383215444,5480,0.108511,5500,0.36496350364962904
2022-08-11_07:00:03.000000,0.40404040404040664,5480,5.0,5480,0.0
2022-08-11_07:00:04.000000,0.5060728744939347,5490,5.0,5490,0.0
2022-08-11_07:00:05.000000,0.3030303030302939,5480,5.0,5490,0.18248175182482562
2022-08-11_07:00:06.000000,0.3027245206861817,5490,0.757656,5470,-0.36429872495445936
2022-08-11_07:00:07.000000,0.3027245206861817,5480,5.0,5480,0.0
2022-08-11_07:00:08.000000,0.40404040404040664,5480,5.0,5480,0.0
2022-08-11_07:02:03.000000,0.50761421319796,5480,5.0,5480,0.0
2022-08-12_07:01:08.000000,0.3976143141153132,5590,5.0,5580,-0.17889087656529634
2022-08-12_14:21:20.000000,0.30333670374114163,5390,0.893255,5410,0.37105751391466324
2022-08-12_14:42:26.000000,0.30060120240480437,5460,0.401213,5440,-0.366300366300365
2022-08-16_12:39:24.000000,0.3030303030302939,5270,5.0,5270,0.0
