Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2021-02-16,103896.99064586911,,0.03896990645869103,
2021-02-17,108469.47701917001,,0.04400980572080404,
2021-02-18,115458.34618796658,98989.08808972119,0.06443166650062682,-0.010109119102788111
2021-02-19,109014.45995878948,100000.0,-0.05581135051671737,0.01021235703638923
2021-02-22,104560.68602758241,98933.60979427809,-0.040854891478531496,-0.010663902057219121
