Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2020-08-25,100631.89221264892,98290.66630900269,0.006318922126489435,-0.017093336909973278
2020-08-26,99291.27820878846,99061.85018524059,-0.013321959613236345,0.007845952267873324
2020-08-27,100749.61043528026,99785.33366692878,0.014687415176842133,0.007303351192566199
2020-08-28,101012.34602514913,98712.03111676766,0.0026078075015252278,-0.010756115259820453
2020-08-31,98632.79285951151,96318.96589038441,-0.023557052769026754,-0.024242893184443393
