Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2023-08-15,98440.0606130714,99428.51224973549,-0.015599393869285882,-0.005714877502645099
2023-08-16,97534.78382317242,98670.51776110652,-0.009196223410073534,-0.007623512325369175
2023-08-17,99612.75302065238,99991.64023884632,0.02130490391250839,0.013389232241979299
2023-08-18,95234.78366098226,96620.0820143942,-0.04394988821122592,-0.033718401022311495
2023-08-21,98083.29764248384,100469.8746199286,0.02991043683830652,0.039844642286278154
