Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2023-06-27,101717.79986559736,99973.4329444006,0.01717799865597347,-0.0002656705559940242
2023-07-03,105839.95418771103,104457.78555158198,0.04052539798894972,0.04485544284225318
