timestamp,TOASO.E_price_change,FROTO.E_price_change,interval
2023-01-27_13:56:01.663767,0.37641154328733606,0.07880220646176994,0.10754
2023-01-27_14:59:04.021836,0.3043213633597164,-0.05761474937584499,0.316926
2023-01-31_14:44:25.068584,0.314267756128217,0.0,0.0
2023-02-02_07:00:01.908535,0.40816326530612734,-0.2871794871794897,0.57825
2023-02-02_12:47:16.680382,0.3436426116838476,0.060277275467157665,0.16091
2023-02-02_14:48:07.113111,0.4691689008042843,-0.039486673247779436,0.000702
2023-02-02_14:55:35.013656,0.46948356807512415,-0.019685039370087587,0.002339
2023-02-02_14:55:41.102632,0.33512064343164116,0.0,0.000222
2023-02-03_08:40:43.996125,0.39113428943937656,-0.03822629969418845,0.000975
2023-02-03_14:26:41.488453,0.32278889606196515,0.0,0.0
2023-02-06_07:00:01.596854,0.46419098143235527,0.36321926973810204,0.629986
2023-02-06_07:17:29.031349,0.3285151116951379,0.0,0.430593
2023-02-06_07:17:29.032346,0.5232177894048506,0.0,0.429596
2023-02-06_07:17:29.041322,0.3285151116951379,0.0,0.42062
2023-02-06_07:25:28.597795,0.46419098143235527,0.0,0.0
2023-02-06_07:25:29.436821,0.3976143141153132,0.0,0.0
2023-02-06_07:31:48.145537,0.3989361702127603,0.0,0.0
2023-02-06_07:31:52.279158,0.39867109634550424,0.0,0.167717
2023-02-06_07:52:24.472193,1.9768234492160808,0.0,0.0
2023-02-06_07:54:13.495832,0.6109979633401208,0.0,0.0
2023-02-06_08:06:45.420549,0.3436426116838476,0.0,0.0
2023-02-06_08:26:15.057028,0.5509641873278293,0.0,0.0
2023-02-06_08:26:15.116250,0.3436426116838476,0.0,0.0
2023-02-06_09:45:19.898732,0.3300330033003229,0.0,0.0
2023-02-06_10:46:50.005849,0.6784260515603879,0.0,0.0
2023-02-06_10:48:10.114069,0.40431266846361336,0.0,0.0
2023-02-06_12:12:43.969326,0.344589937973816,0.0,0.955486
2023-02-06_14:12:46.290780,0.33200531208499307,0.0,0.0
2023-02-06_14:13:09.395211,0.46511627906977715,0.0,0.0
2023-02-06_14:55:46.216281,0.32113037893384266,0.0,0.0
2023-02-07_07:11:48.786661,0.327225130890052,0.0,0.0
2023-02-07_09:44:52.145794,0.3457814661134151,-0.03999200159967575,0.267518
2023-02-07_09:44:59.445020,0.41407867494824835,-0.039944078290399254,0.594153
2023-02-07_09:45:17.586093,0.3479471120389599,0.0,0.776838
2023-02-07_09:45:18.289843,0.3479471120389599,-0.18054162487461944,0.073088
2023-02-07_09:45:19.775094,0.3481894150417775,0.04012036108325123,0.721664
2023-02-07_09:45:23.501100,0.6280530355896818,0.1208702659145855,0.447195
2023-02-07_09:46:18.789507,0.4143646408839796,0.07957032027055,0.582358
2023-02-07_09:47:19.324058,0.6206896551724128,0.05954743946010588,0.661388
2023-02-07_10:37:54.342788,0.34843205574912606,0.0,0.207458
2023-02-07_10:37:58.162819,0.4184100418409997,0.0,0.0
2023-02-07_10:49:35.508298,0.485100485100487,-0.05914826498423231,0.161326
2023-02-07_10:50:07.769282,0.6224066390041472,-0.03946329913180335,0.680867
2023-02-07_10:50:10.164205,0.4834254143646355,-0.0197355437142388,0.926868
2023-02-07_11:09:02.363703,0.41870202372644716,0.019864918553835764,0.431048
2023-02-07_13:05:38.485257,0.41899441340782495,0.0,0.0
2023-02-07_13:05:42.705528,0.34916201117318746,0.0,0.0
2023-02-08_07:00:01.148857,0.4310344827586299,1.7008919311346293,0.736145
2023-02-08_07:42:13.366525,1.0000000000000009,0.0,0.291079
2023-02-15_07:00:03.868063,0.4070556309362372,-1.457505205375731,0.06179
2023-02-15_07:00:10.266401,0.33670033670034627,0.0,0.0
2023-02-15_07:00:15.932263,0.3355704697986628,0.0,0.0
2023-02-15_07:00:29.218423,0.6040268456375841,0.0,0.0
2023-02-15_07:00:32.927998,0.3992015968063978,0.0,0.0
2023-02-15_07:00:40.014848,0.6666666666666599,0.0,0.0
2023-02-15_07:00:46.437084,1.282916948008106,0.0,0.0
2023-02-15_07:00:56.273152,0.46979865771812346,0.0,0.0
2023-02-15_07:01:00.346167,0.33512064343164116,0.0,0.0
2023-02-15_07:01:01.927542,0.40160642570281624,0.0,0.0
2023-02-15_07:01:09.154258,0.8754208754208737,0.0,0.0
2023-02-15_07:01:10.350330,1.0101010101010166,0.0,0.0
