timestamp,YKBNK.E_price_change,ISCTR.E_price_change,interval
2022-11-16_14:56:45.065557,0.45289855072463414,0.0,0.161351
2022-11-17_07:04:17.189180,0.36330608537693543,0.10070493454179541,0.04181
2022-11-17_07:37:48.683523,0.3745318352059934,0.0,0.000433
2022-11-23_07:00:40.499038,0.34632034632033903,0.0,0.749146
2022-12-09_07:01:13.170281,0.36496350364962904,-0.1988071570576455,0.386251
2022-12-20_07:01:07.435437,0.31847133757962887,-0.3750937734433579,0.125369
2022-12-20_07:04:43.471409,0.32206119162641045,0.0,0.0
2023-01-05_08:14:08.015679,0.35211267605634866,-0.08183306055646877,0.001791
2023-01-05_08:40:47.155893,0.35149384885764245,0.0,0.087358
2023-01-05_14:06:35.349061,0.46992481203007586,0.0,0.083826
2023-01-05_14:06:35.576344,0.46992481203007586,0.0,0.660787
2023-01-06_07:00:02.157175,0.37842951750235443,-0.3518029903254227,0.363698
2023-01-06_07:01:09.990824,0.3853564547206201,0.08833922261484162,0.248129
2023-01-09_14:33:04.389057,0.30030030030030463,0.0,0.083065
2023-01-10_14:51:08.361802,0.31479538300105414,0.0,0.0
2023-01-12_07:00:01.566139,0.4474272930648837,0.743494423791824,0.64672
2023-01-12_07:00:01.569482,0.33444816053511683,0.743494423791824,0.643377
2023-01-12_07:00:03.051373,0.33407572383072903,-0.37037037037037646,0.159992
2023-01-12_07:00:03.323628,0.33333333333334103,0.0,0.075752
2023-01-12_07:03:15.889022,0.3370786516853963,0.09302325581395099,0.267237
2023-01-12_10:39:45.413219,0.35502958579882726,-0.19493177387914784,0.001485
2023-01-12_11:03:10.063975,0.3500583430571691,0.0,0.887944
2023-01-12_11:17:34.295817,0.34965034965035446,0.0,0.871606
2023-01-12_11:17:40.433561,0.34843205574912606,0.0,0.0
2023-01-12_11:19:00.730638,0.4645760743321681,0.0,0.836192
2023-01-12_11:19:06.062921,0.5807200929152101,0.0,0.0
2023-01-12_11:19:11.397662,0.4629629629629539,0.09596928982724684,0.398954
2023-01-12_11:19:23.923431,0.34602076124568004,0.0,0.001817
2023-01-12_11:19:36.243540,0.694444444444442,0.0,0.001154
2023-01-12_11:19:54.018555,0.4618937644341736,0.0,0.0
2023-01-12_11:35:14.093097,0.3420752565564511,0.0,0.0
2023-01-12_11:44:49.264457,0.3452243958573131,0.0,0.0
2023-01-12_14:30:44.360845,0.33594624860022737,0.0,0.00406
2023-01-13_07:02:28.552679,0.33444816053511683,0.0,0.001286
2023-01-13_07:02:43.106624,0.33482142857141906,0.09285051067779992,0.200645
2023-01-13_07:09:45.898857,0.33670033670034627,0.0,0.0
2023-01-13_07:12:02.319159,0.4439511653718142,0.0,0.001742
2023-01-13_07:12:02.324564,0.33222591362125353,0.0,0.0
2023-01-13_07:12:13.225236,0.44543429844097204,0.0,0.515316
2023-01-13_07:12:26.363151,0.33185840707965486,0.0,0.0
2023-01-13_07:13:02.356173,0.4424778761061843,0.18587360594795044,0.044434
2023-01-13_07:13:02.359895,0.5524861878453136,0.18587360594795044,0.040712
2023-01-13_07:18:26.547283,0.44004400440043057,0.0,0.685513
2023-01-13_07:19:47.176092,0.3300330033003229,0.0,0.228722
2023-01-13_07:34:33.206515,0.324324324324321,-0.09199632014720294,0.053974
2023-01-13_07:34:33.235002,0.3239740820734305,-0.09199632014720294,0.025487
2023-01-13_07:34:33.257798,0.3236245954692629,-0.09199632014720294,0.002691
2023-01-13_07:34:36.876394,0.4319654427645814,0.0,0.000558
2023-01-13_07:34:36.880644,0.3232758620689724,0.0,0.482687
2023-01-13_08:13:57.641180,0.3250270855904569,0.0,0.0
2023-01-16_07:04:46.437509,0.31612223393044925,0.09066183136898776,0.500763
2023-01-16_07:41:30.411130,0.31746031746031633,0.0,0.005483
2023-01-17_14:54:06.931672,0.3064351378958108,0.0,0.0
2023-01-17_14:54:13.386766,0.3061224489795844,0.0,0.0
2023-01-17_14:54:56.858945,0.3064351378958108,0.0,0.0
2023-01-17_14:55:24.432674,0.3058103975535076,0.0,0.795065
2023-01-17_14:55:51.500254,0.304878048780477,0.0,0.0
2023-01-17_14:56:07.111230,0.40650406504065817,0.0,0.151016
2023-01-17_14:56:36.112254,0.50761421319796,0.0,0.126609
2023-01-17_14:56:44.797058,0.30425963488844854,-0.08764241893075564,0.218922
2023-01-17_14:56:58.203418,0.30425963488844854,0.0,0.045154
2023-01-25_12:48:49.721986,0.31315240083507057,-0.08726003490402423,0.477995
2023-01-25_14:57:17.304611,0.30832476875641834,0.0,0.004456
