timestamp,ISCTR.E_price_change,YKBNK.E_price_change,interval
2022-09-06_08:21:12.420191,0.50761421319796,0,0
2022-09-06_08:21:57.062406,0.4060913705583813,0,0
2022-09-06_08:23:06.064288,0.3039513677811634,0,0
2022-09-06_08:27:00.618692,0.30425963488844854,0,0
2022-09-06_08:28:50.792130,0.3015075376884502,0,0
2022-09-06_08:28:55.568999,0.3015075376884502,0,0
2022-09-06_08:52:13.123424,0.5045408678102881,0.0,0.068673
2022-09-06_08:52:25.472493,0.40160642570281624,0.0,0.208762
2022-09-06_14:58:16.996707,0.48076923076922906,0.12019230769231282,0.02202
2022-09-07_07:00:31.695361,0.3831417624521105,-0.36496350364962904,0.155478
2022-09-07_07:00:36.455303,0.4849660523763344,-0.24420024420024333,0.029196
2022-09-07_07:17:46.590522,0.3731343283582156,0.0,0.142657
2022-09-07_14:45:03.159129,0.38610038610038533,0.0,0.406907
2022-09-07_14:46:44.841717,0.3831417624521105,0.0,0.02096
2022-09-07_14:53:05.988192,0.4840271055179146,0,0
2022-09-07_14:58:02.866163,0.3853564547206201,0.0,0.301943
2022-09-09_07:00:09.143939,0.35087719298245723,-0.4739336492890933,0.005957
2022-09-09_07:00:46.160916,0.34602076124568004,0.0,0.000475
2022-09-09_07:00:53.879351,0.3481288076588429,0.11848341232227888,0.199326
2022-09-09_07:02:07.822974,0.4366812227074135,0.11820330969267712,0.041545
2022-09-09_07:02:35.005792,0.34602076124568004,0.2358490566037652,0.43041
2022-09-09_07:02:57.142159,0.3415883859948732,0.11695906432749315,0.024514
2022-09-09_07:03:20.249653,0.339558573853993,0.0,0.385221
2022-09-09_07:06:00.521214,0.33812341504648735,-0.11695906432749315,0.088009
2022-09-09_07:06:44.116699,0.3319502074688785,-0.11600928074246841,0.111085
2022-09-12_07:00:00.166374,0.5251312828207011,-0.20920502092049986,0.315924
2022-09-12_07:00:02.796267,0.45045045045044585,0.6276150627614996,0.313597
2022-09-12_07:09:07.739151,0.3779289493575311,0.10373443983402453,0.23784
2022-09-12_07:10:23.035060,0.30864197530864335,-0.20986358866736943,0.031506
2022-09-12_07:10:42.437143,0.45731707317073766,0.2089864158829613,0.48296
2022-09-12_07:11:27.489925,0.3028009084027339,0.10449320794148065,0.104166
2022-09-12_07:12:24.682216,0.3044140030441511,0.0,0.075838
2022-09-12_07:16:12.523579,0.3940110323088941,0.0,0.336963
2022-09-12_07:16:14.439184,0.3144654088050425,-0.650054171180936,0.357135
2022-09-13_07:01:07.245717,0.31897926634769647,0.10183299389001643,0.44112
2022-09-14_07:00:00.251279,0.470366886171214,-1.5531660692950977,0.239507
2022-09-14_07:00:04.046350,0.3780718336483968,-0.23866348448686736,0.041013
2022-09-14_07:00:04.653336,0.37771482530688516,-0.9603841536614643,0.055481
2022-09-14_07:00:04.858622,0.3780718336483968,-0.7202881152460927,0.053833
2022-09-14_07:00:05.200579,0.5639097744360999,-0.6009615384615419,0.265817
2022-09-14_07:00:06.403591,0.5649717514124353,-0.9638554216867545,0.108133
2022-09-14_07:00:20.589849,0.4739336492890933,0.0,0.475971
2022-09-14_07:00:24.146650,0.37914691943128354,0.0,0.038992
2022-09-14_07:00:25.274987,0.37914691943128354,-0.12004801920768582,0.133279
2022-09-15_07:00:14.248077,0.4106776180698102,0.7751937984496138,0.36059
2022-09-15_07:00:14.727463,0.4106776180698102,-0.7751937984496138,0.030308
2022-09-15_07:01:24.517193,0.3039513677811634,0.0,0.147817
2022-09-15_07:04:45.093351,0.3015075376884502,0.0,0.16355
2022-09-15_07:05:31.082471,0.3024193548387011,0,0
2022-09-15_07:06:27.112718,0.3976143141153132,0,0
2022-09-15_07:06:34.085115,0.3976143141153132,0.0,0.25922
2022-09-15_07:50:18.570006,0.5154639175257714,0.0,0.315265
2022-09-15_07:52:26.934305,0.31282586027112647,0,0
2022-09-15_07:56:37.395060,0.5268703898840821,0.0,0.004037
2022-09-15_07:56:37.397701,0.8403361344537785,0.0,0.001396
2022-09-15_07:56:37.398330,0.7291666666666696,0.0,0.000767
2022-09-15_07:56:37.399978,1.2552301255230214,0.0,0.030367
2022-09-15_07:56:37.627050,0.31479538300105414,0.0,0.497151
2022-09-15_08:28:08.060014,0.32573289902280145,-0.1394700139470073,0.145981
2022-09-16_07:00:01.612156,0.3516998827667095,-1.4858841010401136,0.060101
2022-09-16_07:00:11.486272,0.47058823529411153,-0.5961251862891315,0.026419
2022-09-16_07:00:11.852851,1.7857142857142794,0.0,0.227943
2022-09-16_07:00:14.592077,0.5988023952095745,0.0,0.183406
2022-09-16_07:02:07.332986,0.35842293906809264,0.14836795252226587,0.186024
2022-09-16_07:03:53.579913,0.35502958579882726,0.14662756598240456,0.220059
2022-09-16_07:04:17.493955,0.35419126328217754,0.0,0.000572
2022-09-16_07:05:36.848686,0.35211267605634866,0.0,0.308963
2022-09-16_07:05:48.650762,0.4700352526439522,0.14619883040936088,0.176868
2022-09-16_07:05:52.834723,0.4678362573099504,-0.2936857562408246,0.154943
2022-09-16_07:06:01.543918,0.46511627906977715,0.14662756598240456,0.155536
2022-09-16_07:06:01.761964,0.34883720930232176,0.14662756598240456,0.24474
2022-09-16_07:57:06.869164,0.3389830508474523,0.0,0.230702
2022-09-16_10:41:46.747149,0.33185840707965486,0,0
2022-09-16_12:06:17.043668,0.34843205574912606,0.0,0.000318
2022-09-16_12:06:31.189227,0.34802784222738303,0,0
2022-09-16_12:06:43.769974,0.34924330616996624,0.0,0.232618
2022-09-16_14:57:51.352114,0.34129692832765013,0.13642564802183177,0.299497
2022-09-19_07:00:02.880753,0.34802784222738303,0.13586956521738358,0.125403
2022-09-19_07:00:11.323298,0.4618937644341736,0.0,0.015867
2022-09-19_07:00:11.366741,0.34602076124568004,0,0
2022-09-19_07:00:37.425393,0.3456221198156584,0.0,0.308915
2022-09-19_07:01:13.228037,0.34403669724769603,-0.13531799729364913,0.092587
2022-09-19_07:04:55.450066,0.34602076124568004,0.0,0.108472
2022-09-19_07:13:25.468593,0.46511627906977715,0,0
2022-09-20_07:00:01.938048,0.3731343283582156,-0.42613636363635354,0.117867
2022-09-20_07:02:34.299854,0.37406483790523026,-0.14184397163119478,0.034418
2022-09-20_11:57:49.577279,0.36014405762305746,0.0,0.168044
2022-09-21_07:00:01.803034,0.36452004860267895,0.4243281471004279,0.174889
2022-09-21_07:00:02.236887,0.36452004860267895,-0.42313117066290484,0.247552
2022-09-22_13:35:35.276675,0.3676470588235281,0.0,0.289704
2022-10-04_07:06:19.442118,0.359281437125758,0.12562814070351536,0.137053
2022-10-06_07:00:05.077369,0.363636363636366,-0.24999999999999467,0.283248
2022-10-12_14:59:49.878961,0.36496350364962904,0,0
2022-10-18_07:00:10.309592,0.40404040404040664,-0.48309178743961567,0.236752
2022-10-18_07:00:51.882941,0.30090270812437314,0.09699321047527132,0.097038
2022-10-19_11:02:01.849808,0.31023784901758056,0.10460251046024993,0.21837
2022-10-19_14:00:30.178391,0.30800821355236874,0.0,0.000494
2022-10-20_07:00:00.538099,0.3015075376884502,0.7246376811594235,0.366834
2022-10-20_07:00:02.311708,0.6012024048096087,-0.5181347150259086,0.056634
2022-10-20_07:00:02.356935,0.6012024048096087,-0.5181347150259086,0.011407
2022-10-20_07:00:16.433440,0.3024193548387011,-0.41536863966771254,0.235278
2022-10-28_09:27:22.120439,0.33482142857141906,0.11248593925758943,0.353215
2022-10-28_09:27:22.473015,0.33482142857141906,0.0,0.000639
2022-10-28_09:27:36.478628,0.33296337402886067,0,0
2022-10-31_07:07:43.954808,0.4474272930648837,0.11261261261261701,0.330527
2022-11-02_07:00:03.576805,0.32292787944026013,-0.21668472372697867,0.200117
2022-11-11_07:00:12.164945,0.41407867494824835,-0.1966568338249708,0.007973
2022-11-16_07:00:18.269964,0.30832476875641834,-0.27932960893854997,0.165355
2022-11-16_07:00:34.775364,0.5144032921810648,-0.18691588785046953,0.205728
2022-11-16_07:10:50.384354,0.4098360655737654,0.0,0.120033
2022-11-17_07:15:25.850086,0.31250000000000444,0.093545369504211,0.313318
2022-12-13_07:00:04.013631,0.6233303650934996,0.2577319587628857,0.267019
2022-12-14_14:56:47.338305,0.36199095022624306,0,0
2022-12-14_14:56:48.347558,0.3616636528029016,0,0
2022-12-14_14:59:03.934227,0.3568242640499486,0,0
2022-12-15_07:00:12.063294,0.3478260869565153,0.4310344827586299,0.400916
2022-12-15_07:00:38.923511,0.5235602094240788,0.0,0.079989
2022-12-15_07:00:42.700945,0.3481288076588429,0,0
2022-12-15_08:30:24.069970,0.33222591362125353,0.0,0.006345
2022-12-15_08:30:24.074350,0.3319502074688785,0.0,0.001965
2022-12-16_07:00:00.169097,0.32493907392363575,0.0,0.439782
2022-12-19_07:58:45.567568,0.30511060259343914,0.0,0.000912
2022-12-20_07:00:09.120357,0.6686478454680511,-0.47505938242280443,0.249205
2022-12-20_07:04:29.300607,0.30511060259343914,0.16051364365972098,0.20269
2022-12-20_07:21:32.041878,0.302571860816947,0.0,0.047226
2022-12-20_07:22:06.353341,0.3030303030302939,0.0,0.153456
2022-12-20_07:22:13.879396,0.3039513677811634,0.0,0.001726
2023-01-05_11:09:44.740233,0.32180209171359664,0.0,0.0017
2023-01-05_11:09:44.740859,0.3215434083601254,0.0,0.001074
2023-01-05_14:05:18.433170,0.339558573853993,0.0,0.037941
2023-01-05_14:05:53.797448,0.4269854824936026,-0.09433962264151496,0.107189
2023-01-06_07:00:00.206605,0.35149384885764245,-0.09478672985780978,0.418766
2023-01-06_07:58:52.854773,0.35335689045936647,-0.09699321047527132,0.045118
2023-01-06_07:59:43.884550,0.3530450132391838,0.0,0.001839
2023-01-06_08:16:28.684756,0.34662045060658286,0,0
2023-01-06_13:19:05.587256,0.3355704697986628,0,0
2023-01-06_13:19:07.199752,0.3355704697986628,0.0,0.000366
2023-01-06_13:19:07.220553,0.419111483654655,0.0,0.022729
2023-01-06_13:19:07.224022,0.3350083752093891,0.0,0.01926
2023-01-06_13:19:23.640812,0.419111483654655,0.0,0.00139
2023-01-09_07:00:21.393943,0.4901960784313708,0.2754820936639035,0.463204
2023-01-10_07:00:03.632182,0.3454231433505983,0.0,0.028874
2023-01-10_12:07:59.107268,0.4314063848144922,0.1996007984031989,0.058628
2023-01-11_07:53:18.685184,0.3597122302158251,0.0,0.001423
2023-01-11_07:53:18.686317,0.4492362982928988,0.0,0.00029
2023-01-11_07:53:53.827349,0.4496402877697925,0.0,0.001596
2023-01-11_07:56:12.564238,0.4484304932735439,0,0
2023-01-12_14:25:44.544710,0.6517690875232685,-0.33670033670034627,0.059594
2023-01-16_07:42:16.760121,0.35906642728904536,0.0,0.000785
2023-01-20_14:49:07.549931,0.32467532467532756,0.09842519685039353,0.013743
2023-01-20_14:49:07.550542,0.3236245954692629,0.09842519685039353,0.013132
2023-01-20_14:49:07.553865,0.4862236628849326,0.09842519685039353,0.009809
2023-01-23_07:01:30.165780,0.3187250996016022,0.0,0.001673
2023-01-24_07:00:02.495597,0.3281378178835004,0.1956947162426559,0.387738
2023-01-30_07:00:01.457122,0.36832412523020164,-0.3300330033003229,0.087538
2023-02-02_07:07:09.997313,0.40000000000000036,0.11764705882353343,0.064776
2023-02-02_08:33:31.548027,0.39254170755642637,-0.11641443538998875,0.001262
2023-02-02_08:33:44.587850,0.39215686274509665,0.0,0.00162
2023-02-02_14:34:05.836870,0.41536863966771254,0.0,0.001642
2023-02-02_14:34:18.809589,0.4145077720207224,0,0
2023-02-03_07:08:19.811518,0.3039513677811634,0.0,0.257462
2023-02-06_07:00:05.037800,0.7766990291262044,0.8018327605956443,0.356725
2023-02-06_07:00:06.130778,0.7766990291262044,0.8000000000000007,0.089751
2023-02-06_07:00:06.796522,0.7766990291262044,0.0,0.00652
2023-02-06_07:00:44.732452,0.390625,0,0
2023-02-06_07:00:51.840615,0.5853658536585371,0,0
2023-02-06_07:05:09.520482,0.38572806171648377,0.11210762331839152,0.041481
2023-02-06_08:27:58.393771,0.5899705014749346,0,0
2023-02-06_09:35:02.150291,0.390625,0,0
2023-02-06_09:40:56.506252,0.4784688995215225,0,0
2023-02-06_10:55:55.211482,0.3937007874015741,0.0,0.431937
2023-02-06_10:59:08.500646,0.3933136676499416,0,0
2023-02-06_11:25:01.441009,0.3917727717923647,0,0
2023-02-06_11:33:58.487423,0.49652432969216065,0,0
2023-02-06_11:45:20.205031,0.5025125628140614,0,0
2023-02-06_12:19:03.858986,0.3984063745019917,0,0
2023-02-06_12:36:54.223534,0.3988035892322994,0,0
2023-02-06_12:40:02.313769,0.6930693069306937,0,0
2023-02-06_12:40:06.365033,0.39292730844793233,0,0
2023-02-06_12:57:04.234513,0.5847953216374213,0,0
2023-02-06_12:57:34.046419,0.4868549172346581,0,0
2023-02-06_12:59:09.577570,0.390625,0,0
2023-02-06_12:59:16.544585,0.4859086491739495,0,0
2023-02-06_13:00:09.048016,0.3883495145631022,0,0
2023-02-06_13:25:26.235860,0.3842459173871271,0,0
2023-02-06_14:08:51.143665,0.3898635477582957,0.0,0.497456
2023-02-07_07:03:40.201337,0.3898635477582957,0,0
2023-02-07_07:17:27.729970,0.3960396039603964,0,0
2023-02-07_09:44:22.045506,0.30425963488844854,0,0
2023-02-07_09:45:02.179091,0.30425963488844854,0,0
2023-02-07_09:45:02.701668,0.3039513677811634,0.0,9.2e-05
2023-02-07_10:34:18.637871,0.30864197530864335,-0.2430133657351119,0.004076
2023-02-07_11:03:25.801889,0.3070624360286489,0,0
2023-02-07_12:02:05.689808,0.42283298097252064,0,0
2023-02-07_12:06:35.113106,0.31512605042016695,0.12315270935960854,0.067966
2023-02-07_12:15:18.904308,0.41753653444676075,0.0,0.000706
2023-02-07_12:15:39.631431,0.31282586027112647,0.0,0.498689
2023-02-07_13:51:30.091744,0.3070624360286489,0,0
2023-02-08_07:08:45.152784,0.42964554242750363,0,0
2023-02-08_07:08:45.215617,0.32188841201716833,0,0
2023-02-15_07:00:02.245886,0.5825242718446644,0.2331002331002363,0.294221
2023-02-15_07:00:08.007694,0.38797284190106307,0.6984866123399325,0.278805
2023-02-15_07:00:16.072253,0.4854368932038833,0.0,0.467015
2023-02-15_07:00:16.171046,0.6802721088435382,0.0,0.368222
2023-02-15_07:00:16.753797,0.8763388510223846,0.11494252873562871,0.104904
2023-02-15_07:00:19.086367,0.3933136676499416,-0.11494252873562871,0.1137
2023-02-15_07:00:21.505910,0.7843137254901933,0.22988505747125743,0.132302
2023-02-15_07:00:22.782081,0.6856023506366382,0.22988505747125743,0.450002
2023-02-15_07:00:24.670425,1.179941002949847,0.11494252873562871,0.304482
2023-02-15_07:00:25.895510,0.5830903790087438,0.3452243958573131,0.353647
2023-02-15_07:00:28.569299,0.4892367906066619,0.34802784222738303,0.171504
2023-02-15_07:00:29.092847,1.0763209393346296,0.11560693641619046,0.147891
2023-02-15_07:00:32.104896,2.182539682539675,-0.5813953488372103,0.128456
2023-02-15_07:00:38.114939,0.49261083743843415,0.4618937644341736,0.481796
2023-02-15_07:00:40.438581,0.39525691699604515,-0.34642032332563577,0.118546
2023-02-15_07:00:45.110687,0.5905511811023612,0.11560693641619046,0.063521
2023-02-15_07:00:57.728522,0.5911330049261032,-0.465657741559955,0.008736
2023-02-15_07:02:06.344927,0.3940886699507429,0.2331002331002363,0.336614
2023-02-15_07:03:44.090929,0.391389432485334,0,0
2023-02-15_07:04:29.678332,0.3898635477582957,0.0,0.003711
2023-02-15_07:04:46.793454,0.5859375,0.0,0.033376
2023-02-15_07:10:02.444445,0.3853564547206201,0.0,0.127408
2023-02-15_07:10:28.752505,0.8687258687258614,0,0
2023-02-16_07:00:07.020465,0.35242290748898064,-0.5197505197505281,0.019355
2023-02-16_07:00:15.139920,0.6178287731685828,-0.4158004158004047,0.229656
2023-02-16_07:00:17.284141,0.35211267605634866,0.0,0.498139
2023-02-16_07:00:22.475337,0.5291005291005346,-0.10362694300518616,0.277824
2023-02-16_07:00:23.850453,0.35211267605634866,0.0,0.034601
2023-02-16_07:00:32.158145,0.44130626654899086,0,0
2023-02-16_07:00:34.889119,0.3527336860670305,0.0,0.28738
2023-02-16_07:07:44.317371,0.5366726296958779,-0.10449320794148065,0.111214
2023-02-16_07:09:00.411910,0.44642857142858094,0.42283298097252064,0.274028
2023-02-16_07:09:00.702341,0.3568242640499486,0.21097046413502962,0.25765
2023-02-16_07:10:00.317010,0.4492362982928988,-0.10615711252655036,0.142254
2023-02-16_07:10:05.666029,0.6300630063006407,-0.21276595744681437,0.129737
2023-02-16_07:13:48.612109,0.3539823008849474,0.10504201680672232,0.01477
2023-02-16_07:13:49.398913,0.35366931918656697,0,0
2023-02-16_07:14:21.842903,0.35460992907800915,0.42149631190726566,0.219402
2023-02-16_07:18:26.986501,0.3552397868561208,0.0,0.001294
2023-02-16_07:18:26.996613,0.3549245785270605,0,0
2023-02-16_07:22:36.880837,0.7111111111111068,0.0,0.363235
2023-02-16_07:24:14.886869,1.073345259391778,-0.21074815595363283,0.119262
2023-02-16_07:58:32.217882,0.3539823008849474,-0.10582010582009804,5.5e-05
2023-02-16_08:06:38.225199,0.36663611365719273,0,0
2023-02-16_08:10:06.181538,0.3656307129798808,0,0
2023-02-16_08:48:44.263536,0.36396724294813776,0,0
2023-02-16_09:15:09.662663,0.5424954792043302,0,0
2023-02-16_09:18:46.219390,0.3626473254759732,-0.10764262648008671,0.010678
2023-02-17_07:12:54.131277,0.36068530207393756,0.1094091903719896,0.02758
2023-02-17_07:13:03.455269,0.3603603603603567,0.10952902519167917,0.006131
2023-02-17_07:13:20.785733,0.3603603603603567,0,0
2023-02-17_07:13:23.560582,0.3603603603603567,0.0,0.004979
2023-02-17_07:13:27.350378,0.3603603603603567,0.0,0.009782
2023-02-17_07:14:21.946516,0.3610108303249149,0.0,0.006887
2023-02-22_11:32:52.141509,0.36832412523020164,0.0,0.00083
2023-02-28_07:09:00.842059,0.3490401396160525,0.0,0.142944
2023-03-03_12:25:15.426956,0.3481288076588429,-0.10235414534287557,0.012171
2023-03-13_07:00:00.970579,0.33921302578019397,-0.08424599831506896,0.032098
2023-03-20_07:03:13.225397,0.3438789546079679,0.0,0.054059
2023-03-28_07:05:08.655835,0.36603221083455484,0,0
2023-03-29_14:20:13.481813,0.37230081906181045,0.09960159362549792,0.262504
2023-03-29_14:20:13.602071,0.44642857142858094,0.09960159362549792,0.142246
2023-03-29_14:20:13.735560,0.37119524870081744,0.0,0.008757
2023-03-31_07:01:15.048613,0.4487658937920802,0,0
2023-03-31_14:59:10.783052,0.30983733539891034,0.10427528675704956,0.283824
2023-04-03_07:00:12.167266,0.3308519437551727,0.0,0.332374
2023-04-03_07:00:12.885858,0.3316749585406287,0,0
2023-04-03_07:01:03.512595,0.3308519437551727,0,0
2023-04-03_07:01:24.236264,0.4983388704318914,0.0,0.000464
2023-04-04_07:00:50.812242,0.5747126436781658,0.0,0.000636
2023-04-19_14:38:27.873344,0.47885075818037137,0.09310986964619072,0.308363
2023-04-19_14:39:17.474284,0.32000000000000917,0.0,0.147495
2023-05-03_07:00:24.338836,0.36832412523020164,0,0
2023-05-09_07:00:00.260370,0.4299226139294898,-0.3051881993896277,0.316599
2023-05-09_07:14:22.462904,0.3311258278145601,0.09950248756218638,0.105751
2023-05-09_09:01:28.607831,0.3236245954692629,0.09756097560975618,0.005324
2023-05-11_07:02:18.104966,0.30557677616500634,0.0,0.001145
2023-05-11_11:06:11.621993,0.36710719530101965,0.0,0.02034
2023-05-11_11:09:11.804948,0.433839479392617,0.0,0.000838
2023-05-11_11:09:20.040960,0.36127167630057855,0.08857395925598865,0.085885
2023-05-11_11:10:01.533376,0.3558718861210064,0.26269702276706663,0.445901
2023-05-11_11:10:02.594876,0.42735042735042583,-0.17497812773403787,0.368805
2023-05-11_11:10:49.373981,0.35790980672869566,0,0
2023-05-12_07:04:20.481507,0.3387533875338855,0.08264462809917106,0.099765
2023-05-12_14:42:37.428711,0.35161744022502717,0.0,0.037254
2023-05-23_07:27:20.893603,0.37914691943128354,-0.11173184357542443,0.081709
2023-05-29_07:00:00.316880,0.37523452157599557,-0.1079913606911509,0.255636
2023-05-30_07:22:30.605583,0.3445305770887197,0.0,0.188163
2023-05-30_07:23:49.771210,0.3436426116838476,0.0,0.089755
2023-05-31_07:00:34.104611,0.34843205574912606,0.0,0.248658
