timestamp,AKBNK.E_price_change,YKBNK.E_price_change,interval
2022-02-24_07:33:11.312582,0.4166666666666652,0.0,0.716639
2022-02-24_07:33:32.546033,0.6839945280437743,-0.2702702702702675,0.336509
2022-02-24_07:33:32.547633,0.4092769440654953,-0.2702702702702675,0.334909
2022-02-24_07:33:40.778223,0.4115226337448652,0.0,0.214714
2022-02-24_07:33:47.642370,0.4098360655737654,-0.2732240437158362,0.169256
2022-02-24_07:35:08.474280,0.5524861878453136,0.0,0.150019
2022-02-25_07:00:00.174362,0.42016806722688926,1.404494382022481,0.062084
2022-02-25_07:00:18.601869,0.4243281471004279,0.0,0.516598
2022-04-11_12:25:59.259418,0.34129692832765013,0.0,0.0
2022-04-29_07:36:42.566698,0.33444816053511683,0.0,0.185853
2022-05-12_07:00:02.598705,0.356718192627814,-0.43290043290042934,0.822451
2022-05-20_07:24:47.012389,0.3654080389768666,-0.45045045045044585,0.719018
2022-06-27_07:02:16.138043,0.35211267605634866,-0.21645021645022577,0.416587
2022-08-10_07:58:27.624086,0.31088082901553626,0.0,0.026545
2022-08-10_07:58:27.627451,0.31023784901758056,0.0,0.02318
2022-08-18_11:00:31.891434,0.7136485280999194,0.1680672268907557,0.882558
2022-08-18_11:00:34.578988,0.5371530886302489,0.3361344537815114,0.128916
2022-08-18_11:01:02.126802,0.35460992907800915,-0.3355704697986628,0.123592
2022-08-22_07:00:00.390609,0.7677543186180413,-0.5347593582887722,0.021182
2022-08-22_07:00:01.735654,0.8670520231213841,0.35650623885918886,0.596186
2022-08-26_07:45:49.546978,0.32102728731941976,0.14598540145984717,0.41221
2022-08-26_07:45:49.550220,0.3207698476343168,-0.14598540145984717,0.408968
2022-08-26_13:47:24.407589,0.31471282454760274,0.1394700139470073,0.670234
2022-08-26_14:34:01.116001,0.3215434083601254,-0.4237288135593209,0.359781
2022-08-26_14:35:40.344061,0.3297609233305909,-1.1730205278592365,0.020199
2022-08-26_14:36:43.394570,0.4125412541254203,-1.027900146842886,0.586318
2022-08-26_14:39:00.565777,0.32546786004881145,0.2881844380403509,0.521164
2022-08-29_07:05:15.454436,0.33057851239668423,-0.14184397163119478,0.001193
2022-09-06_08:17:40.986134,0.3455425017277136,-0.3821656050955413,0.142753
2022-09-06_08:46:04.346006,0.3429355281207025,0.25031289111390187,0.021223
2022-09-07_07:00:00.640243,0.32113037893384266,-0.4842615012106588,0.309662
2022-09-07_07:00:00.640614,0.3856041131105492,-0.4842615012106588,0.309291
2022-09-07_07:00:06.954551,0.3207184092366866,-0.363196125907983,0.561278
2022-09-07_07:00:16.580590,0.322997416020665,-0.36452004860267895,0.014062
2022-09-07_07:00:47.957086,0.3295978905734964,-0.6157635467980205,0.054851
2022-09-07_07:00:51.515206,0.33178500331785266,0.36809815950920033,0.082254
2022-09-07_07:55:06.149060,0.39344262295082366,0.12360939431397266,0.065719
2022-09-07_14:47:10.470088,0.31867431485022024,-0.12578616352201255,0.368884
2022-09-07_14:49:54.857053,0.319284802043418,-0.12594458438286438,0.341055
2022-09-12_07:00:00.191257,0.3026634382566673,1.2631578947368327,0.918607
2022-09-12_07:00:07.584557,0.5418422636965792,1.0438413361169019,0.240811
2022-09-12_07:00:07.982897,0.30030030030030463,1.0438413361169019,0.842471
2022-09-12_07:00:15.778657,0.3012048192771122,-1.0427528675703845,0.035269
2022-09-12_07:04:35.186761,0.35440047253396667,-0.10256410256410664,0.153773
2022-09-12_07:05:23.723823,0.35460992907800915,0.0,0.000866
2022-09-12_07:11:10.505450,0.30284675953966556,-0.20876826722338038,0.002402
2022-09-12_07:18:03.461438,0.6785934608266597,0.3232758620689724,0.592051
2022-09-13_07:00:03.188065,0.3325942350332678,0.40816326530612734,0.225317
2022-09-13_07:10:13.431343,0.5178365937859697,-0.3112033195020736,0.001466
2022-09-13_07:10:25.521606,0.34403669724769603,0.20682523267838704,0.359845
2022-09-13_07:21:34.347920,0.4899292324441973,0.19900497512437276,0.909949
2022-09-13_09:38:03.053980,0.33277870216306127,0.2134471718249653,0.347538
2022-09-13_09:38:09.684528,0.4977876106194712,-0.32017075773747017,0.026854
2022-09-13_09:38:26.829829,0.5449591280654031,0.3177966101694851,0.215208
2022-09-13_09:38:26.830188,0.3252032520325132,0.3177966101694851,0.214849
2022-09-13_09:38:52.488361,0.7559395248380119,-0.42105263157894424,0.005611
2022-09-13_09:38:52.491122,0.6966773847802754,-0.42105263157894424,0.00285
2022-09-13_09:38:52.491988,2.4271844660194164,-0.42105263157894424,0.001984
2022-09-13_09:39:53.767475,0.42964554242750363,-0.42238648363253084,0.597405
2022-09-13_09:43:29.157540,0.37573805689747886,0.31746031746031633,0.930167
2022-09-13_10:07:35.606866,0.3945885005637084,0.0,0.0
2022-09-13_10:07:54.333988,0.3325942350332678,0.0,0.0
2022-09-13_10:18:12.411371,0.331308669243513,0.0,0.0
2022-09-13_10:20:20.819207,0.3325942350332678,0.0,0.0
2022-09-13_10:25:31.745654,0.33651149747615516,-0.21762785636560977,0.293196
2022-09-13_10:36:32.008691,0.37573805689747886,0.20876826722338038,0.397206
2022-09-13_13:01:45.335543,0.44893378226711356,0.21905805038335835,0.763977
2022-09-13_13:02:23.759595,0.3950338600451575,-0.6659267480577213,0.08896
2022-09-13_13:03:22.260631,0.39886039886039004,0.33370411568409697,0.028336
2022-09-13_14:17:21.319469,0.46136101499423265,-0.10964912280702066,0.000724
2022-09-13_14:37:45.051106,0.35842293906809264,0.0,0.0
2022-09-13_14:37:45.072995,0.657108721624855,0.0,0.0
2022-09-13_14:37:45.223703,0.30066145520144527,0.0,0.0
2022-09-13_14:37:50.366422,0.3597122302158251,0.0,0.0
2022-09-13_14:37:57.592222,0.3024803387779773,0.0,0.0
2022-09-13_14:38:01.700546,0.3629764065335772,0.0,0.0
2022-09-13_14:38:19.959675,0.30211480362538623,0.0,0.0
2022-09-14_07:00:03.658136,0.32133676092545027,-1.8072289156626509,0.113423
2022-09-14_07:18:21.621478,0.3311258278145601,0.0,0.0
2022-09-14_07:18:47.238482,0.5256241787122251,0.6195786864931829,0.476033
2022-09-14_07:18:48.213178,0.588235294117645,0.4950495049504955,0.501337
2022-09-14_07:46:28.437176,0.34602076124568004,0.0,0.074528
2022-09-14_11:09:03.263596,0.3436426116838476,0.12594458438286438,0.156309
2022-09-15_07:00:10.086324,0.3501400560224077,-1.1627906976744207,0.92175
2022-09-15_07:12:41.081218,0.3434065934065922,0.12499999999999734,0.037426
2022-09-16_07:00:02.873505,0.33444816053511683,1.7857142857142794,0.965981
2022-09-16_07:00:05.263274,0.5029337803855727,-1.1904761904761862,0.173734
2022-09-16_07:00:18.879779,0.3358522250209939,-0.14836795252226587,0.382229
2022-09-16_07:01:14.978706,0.8403361344537785,-0.3034901365705611,0.080382
2022-09-16_07:01:16.225551,0.3352891869237151,0.3034901365705611,0.784576
2022-09-16_07:01:59.001742,0.33277870216306127,0.4484304932735439,0.400347
2022-09-16_07:02:03.994223,0.4983388704318914,0.29761904761904656,0.799672
2022-09-16_07:02:09.739743,0.4966887417218624,-0.29673590504450953,0.276631
2022-09-16_07:05:55.395795,0.7413509060955503,-0.2936857562408246,0.011778
2022-09-16_07:07:22.912714,0.33222591362125353,-0.2936857562408246,0.077698
2022-09-16_07:29:08.845843,0.4061738424045558,-0.2789400278939924,0.038447
2022-09-16_07:29:10.947730,0.4862236628849326,-0.41899441340782495,0.77089
2022-09-16_07:29:16.286556,0.4071661237784907,-0.42075736325386526,0.311339
2022-09-16_07:29:17.342919,0.8130081300812941,-0.42075736325386526,0.241752
2022-09-16_07:30:09.239989,0.32414910858995505,-0.2808988764045006,0.000405
2022-09-16_07:30:56.914063,0.49059689288635244,-0.14184397163119478,0.201309
2022-09-16_07:32:08.495396,0.3278688524590123,0.14124293785311437,0.971271
2022-09-16_07:41:58.137125,0.3278688524590123,-0.278551532033422,0.204026
2022-09-16_07:43:48.117740,0.40849673202614234,0.0,0.162333
2022-09-16_07:43:48.118449,0.40816326530612734,0.0,0.161624
2022-09-16_07:43:50.592397,0.40816326530612734,0.139275766016711,0.56696
2022-09-16_07:46:38.511883,0.32626427406199365,0.0,0.000824
2022-09-16_07:46:52.116870,0.32599837000815146,0.0,0.817154
2022-09-16_11:06:14.493679,0.32388663967610754,0.0,0.0024
2022-09-19_07:00:00.169189,0.3273322422258529,-0.5449591280654031,0.096466
2022-09-19_07:00:00.951526,0.40950040950040734,-0.5449591280654031,0.314129
2022-09-19_07:00:01.252120,0.3276003276003303,-0.5449591280654031,0.013535
2022-09-19_07:00:03.380848,0.32679738562091387,0.40760869565217295,0.313101
2022-09-19_07:00:07.904601,0.3265306122449019,0.27137042062415073,0.54509
2022-09-19_07:00:21.777796,0.5728314238952592,0.0,0.868265
2022-09-19_07:00:22.541251,0.3273322422258529,-0.27137042062415073,0.10481
2022-09-19_07:00:23.675309,0.5728314238952592,-0.27137042062415073,0.970752
2022-09-19_07:00:24.554000,0.5728314238952592,-0.27137042062415073,0.092061
2022-09-19_07:00:25.079695,0.654664484451728,-0.13568521031208647,0.039986
2022-09-19_07:00:34.193813,0.4893964110929794,0.27173913043478937,0.649421
2022-09-20_07:00:00.095637,0.7880910683012221,1.0000000000000009,0.833292
2022-09-20_07:00:01.208260,0.34572169403630504,0.8547008547008517,0.348708
2022-09-20_07:00:01.347718,0.34632034632033903,0.8547008547008517,0.20925
2022-09-20_07:00:02.570124,0.5176876617773996,0.8547008547008517,0.986844
2022-09-20_07:00:59.178457,0.3493449781659441,0.14204545454545858,0.841531
2022-09-20_09:01:44.477024,0.3530450132391838,0.29197080291971655,0.101742
2022-09-22_07:00:03.751565,0.34482758620688614,0.28612303290413976,0.744083
2022-09-22_07:00:10.026988,0.3454231433505983,0.28612303290413976,0.549764
2022-09-23_07:00:04.722327,0.3451251078516071,0.2801120448179262,0.867674
2022-09-26_14:26:07.787720,0.35842293906809264,0.14598540145984717,0.117227
2022-09-26_14:26:32.443225,0.3571428571428559,-0.2928257686676483,0.52972
2022-10-04_07:00:00.140036,0.5468749999999911,1.1180124223602483,0.930282
2022-10-04_07:00:00.713392,0.391236306729259,-0.867410161090465,0.356926
2022-10-04_07:00:01.525236,0.31250000000000444,-0.867410161090465,0.005479
2022-10-04_07:00:01.626962,0.31250000000000444,-0.867410161090465,0.040874
2022-10-04_07:00:02.196490,0.390625,0.991325898389106,0.521828
2022-10-04_07:00:02.242417,0.31225604996096834,0.991325898389106,0.475901
2022-10-04_07:00:28.640553,0.31372549019608176,-0.12391573729864103,0.047175
2022-10-04_07:00:29.141705,0.46874999999999556,-0.4975124378109541,0.011444
2022-10-04_07:00:41.264712,0.31347962382444194,-0.4987531172069737,0.145884
2022-10-17_08:49:44.750081,0.33921302578019397,-0.21119324181626542,0.980035
2022-10-18_07:00:00.549211,0.31565656565657463,0.8746355685131268,0.246755
2022-10-18_07:00:10.597927,0.37878787878788955,-0.6776379477250627,0.007032
2022-10-18_07:12:39.140267,0.3209242618742003,0.09910802775023875,0.449727
2022-10-20_07:00:00.605679,0.4481434058898781,-0.8290155440414448,0.299254
2022-11-16_07:07:20.247629,0.3109452736318463,0.09380863039398779,0.587391
2022-11-18_08:32:38.170959,0.3694581280788256,0.0,0.005991
2022-11-18_08:32:38.175297,0.3076923076922977,0.09165902841430373,0.998729
2022-12-07_14:24:15.370371,0.3190810465858229,-0.09372071227742307,0.116162
2022-12-14_14:55:34.157362,0.3525264394829586,0.0,0.0
2022-12-14_14:59:09.724333,0.5232558139534937,0.0,0.0
2022-12-14_14:59:32.193539,0.34822983168891763,0.0,0.0
2022-12-14_14:59:32.876596,0.34822983168891763,0.0,0.0
2022-12-15_07:00:00.464465,0.33783783783782884,0.8695652173912993,0.440495
2022-12-19_07:00:02.747796,0.420831141504463,-0.5852842809364489,0.226405
2022-12-19_07:00:26.857190,0.5208333333333259,0.2491694352159568,0.094298
2022-12-20_07:00:04.442969,0.5893909626718985,-0.7125890736342066,0.121951
2022-12-20_07:01:48.094969,0.3984063745019917,-0.24291497975708065,0.042207
2022-12-20_07:05:22.579343,0.30211480362538623,-0.24330900243310083,0.083221
2023-01-02_07:00:16.820221,0.3039513677811634,-0.25146689019279744,0.022075
2023-01-05_14:03:34.098350,0.48309178743961567,-0.187090739008422,0.021168
2023-01-09_13:41:23.292098,0.33222591362125353,0.19627085377822429,0.164935
2023-01-09_13:41:23.295248,0.4432132963988922,0.09803921568627416,0.161785
2023-01-10_12:07:58.950363,0.4474272930648837,0.40000000000000036,0.215533
2023-01-11_07:00:02.772438,0.7593457943925186,-0.520291363163361,0.115585
2023-01-12_10:40:31.818179,0.4469987228607808,0.11806375442739991,0.033242
2023-01-12_10:40:36.251172,0.6377551020408267,0.0,0.163478
2023-01-12_10:40:40.512530,0.8269720101781175,0.0,0.137218
2023-01-12_10:40:44.713227,0.8264462809917328,-0.1179245283018826,0.001237
2023-01-12_10:41:36.155281,0.8264462809917328,0.11778563015312216,0.805919
2023-01-12_10:41:47.679748,0.381436745073116,0.2358490566037652,0.50827
2023-01-12_10:41:53.503236,0.5089058524172962,0.11778563015312216,0.841889
2023-01-12_10:42:21.572828,0.3809523809523707,-0.11764705882353343,0.019221
2023-01-12_10:42:36.732720,0.3162555344718543,-0.1179245283018826,0.000661
2023-01-12_13:26:01.049513,0.6101281269066394,0.11210762331839152,0.034789
2023-01-12_13:26:27.531162,0.42630937880634434,0.11198208286673506,0.01247
2023-01-12_13:26:46.220761,0.3039513677811634,0.22371364653244186,0.294868
2023-01-12_13:33:57.762949,0.42630937880634434,-0.11261261261261701,0.008903
2023-01-12_14:25:44.475465,0.7874015748031482,-0.33670033670034627,0.128839
2023-01-12_14:25:44.476498,1.0895883777239712,-0.33670033670034627,0.127806
2023-01-13_07:00:03.693168,0.36429872495447047,0.3370786516853963,0.221385
2023-02-03_07:26:42.417658,0.32594524119948787,0.0,0.001129
2023-02-06_07:00:01.650203,0.3130870381966133,-2.1764032073310347,0.086743
2023-02-06_07:00:02.043066,0.314267756128217,-2.1764032073310347,0.049916
2023-02-06_07:00:02.087631,0.3759398496240518,-2.1764032073310347,0.005351
2023-02-06_07:00:02.730537,0.5025125628140614,1.0309278350515427,0.830482
2023-02-06_07:00:05.670535,0.43969849246230375,1.0309278350515427,0.549994
2023-02-06_07:00:17.604613,0.5667506297229119,0.5714285714285783,0.987744
2023-02-06_07:00:19.543320,0.37664783427495685,-1.2614678899082632,0.559242
2023-02-06_07:00:46.393369,0.37664783427495685,1.1428571428571344,0.097031
2023-02-06_07:17:52.483067,0.3654080389768666,0.0,0.3837
2023-02-06_07:19:10.675820,0.3039513677811634,0.11111111111110628,0.02449
2023-02-06_08:35:04.528849,0.31172069825435855,0.11235955056179137,0.030018
2023-02-06_08:57:58.189586,0.621504039776255,0.0,0.939418
2023-02-06_09:01:18.853348,0.30845157310301907,0.0,0.0
2023-02-06_09:42:35.880364,0.3058103975535076,0.0,0.23523
2023-02-06_10:07:13.019843,0.3111387678904842,0.0,0.816291
2023-02-06_10:09:47.110471,0.31152647975076775,0.11210762331839152,0.923529
2023-02-06_10:48:13.552358,0.6935687263556201,-0.11441647597254523,0.13157
2023-02-06_10:56:53.537103,0.3144654088050425,0.22909507445589838,0.575896
2023-02-06_11:04:16.927918,0.3146633102580232,0.0,0.0
2023-02-06_11:40:45.465199,0.38289725590299195,0.0,0.800505
2023-02-06_12:01:54.927774,0.6361323155216203,0.0,0.0
2023-02-06_12:50:22.601633,0.3821656050955413,0.0,0.404181
2023-02-06_12:53:17.284670,0.31746031746031633,0.0,0.0
2023-02-06_12:53:59.413758,0.4433185560481334,0.0,0.315854
2023-02-06_13:08:02.844324,0.4444444444444473,0.0,0.444816
2023-02-06_13:41:43.640996,0.5736137667303964,0.0,0.0
2023-02-06_14:28:41.204687,0.31486146095718315,0.0,0.492138
2023-02-06_14:43:22.411275,0.6773399014778247,0.0,0.0
2023-02-06_14:44:01.901746,0.5504587155963359,0.0,0.783159
2023-02-06_14:48:24.904022,0.4889975550122161,0.0,0.0
2023-02-06_14:58:20.677094,0.309981401115933,-0.11286681715576563,0.283961
2023-02-07_07:19:28.377835,0.319284802043418,0.0,0.0
2023-02-07_07:20:17.881572,0.3190810465858229,0.0,0.0
2023-02-07_08:33:33.253281,0.31948881789136685,-0.11737089201877549,0.006762
2023-02-07_10:02:53.086711,0.3287310979618763,-0.12091898428052694,0.980773
2023-02-07_10:37:50.764802,0.328947368421062,0.0,0.120788
2023-02-07_11:31:41.503240,0.4701141705842904,-0.24449877750611915,0.803738
2023-02-07_12:01:09.469213,0.47361299052774974,0.0,0.630129
2023-02-07_12:09:34.602893,0.3389830508474523,0.12300123001229846,0.358797
2023-02-07_13:01:47.970684,0.3313452617627499,0.12091898428052694,0.00722
2023-02-07_14:12:11.797904,0.33670033670034627,-0.12285012285011554,0.164081
2023-02-07_14:12:57.889138,0.5401755570560329,0.12300123001229846,0.742184
2023-02-08_07:07:06.267584,0.346981263011803,-0.24999999999999467,0.67801
2023-02-08_07:42:01.366088,0.7965242577842035,-0.8997429305912519,0.254673
2023-02-08_07:42:01.431965,0.5068790731354023,-0.8997429305912519,0.188796
2023-02-08_07:42:01.441074,0.7965242577842035,-0.8997429305912519,0.179687
2023-02-08_07:42:01.451306,0.7965242577842035,-0.8997429305912519,0.169455
2023-02-08_07:42:02.141059,0.3597122302158251,0.8997429305912519,0.627197
2023-02-15_07:00:03.855958,0.4487179487179471,0.6984866123399325,0.930609
2023-02-15_07:00:03.913339,0.5131494547786941,0.6984866123399325,0.873228
2023-02-15_07:00:05.906094,0.4481434058898781,-0.6984866123399325,0.115402
2023-02-15_07:00:08.530389,0.6410256410256387,0.8149010477299212,0.439968
2023-02-15_07:00:11.436439,0.38363171355497716,1.1641443538998875,0.389372
2023-02-15_07:00:16.070160,0.38363171355497716,0.11494252873562871,0.788541
2023-02-15_07:00:25.128396,0.4481434058898781,-0.8092485549132888,0.120761
2023-02-15_07:00:25.842136,0.6410256410256387,-1.1600928074245953,0.407021
2023-02-15_07:00:27.202734,0.4481434058898781,-1.1627906976744207,0.103642
2023-02-15_07:00:27.610188,0.4481434058898781,-1.1627906976744207,0.696188
2023-02-15_07:00:34.605767,0.4481434058898781,-0.694444444444442,0.772094
2023-02-15_07:01:03.141101,0.38585209003214604,0.46511627906977715,0.378727
2023-02-15_07:01:06.739094,0.32133676092545027,0.34883720930232176,0.833498
2023-02-15_07:01:09.706236,0.3215434083601254,0.34883720930232176,0.17808
2023-02-15_07:01:10.381733,0.3215434083601254,0.23228803716608404,0.502583
2023-02-15_07:02:09.473084,0.5154639175257714,0.34924330616996624,0.210951
2023-02-15_07:02:09.915264,0.5154639175257714,0.34924330616996624,0.768771
2023-02-15_07:02:12.054100,0.4507405022537103,0.23255813953488857,0.774301
2023-02-15_07:02:13.095976,0.3215434083601254,0.11627906976743319,0.584505
2023-02-15_07:02:15.337242,0.38610038610038533,0.23255813953488857,0.550623
2023-02-15_07:02:17.618309,0.5802707930367523,-0.34924330616996624,0.005879
2023-02-15_07:32:29.500812,0.31172069825435855,0.0,0.0
2023-02-16_07:01:09.904375,0.6399069226294296,0.4158004158004047,0.909978
2023-02-16_07:01:14.874323,0.4062681369704002,-0.10395010395010118,0.922541
2023-02-16_07:08:25.057336,0.3510825043885335,0.10526315789474161,0.412673
2023-02-16_07:09:05.005331,0.35211267605634866,0.31678986272438703,0.804582
2023-02-16_07:10:03.327345,0.3577817531305927,0.42553191489360653,0.12516
2023-02-16_07:10:04.466368,0.3573555687909513,-0.42553191489360653,0.01402
2023-02-16_08:04:54.852149,0.35906642728904536,-0.216216216216214,0.000351
2023-02-16_09:14:43.745058,0.30211480362538623,0.0,0.949492
2023-02-16_10:46:44.112368,0.3058103975535076,0.0,0.0
2023-02-17_07:00:14.721777,0.3785488958990557,0.5599104143336975,0.516337
2023-02-17_09:30:57.269219,0.30921459492887493,-0.10964912280702066,0.00208
2023-02-20_09:36:20.092671,0.3729024238657619,0.0,0.000676
2023-03-03_12:25:38.940524,0.35149384885764245,-0.10256410256410664,0.060101
2023-03-08_07:00:32.428969,0.3783783783783745,-0.09372071227742307,0.000423
2023-03-08_11:50:16.859344,0.32206119162641045,0.18604651162790198,0.162761
2023-03-08_11:50:33.720061,0.37533512064342744,0.18587360594795044,0.163472
2023-03-08_14:55:42.050889,0.4990019960079861,0.2566295979469668,0.139313
2023-03-08_14:56:39.772484,0.3976143141153132,-0.08532423208191808,0.022625
2023-03-09_07:17:00.035212,0.35842293906809264,0.2586206896551646,0.971311
2023-03-09_07:17:00.052760,0.40816326530612734,0.17226528854434875,0.953763
2023-03-13_11:24:49.012719,0.31695721077653616,0.08802816901407606,0.247824
2023-03-13_11:24:49.016093,0.4759386567953383,0.08802816901407606,0.24445
2023-03-13_11:24:49.022253,0.42283298097252064,0.08802816901407606,0.23829
2023-03-15_07:00:01.865721,0.32017075773747017,0.536193029490617,0.231484
2023-03-15_07:00:04.786622,0.32034169781098853,0.267857142857153,0.051955
2023-03-30_07:00:08.690027,0.3556609365737984,-0.29999999999998916,0.385621
2023-03-31_14:52:09.837696,0.41691483025609877,0.10351966873705098,0.873273
2023-04-03_13:28:24.360979,0.3012048192771122,0.0,0.344639
2023-04-13_07:00:00.511564,0.38043478260869623,0.2868068833651982,0.718082
2023-04-19_14:36:01.496849,0.42350449973531656,-0.3724394785847407,0.115343
2023-04-19_14:36:10.623356,0.31695721077653616,-0.09293680297397522,0.104066
2023-04-19_14:37:04.372948,0.4746835443038,0.09302325581395099,0.241161
2023-04-19_14:37:09.472187,0.31612223393044925,-0.18604651162790198,0.754771
2023-04-19_14:37:40.370601,0.31746031746031633,-0.2803738317757043,0.260777
2023-04-20_07:00:07.075971,0.3873824017708971,0.5830903790087438,0.558005
2023-04-27_07:00:00.324265,0.3548196333530429,0.8188331627430934,0.067712
2023-04-28_14:52:01.288439,0.7485963817841501,0.10626992561104665,0.705051
2023-05-03_07:00:22.539822,0.3154574132492094,0.31880977683316214,0.849943
2023-05-11_07:01:01.504407,0.35419126328217754,0.18921475875117721,0.853185
2023-05-11_11:09:19.650200,0.3350083752093891,0.08857395925598865,0.476645
2023-05-11_11:10:42.972596,0.44150110375276164,0.2636203866432263,0.157207
2023-05-11_11:13:54.179396,0.3273322422258529,0.08695652173913437,0.653217
2023-05-12_07:10:27.927159,0.5795574288725014,0.2523128679562614,0.736046
2023-05-12_07:10:27.930428,0.47368421052631504,0.2523128679562614,0.732777
2023-05-12_07:10:27.931231,0.36842105263157343,0.2523128679562614,0.731974
2023-05-12_07:26:17.890360,0.3112033195020736,0.0,0.783789
2023-05-12_07:28:37.970664,0.36439354502864063,-0.08361204013378476,0.000324
2023-05-12_07:28:40.249507,0.3640145605824152,0.08354218880535225,0.814636
2023-05-12_07:28:43.623608,0.31185031185030354,-0.08354218880535225,0.788316
2023-05-12_10:46:57.059351,0.36420395421437046,0.08305647840531893,0.541783
2023-05-12_13:45:31.254873,0.36175710594315014,-0.16849199663016012,0.19674
2023-05-12_14:12:31.322977,0.46391752577319423,0.0,0.357462
2023-05-12_14:19:31.351895,0.36269430051814044,0.17286084701815252,0.735275
2023-05-12_14:21:31.187711,0.3640145605824152,0.08695652173913437,0.454193
2023-05-12_14:22:31.340543,0.6227296315516329,0.08688097306690512,0.259497
2023-05-12_14:23:31.426507,0.46607975142414215,-0.17361111111111605,0.012697
2023-05-12_14:43:31.394616,0.4624871531346386,-0.08517887563883608,0.000672
2023-05-12_14:48:31.433584,0.4142931123770177,-0.08503401360544505,0.862743
2023-05-16_10:46:24.053482,0.4450095359186168,-0.10493179433368471,0.151072
2023-05-16_10:46:26.353963,0.3811944091486552,-0.10493179433368471,0.002557
2023-05-16_11:32:54.104027,0.3107520198881275,-0.10319917440659854,0.011874
2023-05-16_11:32:59.455747,0.3729024238657619,-0.10319917440659854,0.129572
2023-05-16_11:33:17.188209,0.31152647975076775,0.10341261633919352,0.207739
2023-05-18_08:21:02.944275,0.32113037893384266,0.10604453870626251,0.001627
2023-05-26_14:03:00.693796,0.3422313483915085,0.10845986984815426,0.023486
2023-05-26_14:03:00.695005,0.41011619958988277,0.10845986984815426,0.022277
2023-05-26_14:03:00.697074,0.6830601092896238,-0.10845986984815426,0.020208
2023-05-26_14:03:00.700565,1.2311901504787892,-0.10845986984815426,0.016717
2023-05-26_14:03:00.704450,1.9138755980861344,-0.10845986984815426,0.012832
2023-05-26_14:03:00.707776,3.283173734610134,-0.10845986984815426,0.009506
2023-05-26_14:03:00.711767,4.651162790697683,-0.10845986984815426,0.005515
2023-05-26_14:03:00.716234,0.4784688995215225,-0.10845986984815426,0.001048
2023-05-26_14:03:00.716620,6.1224489795918435,-0.10845986984815426,0.000662
2023-05-26_14:03:00.718114,0.5468215994531844,0.10845986984815426,0.136395
2023-05-26_14:03:00.719297,0.41011619958988277,0.10845986984815426,0.135212
2023-05-26_14:03:00.720733,7.518796992481214,0.10845986984815426,0.133776
2023-05-26_14:03:00.724877,7.372013651877141,0.10845986984815426,0.129632
2023-05-26_14:03:00.726547,0.3419972640218871,0.10845986984815426,0.127962
2023-05-26_14:03:00.728259,0.3419972640218871,0.10845986984815426,0.12625
2023-05-26_14:03:00.748133,0.34059945504087974,0.10845986984815426,0.106376
2023-05-30_07:00:01.519040,0.5787781350482302,-0.7179487179487243,0.041369
2023-05-30_07:00:01.579825,0.5787781350482302,-0.7179487179487243,0.980584
2023-05-30_07:00:01.580145,0.5141388174807249,-0.7179487179487243,0.980264
2023-05-30_07:00:02.804295,0.38610038610038533,0.8205128205128309,0.806476
2023-05-30_07:14:20.228537,0.31250000000000444,-0.09950248756218638,0.122848
2023-05-30_07:14:21.237919,0.4366812227074135,0.09950248756218638,0.13599
2023-05-31_07:00:01.744880,0.3076923076922977,-0.5899705014749346,0.093363
2023-05-31_14:22:49.555607,0.3729024238657619,0.09871668311944859,0.670259
