timestamp,KOZAA.E_price_change,KOZAL.E_price_change,interval
2023-01-06_07:00:22.919744,0.5959982971477151,-1.5610651974288237,0.18979
2023-01-06_07:20:15.779073,0.5134788189987249,0.314698259903734,0.417454
2023-01-06_07:52:59.517517,0.7005253940455258,0.0,0.0
2023-01-06_13:55:57.765473,1.6949152542372836,-0.1342732460557272,0.077271
2023-01-06_14:17:26.420169,0.5988023952095745,0.1353408898663533,0.021988
2023-01-06_14:44:16.867752,0.5958291956305928,0.0673627484001349,0.004248
2023-01-09_14:46:53.634103,0.8883248730964466,0.10172939979653517,0.131118
2023-01-09_14:46:55.098438,0.8030431107354241,0.11868429976262806,0.359157
2023-01-10_07:00:14.225218,0.7718696397941649,0.22108843537413936,0.126497
2023-01-10_07:00:51.924867,0.6050129645635227,0.18748934719619026,0.938207
2023-01-10_08:12:55.859268,1.1250540891388994,0.10281014393420662,0.102313
2023-01-10_12:14:40.718480,0.508044030482635,0.10197144799455327,0.075498
2023-01-11_07:22:15.811356,0.6289308176100628,-0.1457194899817882,0.433154
2023-01-11_07:40:19.487014,1.6289592760180938,0.05494505494505475,0.166259
2023-01-11_07:41:25.466150,1.3513513513513598,-0.3296703296703285,0.633962
2023-01-11_08:46:13.028128,0.5249343832020914,0.0,0.007998
2023-01-11_09:47:28.740911,0.5562687205819428,-0.07098491570540766,0.562578
2023-01-11_10:35:55.907376,0.6843455945252375,0.0888572951839306,0.029837
2023-01-11_11:44:53.908637,0.6666666666666599,0.18539117538005634,0.534669
2023-01-11_13:48:46.608695,1.6260162601626105,0.0,0.0
2023-01-12_07:00:16.926198,1.8867924528301883,-0.20703933747412417,0.51578
2023-01-12_07:00:49.921010,0.900495272399815,-0.26330637577580696,0.749841
2023-01-12_07:00:56.798900,0.9021199819575942,0.18789928598270667,0.993744
2023-01-12_07:01:35.557487,0.540784136998651,0.1872659176029856,0.636621
2023-01-12_10:41:29.938810,0.6427915518824712,-0.1771304861247769,0.325179
2023-01-12_14:25:29.764567,0.516573396470088,-0.09250693802034249,0.888166
2023-01-12_14:33:45.966216,0.7286755250750065,-0.11074197120708451,0.031156
2023-01-13_07:13:09.246286,0.8924776880578023,0.11206574523721091,0.381744
2023-01-13_07:24:55.931155,1.4352047277332192,-0.11189854531890031,0.020137
2023-01-13_07:25:30.343560,1.4333895446880351,-0.13042668157257076,0.001051
2023-01-13_07:30:12.344306,0.8403361344537785,-0.11227544910179521,0.543937
2023-01-13_07:56:46.270167,0.8445945945946054,-0.05630630630630851,0.000983
2023-01-13_08:00:29.720732,0.6321112515802696,0.07510326699211589,0.279615
2023-01-13_08:00:35.880634,0.631844987363106,0.056285178236392674,0.018738
2023-01-13_08:00:43.520697,0.5892255892255838,-0.037509377344346895,0.00085
2023-01-13_08:00:54.242634,0.5464480874316946,-0.037509377344346895,0.001869
2023-01-13_08:00:58.005086,0.5464480874316946,0.05626406601650924,0.059965
2023-01-13_08:01:04.788743,0.588235294117645,0.05626406601650924,0.504744
2023-01-13_08:01:15.469159,0.5459890802183898,-0.11248593925758943,0.141455
2023-01-13_08:01:19.478794,0.5879882402352044,0.11259148057796153,0.944152
2023-01-13_08:01:23.216943,0.5035669324380931,-0.07501875468867159,0.000602
2023-01-13_08:01:28.826842,0.5457598656591012,-0.0562535158447508,0.428525
2023-01-16_07:00:03.774140,0.7027697395618038,-0.3016591251885359,0.98701
2023-01-16_07:20:06.813053,0.6641760066417701,-0.11446012972147201,0.268744
2023-01-16_07:20:06.815126,0.6221484861053561,-0.11446012972147201,0.266671
2023-01-16_08:50:01.550561,0.5808325266214887,0.03565697985381533,0.017283
2023-01-19_07:00:10.226031,0.7142857142857117,0.533238535371483,0.850056
2023-01-24_07:52:22.993912,0.6751054852320637,0.13540961408260443,0.030238
2023-01-27_14:59:36.873136,0.7085916740478204,0.07189072609632419,0.955164
2023-02-02_13:48:16.640315,0.5586592178770999,-0.19091256204657459,0.003566
2023-02-06_07:00:19.951108,2.259414225941425,-0.8729388942773975,0.435911
2023-02-06_07:06:08.426098,0.5412156536219737,0.09633911368014392,0.957736
2023-02-06_07:06:12.548108,0.6250000000000089,0.11554015020218689,0.272931
2023-02-06_07:06:28.320477,0.6669445602334401,-0.19260400616332163,0.00147
2023-02-06_07:23:39.743409,0.7835051546391858,-0.07545746085644289,0.064781
2023-02-06_07:34:49.687171,0.6619776582540426,0.0,0.057996
2023-02-06_08:10:14.591081,0.5706760316066761,0.0,0.468641
2023-02-06_08:19:16.410061,0.5161290322580614,0.0,0.0
2023-02-06_08:19:24.667692,0.5161290322580614,0.0,0.0
2023-02-06_08:26:43.183954,0.8214440121054878,0.0,0.0
2023-02-06_09:09:58.294527,0.5492184199408445,0.0,0.480794
2023-02-06_13:35:27.673797,0.7798960138648114,0.0,0.0
2023-02-06_14:08:49.740327,0.8406893652795233,0.0,0.258709
2023-02-07_07:00:00.596224,0.6224066390041472,-0.4561870366850407,0.01934
2023-02-07_07:01:05.192747,0.7188160676532718,-0.07720517274656391,0.479217
2023-02-07_07:37:45.112930,0.5170185264971927,-0.137174211248281,0.00599
2023-02-07_10:37:59.522856,0.5800981704596087,0.07900454276121849,0.790447
2023-02-07_12:15:29.414857,0.59306569343065,-0.10078613182826768,0.118207
2023-02-07_12:33:43.232974,0.5027422303473417,0.0,0.779168
2023-02-07_13:05:32.023618,0.6331976481230184,0.1387787470261692,0.116783
2023-02-15_07:00:00.437738,0.754549489569456,2.594810379241519,0.812852
2023-02-15_07:00:14.417137,0.9892473118279677,0.9803921568627416,0.097508
2023-02-15_07:00:21.611189,2.9798422436459138,-2.316831683168319,0.129435
2023-02-15_07:00:25.589136,1.13885238720981,0.9803921568627416,0.411892
2023-02-15_07:00:31.180361,0.5106382978723456,-1.400670743736443,0.371725
2023-02-15_07:01:01.258919,1.0367170626349953,-1.0693069306930703,0.064943
2023-02-15_07:01:02.763438,1.0362694300518172,-1.1412829594647844,0.519959
2023-02-15_07:01:20.073857,1.4316702819956673,0.5859375,0.038159
2023-02-15_07:01:28.214850,0.7349762213575417,0.25174283501161465,0.522888
2023-02-15_07:02:03.202740,0.6501950585175553,-0.13610733035194222,0.022396
2023-02-15_07:02:30.267800,1.2189812799303423,0.03877471888329431,0.214196
2023-02-15_07:02:54.600744,0.823937554206422,-0.11641443538998875,0.334199
2023-02-15_07:02:59.018323,0.693541395752062,-0.1941747572815622,0.175794
2023-02-15_07:03:09.236626,0.7809110629067195,-0.07759456838021261,0.654427
2023-02-15_07:05:03.889160,0.6113537117903967,-0.03934684241588826,0.102632
2023-02-15_07:05:11.004252,0.5244755244755206,-0.33444816053511683,0.683923
2023-02-15_07:05:13.292520,1.7467248908296984,-0.33444816053511683,0.123325
2023-02-15_07:05:25.327103,0.7433318758198526,-0.19646365422396617,0.085144
2023-02-15_07:24:17.299831,1.8321261184490734,-0.1691411388836661,0.939044
2023-02-15_07:26:48.649749,1.0526315789473717,0.07487832272556894,0.735349
2023-02-15_07:30:25.154109,0.5061155630535552,-0.11246485473288548,0.639504
2023-02-16_07:05:17.354920,1.2935323383084674,-0.9298245614035139,0.467358
2023-02-16_07:05:34.370042,1.4999999999999902,0.5440505440505339,0.667756
2023-02-16_07:05:39.875813,0.7928642220019766,-0.5618964003511806,0.019512
2023-02-16_07:08:39.594747,0.5241935483870863,0.0892538379150265,0.795038
2023-02-16_07:38:10.716327,0.6402561024409836,0.03540449637104981,0.76366
2023-02-16_07:38:23.386222,0.7992007992007943,-0.05317263381778847,0.904194
2023-02-16_08:42:27.933998,0.8742714404662788,0.07446016381236209,0.288754
2023-02-16_08:42:50.467004,0.6224066390041472,-0.09312721177128225,0.891787
2023-02-16_08:43:00.146035,0.5787515502273743,0.1490868430860992,0.878804
2023-02-17_07:03:11.490737,0.5237887385421303,0.1603849238171584,0.855523
2023-02-17_07:03:41.775734,0.6553079947575258,-0.24291497975708065,0.447184
2023-02-17_07:12:00.058037,0.5596211795092509,-0.08077544426494665,0.032945
2023-02-21_07:05:09.981168,1.1676396997498006,-0.07434944237918462,0.079318
2023-02-21_07:15:59.960898,0.8319467554076532,0.1481481481481417,0.630746
2023-02-22_07:00:32.888478,0.8351648351648366,-0.15686274509802978,0.000104
2023-02-22_09:46:57.452177,0.7718696397941649,0.0,0.020062
2023-03-01_07:19:37.977477,0.5291005291005346,-0.08396305625524292,0.010631
2023-03-10_13:21:10.273718,0.7032348804500765,0.09596928982724684,0.212296
2023-03-10_13:21:26.609394,0.561797752808979,-0.09587727708533222,0.705565
2023-03-10_13:36:35.861440,0.5106778087279551,0.19047619047618536,0.944049
2023-03-14_07:21:03.474069,0.8442776735459567,-0.18850141376061114,0.739038
2023-03-14_07:21:07.022770,0.8895131086142261,0.18832391713747842,0.905354
2023-03-14_14:59:22.840031,0.6193425440686129,0.09523809523810378,0.917689
2023-03-14_14:59:58.310347,0.9980988593155882,0.09523809523810378,0.612448
2023-03-15_10:47:14.183230,1.0956175298804771,-0.39215686274509665,0.187607
2023-03-15_10:49:09.299705,0.7940446650124056,0.0,0.0
2023-03-15_14:35:06.279679,0.7940446650124056,0.2970297029702973,0.065631
2023-03-17_14:35:08.234774,0.6045340050377934,0.0,0.0
2023-03-20_08:01:00.878661,0.9100101112234471,0.19157088122605526,0.466908
2023-03-20_08:01:28.683603,0.9591115598182709,-0.19230769230769162,0.654241
2023-03-20_08:01:28.685193,0.8064516129032251,-0.19230769230769162,0.652651
2023-03-20_13:08:52.755391,1.3965087281795574,0.0,0.005654
2023-03-21_07:29:48.160824,0.6519558676028048,-0.09389671361501595,0.018142
2023-03-21_07:29:48.162132,0.9519038076152286,-0.09389671361501595,0.016834
2023-03-21_07:29:48.165075,1.1511511511511419,-0.09389671361501595,0.013891
2023-03-21_10:03:37.437086,0.9355509355509328,0.0,0.95732
2023-03-22_08:22:16.578925,1.1299435028248483,-0.09861932938854956,0.89144
2023-03-28_07:00:12.907975,0.5641025641025532,-0.18744142455482393,0.17732
2023-03-28_07:00:13.899608,0.5643919958953303,0.281162136832247,0.399501
2023-03-28_14:02:46.608137,1.6187989556135873,0.3868471953578423,0.333175
2023-03-28_14:02:46.609143,0.7194244604316502,0.3868471953578423,0.332169
2023-03-28_14:02:46.614207,2.241918665276321,0.3868471953578423,0.327105
2023-03-29_09:29:26.900679,0.7190265486725744,0.09999999999998899,0.14921
2023-03-29_13:19:28.511575,0.9279475982532759,-0.19305019305020377,0.198989
2023-03-29_13:19:32.761144,1.0348583877995532,0.28957528957529455,0.512776
2023-03-29_13:19:32.765985,0.543773790103308,0.28957528957529455,0.507935
2023-03-29_13:19:35.262436,2.22584147665581,-0.38647342995168366,0.011484
2023-03-29_13:19:40.083941,2.4905251759610225,-0.3868471953578423,0.203224
2023-03-29_13:19:40.087220,1.8817204301075252,-0.3868471953578423,0.199945
2023-03-31_14:44:27.052267,0.9852216748768461,-0.27573529411764053,0.02276
2023-03-31_14:44:27.053379,1.3550135501354976,-0.27573529411764053,0.021648
2023-03-31_14:44:27.101790,0.543773790103308,-0.27573529411764053,0.177074
2023-03-31_14:44:31.662286,2.172732210755024,0.2759889604415866,0.822043
2023-03-31_14:44:47.981916,0.5263157894736858,0.4595588235294157,0.963768
2023-03-31_14:44:47.982344,0.732984293193728,0.4595588235294157,0.96334
2023-03-31_14:44:47.984770,0.9968520461699937,0.4595588235294157,0.960914
2023-04-03_07:30:56.611616,2.3704520396912843,-0.093545369504211,0.002277
2023-04-11_11:28:39.892073,0.5268199233716464,0.08992805755396738,0.358588
2023-04-17_07:13:01.212291,0.6165228113440113,0.5809128630705374,0.533194
2023-04-17_07:31:41.087108,0.5749486652977476,-0.16501650165017256,0.010804
2023-04-17_07:31:41.089376,0.5747126436781658,-0.16501650165017256,0.008536
2023-04-28_14:49:15.175116,0.7995431182181711,0.05443658138268859,0.13072
2023-04-28_14:58:17.478373,0.5096262740656776,0.05367686527106841,0.007556
2023-05-03_11:25:36.582504,0.7677543186180413,-0.06108735491752171,0.281663
2023-05-03_12:21:39.988838,0.5802707930367523,0.0,0.015248
2023-05-11_10:13:18.676412,0.946745562130169,0.060350030175015945,0.14563
2023-05-11_10:13:18.816724,1.0638297872340496,0.060350030175015945,0.005318
2023-05-12_14:09:18.187255,1.1111111111111072,0.0,0.307484
2023-05-15_07:30:55.948132,1.1235955056179803,1.016949152542379,0.128693
2023-05-15_07:31:07.254704,0.6711409395973256,0.9044657998869443,0.771238
2023-05-15_07:31:14.830804,0.7154650522839923,-0.7344632768361503,0.872337
2023-05-15_07:31:22.142103,0.6087437742114066,-0.2245929253228418,0.001348
2023-05-15_07:31:41.117388,0.88740987243483,-0.6722689075630228,0.990005
2023-05-15_14:49:00.999450,0.5125284738040969,-0.05803830528148257,0.428561
2023-05-15_14:49:04.542171,0.5688282138794021,0.058004640371223104,0.202192
2023-05-15_14:49:10.860014,0.5113636363636376,0.4062681369704002,0.98058
2023-05-16_07:00:04.240707,2.824858757062154,0.9184845005740572,0.987899
2023-05-16_14:54:04.177353,0.5208333333333259,-0.21208907741250282,0.049559
2023-05-16_14:54:29.951184,0.5771248688352548,0.21287919105907882,0.440323
2023-05-17_07:05:07.127691,0.5646817248460057,-0.10471204188482464,0.082025
2023-05-17_08:15:47.665141,1.322482197355046,0.15600624024960652,0.117351
2023-05-18_07:00:13.980119,0.5421389847215297,-0.4142931123770177,0.534957
