timestamp,KOZAL.E_price_change,KOZAA.E_price_change,interval
2022-09-07_14:39:51.911728,0.34802784222738303,0.20618556701030855,0.431637
2022-09-07_14:39:58.612018,0.40579710144927894,0.20590253946466408,0.399165
2022-09-08_07:00:20.692957,0.3904071388733943,0.46204620462046986,0.269495
2022-09-12_08:08:57.848054,0.3595274781715396,0.06476683937823857,0.883511
2022-09-12_08:28:23.600635,0.30800821355236874,-0.06472491909386147,0.004135
2022-09-12_13:04:51.245182,0.31136481577582753,-0.19518542615484247,0.124151
2022-09-12_13:04:51.249548,0.3110419906687367,-0.19518542615484247,0.119785
2022-09-12_14:14:13.600278,0.4123711340206171,0.06422607578677741,0.126846
2022-09-12_14:16:00.280510,0.3094378545642096,0.0,0.001865
2022-09-13_11:03:59.650675,0.31746031746031633,0.19505851755525772,0.019486
