timestamp,KOZAA.E_price_change,KOZAL.E_price_change,interval
2022-12-28_07:40:37.062309,0.9389671361502261,0.0,0.0
2022-12-28_07:49:25.392080,0.4633920296570837,0.0,0.0
2022-12-28_07:54:47.803055,0.55299539170508,-0.191693290734829,0.026427
2022-12-28_07:55:02.427634,0.37037037037037646,0.27230498157937433,0.245727
2022-12-28_07:56:01.718853,0.3714020427112441,-0.11286681715576563,0.036043
2022-12-28_08:39:16.186295,0.570884871550903,0.21757322175732785,0.260299
2022-12-28_08:39:16.421658,0.6647673314339908,-1.504765089449922,0.455249
2022-12-28_08:47:23.301719,0.37842951750235443,0.0,0.26191
2022-12-28_08:48:01.936055,0.5687203791469253,-0.23450586264657236,0.235227
2022-12-29_07:00:02.869183,0.3868471953578423,-0.17452006980802626,0.019577
2022-12-29_07:00:51.255838,0.9803921568627416,0.0,0.090262
2022-12-29_07:03:30.287601,0.3937007874015741,-0.10752688172042113,0.101519
2022-12-29_07:04:39.221390,0.3976143141153132,-0.1276673354003277,0.013134
2022-12-29_07:15:27.863434,0.3940886699507429,0.0,0.12781
2022-12-29_07:36:48.335888,0.32038446135362886,0.0,0.0
2022-12-29_07:42:32.403298,0.5946481665014769,0.0,0.0
2022-12-29_08:25:37.181345,0.45155993431855723,0.0,0.098996
2022-12-29_10:02:54.077990,0.48216007714561027,0.0,0.147185
2022-12-29_10:22:53.429450,0.5730659025787954,0.0,0.001591
2022-12-29_10:57:43.008950,0.3717472118959009,-0.08631106507854813,0.105349
2022-12-29_12:37:28.470894,0.7604562737642651,0.0,0.003491
2022-12-29_12:37:28.475693,0.47483380816715215,0.0,0.0
2022-12-29_12:37:56.151834,0.6647673314339908,0.161145926589068,0.317895
2022-12-29_14:21:42.917796,0.46511627906977715,0.0,0.181375
2022-12-30_07:15:32.928613,0.3717472118959009,0.0,0.0
2022-12-30_07:15:52.937514,0.3717472118959009,0.0,0.003554
2022-12-30_07:16:13.811707,0.4655493482309092,0.0,0.036464
2022-12-30_08:46:35.480275,0.45662100456620447,0.14283163720765213,0.483133
2022-12-30_09:19:22.471909,0.3603603603603567,0.0877192982456032,0.352753
2023-01-02_07:00:53.120142,0.5540166204986097,-0.24280263614291364,0.180366
2023-01-02_07:01:37.013760,0.3676470588235281,0.103270223752161,0.007434
2023-01-02_07:01:43.294494,0.6404391582799596,0.0,0.148551
2023-01-02_07:01:43.858614,0.36496350364962904,-0.06898930665746317,0.06044
2023-01-02_08:18:43.616522,0.5535055350553542,-0.017185083347648344,0.000848
2023-01-02_14:24:39.368608,0.3603603603603567,-0.03245699448231054,0.161884
2023-01-02_14:25:43.234967,0.4472271914132353,-0.09733939000649006,0.180403
2023-01-02_14:59:46.478983,0.4484304932735439,0.0,0.151848
2023-01-03_07:00:15.861286,0.5381165919282616,0.0,0.0
2023-01-03_07:01:06.565792,0.35906642728904536,-0.06415396952685892,0.003205
2023-01-03_09:53:34.486343,0.5366726296958779,0.0,0.002523
2023-01-03_09:55:52.919415,0.44682752457552155,0.18390804597701038,0.152111
2023-01-03_10:06:20.795786,0.44642857142858094,0.015295197308051733,0.348804
2023-01-05_07:44:05.004547,0.3898635477582957,-0.11719403984598031,0.090342
2023-01-05_08:09:06.427794,0.3968253968253954,-0.035081564637784446,0.305011
2023-01-05_14:04:56.457837,0.3660024400162776,0.0889679715302405,0.419052
2023-01-06_07:00:22.919744,0.5959982971477151,0.7299270072992803,0.279097
2023-01-06_07:20:15.779073,0.5134788189987249,-0.0925583117364015,0.20274
2023-01-06_07:48:00.374076,0.3544528134691971,0.0,0.0
2023-01-06_07:50:48.125452,0.35010940919038,0.0,0.0
