timestamp,IPEKE.E_price_change,KOZAL.E_price_change,interval
2022-01-06_14:05:16.199368,0.33333333333334103,0,0
2022-01-07_07:00:05.871636,0.33400133600534065,-0.23904382470119057,0.320619
2022-01-07_07:32:07.728377,0.33444816053511683,-0.07930214115781098,0.267392
2022-01-13_14:26:49.496599,0.33444816053511683,0.0,0.00026
2022-01-14_14:56:17.831419,0.3295978905734964,0.0,0.054987
2022-01-18_12:29:37.107903,0.42892156862746056,0.0,0.504281
2022-01-19_07:37:59.367237,0.332889480692411,0.07917656373712667,0.829067
2022-01-24_08:01:16.710779,0.4450095359186168,-0.07496251874063997,0.210954
2022-01-24_08:01:58.149347,0.44359949302914536,0.07496251874063997,0.772109
2022-01-24_08:04:15.260280,0.5063291139240533,0.07496251874063997,0.788433
2022-01-24_10:45:44.529820,0.5825242718446644,-0.15527950310558758,0.84368
2022-01-25_11:16:17.644298,0.5369127516778427,0.0,0.094164
2022-01-26_07:00:25.551136,0.3278688524590123,0.15686274509802978,0.040197
2022-01-28_14:07:36.088096,0.45961917268548813,0.0,0.423565
2022-01-28_14:10:16.269324,0.3274394237066103,0.0,0.310677
2022-01-31_13:44:34.968411,0.3265839320705455,0.0,0.803328
2022-01-31_14:03:02.316151,0.3270111183780289,0,0
2022-02-08_12:37:24.577955,0.4089979550102152,0.0,0.579452
2022-02-17_14:55:01.385262,0.33489618218351946,-0.07788161993769194,0.387615
2022-02-17_14:59:09.521319,0.40187541862022336,0.0779423226812126,0.007419
2022-02-22_07:06:04.979455,0.547195622435015,0.0,0.24476
2022-02-22_14:53:42.204874,0.6189821182943644,0.0,0.35482
2022-02-24_07:30:16.685350,0.37735849056603765,1.2875536480686733,0.355658
2022-02-25_07:50:27.446672,0.30864197530864335,0.0,0.841719
2022-02-28_07:01:07.230222,0.3776435045317328,0.0,0.502343
2022-02-28_07:03:34.992782,0.37678975131876236,-0.17421602787457413,0.856383
2022-03-02_07:00:09.807808,0.43446777697320194,-0.7646559048428259,0.434903
2022-03-04_10:17:20.049480,0.39292730844793233,0,0
2022-03-07_07:02:11.319130,0.33046926635822427,0.15408320493066618,0.153938
2022-03-08_07:00:24.096246,0.37037037037037646,0.43041606886657924,0.397763
2022-03-09_07:01:34.566469,0.4678362573099504,-0.26845637583892135,0.787251
2022-03-09_07:01:37.413179,0.40792540792540244,-0.336247478143914,0.379196
2022-03-09_14:51:09.114055,0.30826140567201676,0.0,0.1118
2022-03-10_14:59:58.680038,0.37783375314861534,0.0,0.325628
2022-03-11_11:42:22.248125,0.31289111389236623,-0.20876826722338038,0.941179
2022-03-16_14:02:34.879508,0.5181347150259086,0.0,0.002769
2022-03-21_12:00:20.534251,0.30284675953966556,0.0,0.217275
2022-03-21_14:59:04.620519,0.3076923076922977,-0.06978367062107083,0.60638
2022-03-31_14:56:58.254739,0.356718192627814,0.0,0.000324
2022-04-04_12:41:09.292389,0.4239533651298366,-0.3221649484536071,0.329773
2022-04-04_12:41:11.089837,0.6372809346786967,0.3221649484536071,0.448718
2022-04-05_07:03:15.636230,0.31931878658861823,0.26281208935610145,0.274034
2022-04-05_07:28:54.528899,0.5762179151388214,0.06518904823988869,0.884362
2022-04-05_07:30:45.796694,0.4147226542249971,0.13029315960912946,0.975778
2022-04-05_08:44:59.012929,0.4284949116229342,0.0655307994757548,0.978421
2022-04-05_09:33:51.945701,0.3154574132492094,0.06518904823988869,0.361743
2022-04-05_09:35:56.100422,0.31512605042016695,0.06514657980456473,0.838167
2022-04-07_07:24:45.155359,0.35353535353535026,0.0,0.985149
2022-04-07_13:00:57.676004,0.3024193548387011,0,0
2022-04-07_14:07:14.693367,0.31266284523188137,0.06574621959236637,0.55899
2022-04-11_10:35:32.399031,0.3076923076922977,0.06389776357826893,0.59257
2022-04-13_07:00:02.013798,0.5692599620493288,-0.8720930232558155,0.305338
2022-04-13_07:00:02.339316,0.7604562737642651,-1.4619883040935644,0.047061
2022-04-13_07:00:03.862641,0.4757373929590969,-1.2865497076023358,0.849369
2022-04-13_07:00:04.984190,0.4761904761904745,1.2865497076023358,0.072101
2022-04-13_07:00:05.884462,0.9532888465205058,1.2865497076023358,0.171829
2022-04-13_07:00:05.951445,0.37914691943128354,1.2865497076023358,0.104846
2022-04-13_07:00:07.004632,0.4743833017077703,1.2865497076023358,0.051659
2022-04-13_07:00:07.360337,0.5692599620493288,-1.2865497076023358,0.695954
2022-04-13_07:00:08.328534,0.37878787878788955,-1.2865497076023358,0.172624
2022-04-13_07:00:11.229169,0.574162679425827,-0.873616773442043,0.034573
2022-04-13_07:00:24.325351,0.5747126436781658,-0.8168028004667427,0.052379
2022-04-13_07:00:39.891017,0.5758157389635254,-0.40579710144927894,0.157109
2022-04-13_07:00:57.232646,0.7677543186180413,-0.40721349621872793,0.8548
2022-04-13_07:01:05.611903,0.3824091778202643,0.17431725740848503,0.705908
2022-04-13_07:01:42.522229,0.3842459173871271,-0.17513134851139256,0.558439
2022-04-13_07:07:55.749946,0.38058991436726863,0.11655011655011815,0.364182
2022-04-13_14:58:47.065377,0.5747126436781658,0.2354326074161195,0.679601
2022-04-14_07:00:05.162445,0.4766444232602529,-0.5328596802841812,0.435729
2022-04-14_07:00:11.149602,0.764087870105068,-0.5920663114268754,0.783018
2022-04-14_07:15:00.177904,0.4863813229571967,0.1781472684085461,0.099512
2022-04-14_07:16:39.971513,0.48309178743961567,0.05924170616113944,0.24306
2022-04-14_10:36:13.958972,0.4739336492890933,0.05885815185402432,0.277151
2022-04-18_07:18:12.928026,0.3616636528029016,-0.05740528128588274,0.256904
2022-04-18_12:16:37.276433,0.4608294930875667,0.0,0.542428
2022-04-20_08:23:15.939167,0.37523452157599557,0.05945303210463937,0.122524
2022-04-25_07:01:39.888018,0.3956478733926794,-0.18404907975460016,0.043399
2022-04-27_11:24:48.640700,0.39525691699604515,0,0
2022-04-27_11:29:49.758757,0.38797284190106307,-0.05871990604815469,0.502333
2022-04-27_14:59:03.966266,0.3933136676499416,-0.05878894767783471,0.945187
2022-04-29_14:35:23.940247,0.38461538461538325,-0.11580775911985697,0.001871
2022-04-29_14:46:29.682398,0.4840271055179146,0.05817335660267542,0.514996
2022-05-06_07:03:50.986106,0.37523452157599557,-0.055928411633110464,0.000259
2022-05-09_13:29:07.261062,0.35842293906809264,0.0,0.757508
2022-05-09_13:29:08.017208,0.35810205908684,0.0,0.001362
2022-05-11_07:09:25.843893,0.3552397868561208,0.10678056593700358,0.911569
2022-05-11_14:25:19.671664,0.45662100456620447,-0.05356186395286677,0.001275
2022-05-11_14:55:06.820484,0.3676470588235281,-0.05370569280342963,0.103646
2022-05-12_10:07:45.367152,0.3933136676499416,0.0,0.268437
2022-05-13_14:08:10.796132,0.38610038610038533,-0.053937432578199385,0.319154
2022-05-16_08:42:05.160259,0.3717472118959009,0.0,0.752008
2022-05-16_09:53:15.631314,0.9972801450589319,0.1044386422976551,0.008659
2022-05-20_07:09:56.595210,0.4798464491362786,-0.2151694459386677,0.002452
2022-05-20_11:19:29.626688,0.4761904761904745,0.0,0.000944
2022-05-23_14:59:08.255226,0.4036326942482349,0.0,0.24001
2022-05-25_08:53:06.107388,0.3976143141153132,0.05274261603376296,0.675881
2022-05-27_07:10:14.342336,0.3875968992248069,0.10272213662043672,0.448876
2022-05-27_14:22:28.608587,0.3956478733926794,0.051440329218110925,0.003865
2022-05-27_14:59:05.863145,0.3984063745019917,0.0,0.55529
2022-06-08_07:00:01.385870,0.3883495145631022,-0.14605647517040854,0.219045
2022-06-08_07:11:04.148639,0.4840271055179146,0.09732360097323145,0.259412
2022-06-08_14:19:33.422286,0.3030303030302939,0,0
2022-06-08_14:48:33.019107,0.31266284523188137,0.05238344683080598,0.496354
2022-06-08_14:51:16.440920,0.31266284523188137,-0.42553191489360653,0.373769
2022-06-08_14:55:11.801413,0.31512605042016695,0.21208907741250282,0.221475
2022-06-09_10:29:19.169528,0.4716981132075526,0,0
2022-06-09_13:49:22.494734,0.46874999999999556,0.0,0.143051
2022-06-13_14:09:13.352554,0.547045951859948,0.0,0.240913
2022-06-13_14:09:17.289381,0.4912663755458624,0.0,0.842353
2022-06-13_14:09:19.364593,0.654664484451728,0.0,0.767141
2022-06-16_14:51:08.289286,0.3957037874505298,-0.055710306406675514,0.679595
2022-06-16_14:55:08.401511,0.39592760180995334,-0.055710306406675514,0.428276
2022-06-20_07:00:00.205560,0.31847133757962887,-0.31152647975076775,0.184831
2022-06-20_14:38:04.884941,0.5263157894736858,0.051759834368536595,0.072247
2022-06-20_14:55:02.425412,0.3697834125726329,0.0,0.047794
2022-06-27_07:00:02.818749,0.33296337402886067,-0.647948164146861,0.589811
2022-06-28_14:55:05.041710,0.8484162895927572,0.05434782608695343,0.158897
2022-06-30_14:55:08.837227,0.3552397868561208,0.058685446009398845,0.865889
2022-07-01_07:00:14.679922,0.4618937644341736,0.8645533141210304,0.728318
2022-07-01_07:46:22.249346,0.33917467495760967,0.1654715940430318,0.838138
2022-07-05_07:00:00.414486,0.3248511099079643,0.45801526717557106,0.508941
2022-07-06_14:59:06.593599,0.45977011494253706,-0.05339028296849069,0.016265
2022-07-14_14:59:05.175911,0.6006006006006093,0,0
2022-07-26_14:31:37.720793,0.34110289937463456,0,0
2022-08-02_14:55:00.905951,0.39592760180995334,0.0,0.51815
2022-08-03_10:55:18.898310,0.33840947546530664,0.0,0.681726
2022-08-04_14:56:51.697107,0.3300330033003229,-0.11655011655011815,0.234456
2022-08-08_09:04:32.522417,0.38419319429199295,0.0,0.30615
2022-08-08_13:14:35.139510,0.3783783783783745,0,0
2022-08-09_12:23:26.941161,0.4149377593360981,0.0,0.728424
2022-08-09_12:38:04.964345,0.4058853373921867,0.057175528873631976,0.115776
2022-08-10_07:00:03.678062,0.4474272930648837,-1.2779552715654896,0.520664
2022-08-10_07:00:30.956278,0.33039647577093323,-0.5728835136855404,0.806234
2022-08-10_07:00:39.351268,0.44345898004434225,-0.7633587786259444,0.749765
2022-08-10_07:00:53.837317,0.3901895206243067,-0.38046924540267035,0.053673
2022-08-10_07:01:00.127194,0.556792873051215,0.31725888324873885,0.777433
2022-08-10_07:08:59.608422,0.3399433427762055,-0.12763241863433805,0.131249
2022-08-18_07:00:02.495138,0.6271379703534752,-0.6966434452184922,0.763597
2022-08-18_07:00:02.967731,0.5698005698005604,-0.6966434452184922,0.291004
2022-08-22_09:50:46.000351,0.34129692832765013,0.0,0.322653
2022-08-23_07:01:20.497991,0.331308669243513,0.1274697259400881,0.277553
2022-08-31_07:00:03.949035,0.3948110547095318,-0.1948051948051921,0.12732
2022-08-31_08:03:25.434862,0.44642857142858094,0.0,0.16463
2022-09-07_14:40:31.346417,0.3171247357293794,-0.11641443538998875,0.160663
2022-09-08_07:00:25.163991,0.3091190108191588,0.44642857142858094,0.730634
2022-09-09_07:07:42.767491,0.47095761381474865,0.10857763300760048,0.747908
2022-09-12_08:14:31.428751,0.39486673247779436,-0.050813008130079496,0.71885
2022-09-13_07:00:08.879300,0.3956478733926794,-0.25813113061434745,0.374302
2022-09-15_08:10:31.712503,0.30864197530864335,0.05192107995846129,0.679362
2022-09-15_08:30:15.271361,0.3024193548387011,0.05096839959224386,0.207069
2022-09-16_08:51:24.656695,0.30991735537189147,0,0
2022-09-16_11:46:52.979267,0.4117344312918103,-0.10460251046024993,0.006638
2022-09-16_14:55:03.233839,0.5151983513652647,0.15822784810126667,0.066396
2022-09-20_14:55:07.669779,0.32137118371720064,0.0557724484104849,0.432313
2022-09-23_14:08:53.657942,0.4100461301896452,0.0,0.001598
2022-09-28_14:59:06.013989,0.3211991434689532,-0.1071811361200492,0.000356
2022-09-28_14:59:57.320892,0.4812834224598994,0.05361930294907058,0.67373
2022-09-29_14:55:02.752766,0.32985156679494754,0.1651073197578512,0.988645
2022-10-05_08:45:57.970322,0.3070624360286489,0.0,0.185873
2022-10-06_07:51:48.771689,0.4975124378109541,0.05197505197505059,0.002878
2022-10-06_14:04:47.779673,0.37348272642390157,0.10188487009679115,0.109606
2022-10-06_14:05:09.418920,0.4672897196261738,0.15267175572519776,0.615583
2022-10-06_14:05:10.407227,0.5591798695246952,0.15267175572519776,0.627276
2022-10-06_14:05:11.377033,0.6511627906976791,0.2544529262086481,0.395733
2022-10-06_14:05:26.750472,0.9310986964618184,-0.3047232097511454,0.442593
2022-10-06_14:06:13.179258,0.37037037037037646,-0.15212981744421317,0.45507
2022-10-06_14:06:28.771053,0.4633920296570837,0.1522842639593902,0.9388
2022-10-06_14:06:35.436012,0.37037037037037646,-0.050735667174017784,0.409142
2022-10-06_14:14:48.505166,0.4659832246039164,-0.1522842639593902,0.26275
2022-10-06_14:31:59.763906,0.557103064066844,0.0507872016251909,0.901311
2022-10-07_07:29:44.527864,0.3745318352059934,0.2601456815816805,0.774378
2022-10-07_08:21:52.155480,0.37523452157599557,-0.051759834368536595,0.323858
2022-10-07_09:41:45.271412,0.37523452157599557,0.0,0.001623
2022-10-10_09:13:28.500943,0.4672897196261738,-0.1534526854219953,0.014181
2022-10-10_11:23:42.608198,0.379506641366234,0.05170630816959676,0.809447
2022-10-10_11:50:01.143053,0.37735849056603765,-0.051546391752577136,0.000601
2022-10-11_11:25:57.386864,0.37348272642390157,0.0,0.857206
2022-10-13_09:09:43.630129,0.3745318352059934,0.050709939148063654,0.00571
2022-10-13_14:59:14.007060,0.3809523809523707,0.0,0.265616
2022-10-14_07:53:01.114852,0.3731343283582156,0.0,0.00077
2022-10-17_07:00:00.235269,0.5212858384013863,0.35264483627204246,0.392323
2022-10-17_07:00:10.199065,0.3475238922675983,-0.15098137896325525,0.373712
2022-10-17_07:00:10.200676,0.60606060606061,-0.15098137896325525,0.372101
2022-10-17_07:01:27.597704,0.4310344827586299,0.1006036217303885,0.599157
2022-10-17_07:01:57.876522,0.4310344827586299,0.10055304172951196,0.787887
2022-10-17_07:03:57.896768,0.3454231433505983,-0.15143866733973166,0.696868
2022-10-17_07:11:09.067895,0.3350083752093891,-0.2004008016031955,0.279973
2022-10-17_07:11:49.581944,0.33444816053511683,0.20010005002502051,0.770293
2022-10-17_07:12:25.708122,0.3303055326176807,0.1994017946161497,0.102155
2022-10-18_07:08:04.981335,0.3117692907248726,-0.09573958831976537,0.756934
2022-10-18_07:12:59.703258,0.32102728731941976,0.19398642095054264,0.191091
2022-10-18_11:09:55.669229,0.31796502384737746,0.0,0.004573
2022-10-18_11:34:57.303399,0.4691164972634887,0.0,0.000976
2022-10-18_11:45:39.009805,0.3028009084027339,0.09564801530368428,0.064567
2022-10-18_13:13:05.877574,0.37735849056603765,-0.14499758337360724,0.34888
2022-10-18_13:13:08.447436,0.3776435045317328,-0.04833252779119501,0.000899
2022-10-18_14:05:18.469495,0.31201248049921304,-0.14548981571289588,0.975602
2022-10-18_14:19:40.495385,0.3891050583657574,-0.04873294346978696,0.208372
2022-10-18_14:21:15.660301,0.3076923076922977,0.0,0.026886
2022-10-18_14:35:02.547776,0.31821797931583795,0.14858841010401136,0.18176
2022-10-18_14:45:27.272552,0.392464678178972,-0.049455984174096024,0.032539
2022-10-18_14:55:01.304573,0.3940110323088941,-0.24703557312253377,0.131891
2022-10-19_07:00:19.119376,0.3162055335968361,0.14734774066798018,0.968104
2022-10-19_09:37:01.960681,0.30674846625766694,-0.04911591355598599,0.000256
2022-10-19_09:37:36.126191,0.30557677616500634,-0.04911591355598599,0.000353
2022-10-19_09:37:43.112848,0.3062787136294043,0.04911591355598599,0.691701
2022-10-19_09:39:00.218007,0.3062787136294043,0.04906771344455052,0.585542
2022-10-19_09:39:10.930793,0.4587155963302836,0.04906771344455052,0.872635
2022-10-19_09:39:28.368038,0.3062787136294043,0.0,0.266331
2022-10-19_11:22:10.868538,0.3172085646312439,0.0,0.34134
2022-10-19_11:57:42.409650,0.31695721077653616,0.0,0.403311
2022-10-19_14:06:35.172492,0.3231017770597644,-0.10050251256281673,0.204693
2022-10-20_07:16:51.090310,0.3159557661927437,-0.04957858205254517,0.534567
2022-10-20_11:28:00.304041,0.5568814638027053,0.09866798223976403,0.841125
2022-10-20_12:35:54.683325,0.40160642570281624,-0.049652432969216065,0.002143
2022-10-21_07:00:01.597195,0.3212851405622441,0.30090270812437314,0.440466
2022-10-21_09:48:36.340567,0.3782148260211837,0.04928536224741986,0.643225
2022-10-21_10:23:58.363585,0.6711409395973256,0.19646365422396617,0.367605
2022-10-21_10:25:48.304685,0.36900369003689537,0.14669926650365817,0.174724
2022-10-21_12:03:48.504562,0.6711409395973256,-0.2454590083456054,0.100341
2022-10-21_12:52:37.731570,0.4497751124437732,0.049455984174096024,0.007152
2022-10-21_14:59:03.883050,0.37735849056603765,0.09990009990010762,0.582351
2022-10-24_07:00:02.015037,0.5177514792899407,0.24789291026277027,0.094079
2022-10-24_07:00:03.813720,0.44280442804427445,-0.24789291026277027,0.295396
2022-10-24_07:00:04.757577,0.5908419497784312,0.29747149231531544,0.605336
2022-10-24_07:00:04.816962,0.5162241887905594,0.29747149231531544,0.545951
2022-10-24_07:01:28.225988,0.36873156342183133,-0.14851485148514865,0.23878
2022-10-24_07:05:36.640479,0.5219985085756829,-0.09915716410511255,0.006227
2022-10-24_08:27:37.216940,0.5417956656346812,0.0,0.240834
2022-10-24_08:34:40.739806,0.30864197530864335,0,0
2022-10-24_08:38:13.911409,0.3062787136294043,0,0
2022-10-24_08:38:39.051894,0.3044140030441511,0.0,0.725722
2022-10-24_08:38:47.183783,0.3805175038051667,0,0
2022-10-24_11:46:54.605803,0.3034901365705611,0.0,0.216389
2022-10-25_10:28:38.576652,1.388888888888884,0.3556910569105787,0.483327
2022-10-25_10:28:38.577487,0.5351681957186605,0.3556910569105787,0.482492
2022-10-25_10:28:39.611777,0.45801526717557106,0.2538071065989911,0.448202
2022-10-25_12:57:59.045619,0.3875968992248069,0.05136106831022946,0.005412
2022-10-25_14:16:19.603113,0.3974562798092274,0.0,0.001902
2022-10-25_14:34:38.664261,0.3984063745019917,0.0,0.615716
2022-10-25_14:34:43.396324,0.31796502384737746,0.0,0.00174
2022-10-25_14:59:08.327454,0.5586592178770999,0.0,0.000306
2022-10-26_08:44:00.250727,0.31847133757962887,0,0
2022-10-31_14:03:14.250136,0.3894080996884819,0.0,0.923795
2022-10-31_14:46:12.474625,0.512070226773953,-0.10293360782296368,0.042504
2022-10-31_14:46:51.131494,0.3673769287288797,-0.10309278350515427,0.756521
2022-10-31_14:51:31.335199,0.6661732050333047,0.1031459515214106,0.185016
2022-10-31_14:51:39.237359,0.44280442804427445,-0.051546391752577136,0.514675
2022-10-31_14:56:49.387698,0.4389173372348232,0.05146680391148184,0.315663
2022-10-31_14:57:23.271224,0.511322132943759,-0.05151983513653757,0.563454
