timestamp,AKBNK.E_price_change,ISCTR.E_price_change,interval
2023-02-15_07:00:34.605767,0.4481434058898781,0.0,0.0
2023-02-15_07:01:03.141101,0.38585209003214604,0.0,0.0
2023-02-15_07:01:06.739094,0.32133676092545027,0.19704433497536034,0.192627
2023-02-15_07:01:09.706236,0.3215434083601254,0.0,0.095234
2023-02-15_07:01:10.381733,0.3215434083601254,0.0,0.131552
2023-02-15_07:02:09.473084,0.5154639175257714,0.0,0.051101
2023-02-15_07:02:09.915264,0.5154639175257714,0.0,0.001097
2023-02-15_07:02:12.054100,0.4507405022537103,0.0,0.0
2023-02-15_07:02:13.095976,0.3215434083601254,0.0,0.0
2023-02-15_07:02:15.337242,0.38610038610038533,0.0,0.028127
2023-02-15_07:02:17.618309,0.5802707930367523,-0.2955665024630516,0.010138
2023-02-15_07:32:29.500812,0.31172069825435855,0.0,0.0
2023-02-16_07:01:09.904375,0.6399069226294296,0.0,0.095086
2023-02-16_07:01:14.874323,0.4062681369704002,0.0,0.04568
2023-02-16_07:08:25.057336,0.3510825043885335,0.0,0.183316
2023-02-16_07:09:05.005331,0.35211267605634866,0.2680965147453085,0.139008
2023-02-16_07:10:03.327345,0.3577817531305927,0.0,0.0
2023-02-16_07:10:04.466368,0.3573555687909513,0.0,0.0
2023-02-16_08:04:54.852149,0.35906642728904536,0.09025270758122872,0.046728
2023-02-16_09:14:43.745058,0.30211480362538623,0.0,0.0
2023-02-16_10:46:44.112368,0.3058103975535076,0.0,0.0
2023-02-17_07:00:14.721777,0.3785488958990557,0.0,0.0
2023-02-17_09:30:57.269219,0.30921459492887493,0.09074410163338875,0.005651
2023-02-20_09:36:20.092671,0.3729024238657619,0.0,0.000444
2023-03-03_12:25:38.940524,0.35149384885764245,0.0,0.0
2023-03-08_07:00:32.428969,0.3783783783783745,-0.15432098765431057,0.022064
2023-03-08_11:50:16.859344,0.32206119162641045,0.3023431594860071,0.110689
2023-03-08_11:50:33.720061,0.37533512064342744,0.2262443438914019,0.111793
2023-03-08_14:55:42.050889,0.4990019960079861,0.0,0.0
2023-03-08_14:56:39.772484,0.3976143141153132,0.0,0.216475
2023-03-09_07:17:00.035212,0.35842293906809264,0.06983240223463749,0.08265
2023-03-09_07:17:00.052760,0.40816326530612734,-0.06983240223463749,0.065102
2023-03-13_11:24:49.012719,0.31695721077653616,-0.13966480446927498,0.005553
2023-03-13_11:24:49.016093,0.4759386567953383,-0.13966480446927498,0.002179
2023-03-13_11:24:49.022253,0.42283298097252064,-0.06983240223463749,0.036564
2023-03-15_07:00:01.865721,0.32017075773747017,0.0,0.070033
2023-03-15_07:00:04.786622,0.32034169781098853,-0.34530386740332375,0.002065
2023-03-30_07:00:08.690027,0.3556609365737984,0.0,0.000409
2023-03-31_14:52:09.837696,0.41691483025609877,0.0,0.007134
2023-04-03_13:28:24.360979,0.3012048192771122,0.0,0.001519
2023-04-13_07:00:00.511564,0.38043478260869623,0.16220600162206722,0.158231
2023-04-19_14:36:01.496849,0.42350449973531656,0.23942537909018569,0.097485
2023-04-19_14:36:10.623356,0.31695721077653616,0.0,0.004248
2023-04-19_14:37:04.372948,0.4746835443038,0.0,0.008942
2023-04-19_14:37:09.472187,0.31612223393044925,0.0794281175536149,0.262452
2023-04-19_14:37:40.370601,0.31746031746031633,0.0,0.0
2023-04-20_07:00:07.075971,0.3873824017708971,0.24999999999999467,0.196332
2023-04-27_07:00:00.324265,0.3548196333530429,0.0,0.071727
2023-04-28_14:52:01.288439,0.7485963817841501,0.0,0.089576
2023-05-03_07:00:22.539822,0.3154574132492094,0.0,0.0
2023-05-11_07:01:01.504407,0.35419126328217754,0.0,0.228865
2023-05-11_11:09:19.650200,0.3350083752093891,0.0,0.072457
2023-05-11_11:10:42.972596,0.44150110375276164,0.0,0.0
2023-05-11_11:13:54.179396,0.3273322422258529,0.0,0.0
2023-05-12_07:10:27.927159,0.5795574288725014,-0.2808988764045006,0.075382
2023-05-12_07:10:27.930428,0.47368421052631504,-0.2808988764045006,0.072113
2023-05-12_07:10:27.931231,0.36842105263157343,-0.2808988764045006,0.07131
2023-05-12_07:26:17.890360,0.3112033195020736,0.0,0.0
2023-05-12_07:28:37.970664,0.36439354502864063,0.0,0.087254
2023-05-12_07:28:40.249507,0.3640145605824152,0.0,0.0
2023-05-12_07:28:43.623608,0.31185031185030354,0.0,0.0
2023-05-12_10:46:57.059351,0.36420395421437046,0.0,0.0
2023-05-12_13:45:31.254873,0.36175710594315014,0.0,0.0
2023-05-12_14:12:31.322977,0.46391752577319423,0.14074595355384467,0.247996
2023-05-12_14:19:31.351895,0.36269430051814044,0.0,0.0
2023-05-12_14:21:31.187711,0.3640145605824152,0.0,0.160083
2023-05-12_14:22:31.340543,0.6227296315516329,0.0,0.022016
2023-05-12_14:23:31.426507,0.46607975142414215,0.0,0.011591
2023-05-12_14:43:31.394616,0.4624871531346386,0.0,0.000705
2023-05-12_14:48:31.433584,0.4142931123770177,0.0,0.0
2023-05-16_10:46:24.053482,0.4450095359186168,0.0,0.002748
2023-05-16_10:46:26.353963,0.3811944091486552,0.0,0.228555
2023-05-16_11:32:54.104027,0.3107520198881275,0.08710801393727596,0.155009
2023-05-16_11:32:59.455747,0.3729024238657619,0.08710801393727596,0.027221
2023-05-16_11:33:17.188209,0.31152647975076775,0.0,0.05296
2023-05-18_08:21:02.944275,0.32113037893384266,0.0,0.0
2023-05-26_14:03:00.693796,0.3422313483915085,0.18814675446847673,0.041565
2023-05-26_14:03:00.695005,0.41011619958988277,0.18814675446847673,0.040356
2023-05-26_14:03:00.697074,0.6830601092896238,0.18814675446847673,0.038287
2023-05-26_14:03:00.700565,1.2311901504787892,0.18814675446847673,0.034796
2023-05-26_14:03:00.704450,1.9138755980861344,0.18814675446847673,0.030911
2023-05-26_14:03:00.707776,3.283173734610134,0.18814675446847673,0.027585
2023-05-26_14:03:00.711767,4.651162790697683,0.18814675446847673,0.023594
2023-05-26_14:03:00.716234,0.4784688995215225,0.18814675446847673,0.019127
2023-05-26_14:03:00.716620,6.1224489795918435,0.18814675446847673,0.018741
2023-05-26_14:03:00.718114,0.5468215994531844,0.18814675446847673,0.017247
2023-05-26_14:03:00.719297,0.41011619958988277,0.18814675446847673,0.016064
2023-05-26_14:03:00.720733,7.518796992481214,0.18814675446847673,0.014628
2023-05-26_14:03:00.724877,7.372013651877141,0.18814675446847673,0.010484
2023-05-26_14:03:00.726547,0.3419972640218871,0.18814675446847673,0.008814
2023-05-26_14:03:00.728259,0.3419972640218871,-0.09398496240602405,0.007102
2023-05-26_14:03:00.748133,0.34059945504087974,0.09398496240602405,0.110893
2023-05-30_07:00:01.519040,0.5787781350482302,-0.3613369467027949,0.020991
2023-05-30_07:00:01.579825,0.5787781350482302,0.27100271002709064,0.139788
2023-05-30_07:00:01.580145,0.5141388174807249,0.27100271002709064,0.139468
2023-05-30_07:00:02.804295,0.38610038610038533,0.4520795660036159,0.02788
2023-05-30_07:14:20.228537,0.31250000000000444,0.0,0.189387
2023-05-30_07:14:21.237919,0.4366812227074135,0.08826125330980705,0.161149
2023-05-31_07:00:01.744880,0.3076923076922977,-0.3481288076588429,0.028445
2023-05-31_14:22:49.555607,0.3729024238657619,0.08779631255486642,0.022065
