10:15:35.079;BOBET;29.720;8;TRIVE          ;INFO           ;;;237.76;1013353;;0
10:15:24.154;IZENR;53.150;36;ALB            ;INFO           ;;;1,913.40;1013354;;128
10:15:24.154;IZENR;53.150;36;ALB            ;GARANTI        ;;;1,913.40;1013355;;128
10:15:24.154;IZENR;53.150;22;ALB            ;GARANTI        ;;;1,169.30;1013356;;128
10:15:35.080;AHGAZ;13.500;36;A1 CAPITAL     ;YAPI KREDI     ;;;486.00;1013357;;1
10:15:24.154;IZENR;53.150;36;ALB            ;ZIRAAT         ;;;1,913.40;1013358;;128
10:15:24.154;IZENR;53.150;35;ALB            ;AK             ;;;1,860.25;1013359;;128
10:15:24.154;IZENR;53.150;36;ALB            ;VAKIF          ;;;1,913.40;1013360;;128
10:15:24.154;IZENR;53.150;35;ALB            ;VAKIF          ;;;1,860.25;1013361;;128
10:15:24.154;IZENR;53.150;36;ALB            ;YAPI KREDI     ;;;1,913.40;1013362;;128
10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013363;;128
10:15:24.154;IZENR;53.150;36;ALB            ;GARANTI        ;;;1,913.40;1013364;;128
10:15:24.154;IZENR;53.150;35;ALB            ;VAKIF          ;;;1,860.25;1013365;;128
10:15:24.154;IZENR;53.150;35;ALB            ;ZIRAAT         ;;;1,860.25;1013366;;128
10:15:24.154;IZENR;53.150;36;ALB            ;VAKIF          ;;;1,913.40;1013367;;128
10:15:24.154;IZENR;53.150;36;ALB            ;AK             ;;;1,913.40;1013368;;128
10:15:24.154;IZENR;53.150;25;ALB            ;GARANTI        ;;;1,328.75;1013369;;128
10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013370;;128
10:15:24.154;IZENR;53.150;35;ALB            ;VAKIF          ;;;1,860.25;1013371;;128
10:15:24.154;IZENR;53.150;36;ALB            ;ZIRAAT         ;;;1,913.40;1013372;;128
10:15:24.154;IZENR;53.150;17;ALB            ;DENIZ          ;;;903.55;1013373;;128
10:15:24.154;IZENR;53.150;35;ALB            ;AK             ;;;1,860.25;1013374;;128
10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013375;;128
10:15:24.154;IZENR;53.150;36;ALB            ;ALB            ;;;1,913.40;1013376;;128
