Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2023-03-07,99503.96937163608,99610.17902524574,-0.004960306283639193,-0.0038982097475425137
2023-03-08,104602.47014444276,101105.60034760144,0.05123916970351572,0.015012736017437467
2023-03-09,103998.22535060978,100986.30925501975,-0.005776582455448764,-0.0011798663196852521
2023-03-10,103111.01396973564,99643.78399878183,-0.008531024235106766,-0.013294131314846358
2023-03-13,100760.10979128371,98625.55986410989,-0.022799738727639185,-0.010218641783860671
