Date,Portfolio Value,BIST30 Value,Portfolio pct_change,BIST30 pct_change
2022-12-27,97446.70818343546,,-0.025532918165645402,
2022-12-28,96808.69373020419,98514.46747209626,-0.006547316632084299,-0.014855325279037324
2022-12-29,99968.3454662434,100655.12955775265,0.03263809906210313,0.021729418435548098
2022-12-30,97361.90377290027,101158.80693436292,-0.02607267011559422,0.0050039911410701965
2023-01-02,100321.93315301096,103995.43616117742,0.030402336698500232,0.02804134719239082
